,logFC,AveExpr,t,P.Value,adj.P.Val,B,threshold
247929_at,0.153656529,7.617787751,1.094550099,0.296076668,0.969030693,-4.610131871,FALSE
255755_s_at,-0.135152352,2.258301563,-1.094418471,0.296131993,0.969030693,-4.61018529,FALSE
265444_s_at,0.112803172,12.10223005,1.09439646,0.296141246,0.969030693,-4.610194222,FALSE
261659_at,0.146706379,6.091041903,1.094247884,0.296203705,0.969030693,-4.610254513,FALSE
251428_at,0.300505325,8.487366998,1.094217333,0.29621655,0.969030693,-4.610266909,FALSE
262640_at,0.246381494,5.380334322,1.094211585,0.296218967,0.969030693,-4.610269241,FALSE
257991_at,-0.105894213,6.144014504,-1.094139084,0.29624945,0.969030693,-4.610298659,FALSE
263151_at,-0.169031086,7.049017672,-1.094072555,0.296277425,0.969030693,-4.610325652,FALSE
255203_at,0.146937879,2.74241877,1.094065962,0.296280197,0.969030693,-4.610328327,FALSE
264798_at,0.104310108,2.807528128,1.09400606,0.296305387,0.969030693,-4.61035263,FALSE
262550_at,-0.10415945,3.08474969,-1.093806181,0.296389451,0.969030693,-4.610433718,FALSE
263551_at,-0.12375588,5.393949137,-1.093698423,0.29643478,0.969030693,-4.610477429,FALSE
248652_at,-0.219531239,5.259138797,-1.093510318,0.296513918,0.969030693,-4.610553726,FALSE
262766_at,-0.159016253,5.787292794,-1.093333402,0.296588364,0.969030693,-4.610625475,FALSE
251226_at,1.391496428,5.233538579,1.093315978,0.296595696,0.969030693,-4.610632541,FALSE
257918_at,0.175460782,3.328768675,1.0932882,0.296607387,0.969030693,-4.610643806,FALSE
266300_at,0.134930272,5.525005256,1.093249872,0.296623518,0.969030693,-4.610659349,FALSE
251708_at,0.227236051,4.652535446,1.093226551,0.296633333,0.969030693,-4.610668806,FALSE
252708_at,0.141877045,2.464841927,1.093085825,0.296692567,0.969030693,-4.610725869,FALSE
249718_at,0.226266244,3.943456787,1.093003727,0.296727128,0.969030693,-4.610759156,FALSE
245326_at,0.1439912,5.451436939,1.092969046,0.296741728,0.969030693,-4.610773217,FALSE
264107_s_at,0.127721564,6.041702481,1.09294187,0.29675317,0.969030693,-4.610784236,FALSE
261848_at,-0.093797133,2.231231487,-1.092773332,0.296824133,0.969030693,-4.610852563,FALSE
265696_at,0.125047814,2.777098074,1.092749112,0.296834332,0.969030693,-4.610862382,FALSE
250638_at,-0.101637542,2.863349616,-1.092671236,0.296867127,0.969030693,-4.61089395,FALSE
252587_at,-0.13889224,8.515269377,-1.092235884,0.297050513,0.969030693,-4.611070402,FALSE
252759_at,-0.10800164,6.15040893,-1.092205762,0.297063205,0.969030693,-4.611082609,FALSE
246437_at,0.135370831,3.042064046,1.092121583,0.297098675,0.969030693,-4.611116721,FALSE
253734_at,0.228068726,3.421241702,1.092004606,0.29714797,0.969030693,-4.611164121,FALSE
252141_at,-0.141825827,7.818764431,-1.092004523,0.297148005,0.969030693,-4.611164155,FALSE
263904_at,0.263153517,8.782338363,1.091971824,0.297161786,0.969030693,-4.611177404,FALSE
246888_at,-0.348905959,8.81476598,-1.091756227,0.297252661,0.969030693,-4.611264755,FALSE
258334_at,-0.182956778,5.103255138,-1.091631884,0.297305081,0.969030693,-4.611315128,FALSE
255679_at,-0.100355273,4.861867248,-1.091558869,0.297335866,0.969030693,-4.611344705,FALSE
249936_at,0.149403809,6.197528738,1.09146986,0.297373398,0.969030693,-4.61138076,FALSE
246232_at,-0.115346332,7.950246952,-1.091346736,0.29742532,0.969030693,-4.61143063,FALSE
261224_at,0.488804204,8.952810145,1.091240231,0.29747024,0.969030693,-4.611473765,FALSE
264411_at,-0.140693517,2.835331258,-1.091153218,0.297506943,0.969030693,-4.611509004,FALSE
260971_at,0.17137945,5.655470173,1.091038077,0.297555515,0.969030693,-4.611555631,FALSE
253486_at,0.205100544,4.519352882,1.090944567,0.297594967,0.969030693,-4.611593497,FALSE
258893_at,-0.108433665,2.637568446,-1.090936137,0.297598524,0.969030693,-4.61159691,FALSE
250832_at,0.202281262,5.635658852,1.090871762,0.297625686,0.969030693,-4.611622976,FALSE
255948_at,0.112629902,5.201509597,1.090764753,0.297670841,0.969030693,-4.611666302,FALSE
259838_at,-0.266364473,4.685046855,-1.09050099,0.297782165,0.969030693,-4.611773084,FALSE
245630_at,0.130962217,3.188510867,1.090441742,0.297807176,0.969030693,-4.611797067,FALSE
249147_at,-0.114630386,8.061493559,-1.090419559,0.29781654,0.969030693,-4.611806047,FALSE
259594_at,0.103715216,7.244793858,1.0902408,0.297892012,0.969030693,-4.611878401,FALSE
264512_at,0.160227091,4.263910568,1.090027047,0.297982277,0.969030693,-4.611964909,FALSE
247439_at,-0.232307554,5.431330491,-1.089716751,0.298113348,0.969030693,-4.612090468,FALSE
261691_at,0.099084737,2.652709035,1.089694142,0.2981229,0.969030693,-4.612099616,FALSE
260779_at,-0.163370617,6.713928447,-1.089659738,0.298137435,0.969030693,-4.612113535,FALSE
252663_at,-0.171362383,3.427680913,-1.089626802,0.298151351,0.969030693,-4.61212686,FALSE
267405_at,-0.123962197,10.32387086,-1.089571619,0.298174668,0.969030693,-4.612149186,FALSE
250354_at,-0.119003482,6.680569657,-1.08952,0.298196479,0.969030693,-4.612170069,FALSE
262767_at,-0.125937984,4.46532024,-1.089516545,0.298197939,0.969030693,-4.612171466,FALSE
264639_at,-0.115765944,5.885962611,-1.089507856,0.298201611,0.969030693,-4.612174982,FALSE
254370_at,0.198170614,6.347456962,1.089443821,0.298228671,0.969030693,-4.612200886,FALSE
250800_at,-0.122026035,8.699672583,-1.08937287,0.298258656,0.969030693,-4.612229588,FALSE
255880_at,-0.10925249,7.340839507,-1.089120725,0.298365235,0.969030693,-4.612331575,FALSE
252677_at,0.174576175,7.937363469,1.089054019,0.298393436,0.969030693,-4.612358554,FALSE
245262_at,0.554432967,5.463665822,1.088799097,0.298501226,0.969030693,-4.612461643,FALSE
244964_at,0.230871191,8.291720829,1.088793497,0.298503594,0.969030693,-4.612463908,FALSE
263179_at,0.235610167,6.621588389,1.088775684,0.298511127,0.969030693,-4.612471111,FALSE
259640_at,0.15528355,2.865576235,1.088723581,0.298533163,0.969030693,-4.612492179,FALSE
253699_at,-0.174908116,3.523099566,-1.088598297,0.298586152,0.969030693,-4.612542835,FALSE
246577_at,-0.081934031,2.592294149,-1.088314506,0.298706209,0.969030693,-4.612657564,FALSE
261362_s_at,0.132290539,10.37688654,1.08809221,0.298800277,0.969030693,-4.612747419,FALSE
244995_at,-0.757027286,4.529066437,-1.087974396,0.298850141,0.969030693,-4.612795035,FALSE
260944_at,0.174303976,7.072294307,1.087865654,0.29889617,0.969030693,-4.612838982,FALSE
256550_at,0.094031599,2.574865378,1.087651275,0.298986931,0.969030693,-4.612925611,FALSE
261065_at,-0.186456704,4.221286109,-1.087542393,0.299033035,0.969030693,-4.612969605,FALSE
262452_at,-0.135026945,7.552989784,-1.087188034,0.299183122,0.969030693,-4.613112764,FALSE
258834_at,-0.169292306,7.755066232,-1.087068435,0.29923379,0.969030693,-4.613161074,FALSE
260312_at,-0.122621688,2.702781114,-1.086950272,0.299283856,0.969030693,-4.6132088,FALSE
260048_at,0.108178311,5.670868668,1.086867737,0.29931883,0.969030693,-4.613242133,FALSE
267609_at,0.141806513,6.314801768,1.086741887,0.299372166,0.969030693,-4.613292958,FALSE
249878_at,-0.179479592,7.063688523,-1.086706859,0.299387011,0.969030693,-4.613307103,FALSE
246274_at,-0.11384665,2.919029767,-1.086650645,0.299410838,0.969030693,-4.613329803,FALSE
245595_at,-0.115826563,3.348499344,-1.086593513,0.299435055,0.969030693,-4.613352873,FALSE
266384_at,-0.120126611,3.570981263,-1.086585869,0.299438296,0.969030693,-4.613355959,FALSE
257432_at,-0.171887209,5.993022518,-1.08649736,0.299475816,0.969030693,-4.613391697,FALSE
264843_at,-0.150030643,5.601716844,-1.086411998,0.299512006,0.969030693,-4.613426163,FALSE
245419_at,0.130182021,2.876728805,1.08634101,0.299542104,0.969030693,-4.613454823,FALSE
263145_at,-0.11434852,6.828805725,-1.086274783,0.299570186,0.969030693,-4.61348156,FALSE
258258_at,-0.140017235,3.059063884,-1.08618562,0.299607996,0.969030693,-4.613517555,FALSE
255964_at,-0.097659182,2.794698359,-1.086184211,0.299608594,0.969030693,-4.613518124,FALSE
263432_at,0.16937754,6.837688003,1.086088779,0.299649067,0.969030693,-4.613556648,FALSE
252670_at,-0.09041259,10.42645006,-1.085918681,0.299721216,0.969030693,-4.613625306,FALSE
246931_at,0.229780735,6.447540525,1.085860947,0.299745707,0.969030693,-4.613648608,FALSE
256386_at,0.097578401,3.071595526,1.085843524,0.299753099,0.969030693,-4.61365564,FALSE
266482_at,-0.117591745,8.715915174,-1.085763029,0.299787249,0.969030693,-4.613688127,FALSE
257408_at,-0.110050337,2.911495572,-1.085695551,0.299815879,0.969030693,-4.613715359,FALSE
267076_at,-0.359475068,6.468605652,-1.08569138,0.299817648,0.969030693,-4.613717042,FALSE
250327_at,0.254013666,4.942650933,1.085626551,0.299845157,0.969030693,-4.613743204,FALSE
264953_at,-0.560204851,10.90663077,-1.085437148,0.299925535,0.969030693,-4.613819631,FALSE
245020_at,0.283748094,8.430645351,1.085316563,0.299976717,0.969030693,-4.613868284,FALSE
247201_at,-0.150853555,8.71768983,-1.08527271,0.299995332,0.969030693,-4.613885977,FALSE
256540_at,-0.113367465,2.283188419,-1.085206033,0.300023636,0.969030693,-4.613912877,FALSE
249502_s_at,-0.11739788,2.713183021,-1.085097651,0.30006965,0.969030693,-4.613956601,FALSE
245610_at,-0.327141356,5.32145304,-1.084986418,0.300116879,0.969030693,-4.614001471,FALSE
252227_at,-0.183639276,3.902037813,-1.084920037,0.300145067,0.969030693,-4.614028247,FALSE
250398_at,0.077142404,7.535262026,1.084797626,0.300197053,0.969030693,-4.61407762,FALSE
260875_at,-0.127699063,8.980707377,-1.084610123,0.300276695,0.969030693,-4.614153241,FALSE
247572_at,-0.131615574,7.716073474,-1.084590866,0.300284875,0.969030693,-4.614161006,FALSE
254581_at,0.102325164,2.610627136,1.084590659,0.300284963,0.969030693,-4.61416109,FALSE
248041_at,-0.128709175,8.747417646,-1.084518509,0.300315614,0.969030693,-4.614190186,FALSE
254289_at,-0.092884901,3.079508606,-1.084340205,0.300391372,0.969030693,-4.614262083,FALSE
251667_at,-0.176294178,8.991133372,-1.084264887,0.300423376,0.969030693,-4.614292451,FALSE
245675_at,0.109517574,2.844662031,1.083894751,0.300580698,0.969030693,-4.614441668,FALSE
265516_at,-0.081953285,2.276447356,-1.083803651,0.300619428,0.969030693,-4.614478388,FALSE
248493_at,-0.106361449,5.058046684,-1.083745285,0.300644243,0.969030693,-4.614501913,FALSE
258965_at,-0.155044359,5.193678518,-1.083694183,0.300665972,0.969030693,-4.61452251,FALSE
259830_at,-0.144878575,4.807160297,-1.083623714,0.300695937,0.969030693,-4.614550911,FALSE
255048_at,-0.127168025,2.373513475,-1.083486287,0.300754382,0.969030693,-4.614606294,FALSE
258006_at,-0.149806195,6.439056282,-1.083209229,0.300872233,0.969030693,-4.614717934,FALSE
264851_at,0.157479974,7.022531646,1.083096691,0.300920113,0.969030693,-4.614763276,FALSE
255809_at,0.200880263,6.45814024,1.083018971,0.300953183,0.969030693,-4.614794587,FALSE
249752_at,0.181063427,3.695330693,1.082992076,0.300964627,0.969030693,-4.614805422,FALSE
248555_at,0.116138967,5.864254246,1.08296749,0.30097509,0.969030693,-4.614815327,FALSE
258174_at,0.109414069,3.137121627,1.08283992,0.30102938,0.969030693,-4.614866716,FALSE
258908_at,0.091344538,8.940584566,1.082780105,0.301054838,0.969030693,-4.61489081,FALSE
259034_at,0.161934939,5.805947573,1.08266635,0.301103258,0.969030693,-4.614936629,FALSE
245416_at,0.173347823,4.351439178,1.082609297,0.301127545,0.969030693,-4.614959608,FALSE
252508_at,-0.128234967,7.11075898,-1.082602769,0.301130324,0.969030693,-4.614962237,FALSE
267320_at,-0.098508442,2.390123038,-1.082586578,0.301137217,0.969030693,-4.614968758,FALSE
253333_at,-0.127193403,9.290311619,-1.082514169,0.301168043,0.969030693,-4.614997921,FALSE
260828_at,-0.120458857,2.713758269,-1.082385188,0.30122296,0.969030693,-4.615049863,FALSE
259272_at,0.281038513,9.670682487,1.082361837,0.301232903,0.969030693,-4.615059266,FALSE
251855_at,-0.203441898,7.407348447,-1.082237309,0.301285933,0.969030693,-4.615109411,FALSE
261166_s_at,-0.149257731,2.817696033,-1.082151156,0.301322625,0.969030693,-4.615144101,FALSE
247073_at,-0.213257511,7.34021029,-1.082099288,0.301344717,0.969030693,-4.615164984,FALSE
259806_at,0.160558973,4.777213994,1.081969463,0.301400018,0.969030693,-4.615217253,FALSE
253663_at,0.134813763,6.1576965,1.081920749,0.30142077,0.969030693,-4.615236864,FALSE
253219_at,0.210862621,6.236897899,1.081890883,0.301433494,0.969030693,-4.615248887,FALSE
259543_at,-0.131617095,8.222299831,-1.081880461,0.301437934,0.969030693,-4.615253083,FALSE
254341_at,0.179382798,5.003484115,1.081784044,0.301479013,0.969030693,-4.615291896,FALSE
262092_at,0.132567054,3.143109403,1.081622411,0.301547887,0.969030693,-4.615356957,FALSE
251338_at,-0.084295452,10.6897712,-1.08157939,0.301566221,0.969030693,-4.615374272,FALSE
249687_at,0.17253073,2.850307989,1.081506588,0.301597249,0.969030693,-4.615403573,FALSE
249158_at,-0.097870312,7.423485719,-1.081438312,0.301626349,0.969030693,-4.615431052,FALSE
249185_at,-0.13373801,3.051464625,-1.081318213,0.301677543,0.969030693,-4.615479384,FALSE
251529_at,0.185582506,5.704437387,1.081290407,0.301689397,0.969030693,-4.615490574,FALSE
266773_at,0.121265178,2.354210661,1.081248849,0.301707114,0.969030693,-4.615507297,FALSE
260148_at,0.115859197,2.282608415,1.08121059,0.301723424,0.969030693,-4.615522692,FALSE
249262_at,-0.157763361,2.855196386,-1.081110388,0.301766147,0.969030693,-4.615563012,FALSE
246720_at,-0.097753683,2.423499809,-1.081008889,0.301809427,0.969030693,-4.61560385,FALSE
251091_at,-0.08614254,9.016520954,-1.080948701,0.301835094,0.969030693,-4.615628066,FALSE
257796_at,-0.129434533,2.885130427,-1.080877175,0.301865598,0.969030693,-4.615656841,FALSE
262275_at,0.408687123,4.521027862,1.080754807,0.30191779,0.969030693,-4.615706069,FALSE
252883_at,0.099239392,9.198399979,1.080467069,0.302040543,0.969030693,-4.615821807,FALSE
263677_at,-0.150216488,3.61716256,-1.080422107,0.302059728,0.969030693,-4.615839891,FALSE
260270_at,0.129577062,2.776613344,1.080137029,0.302181389,0.969030693,-4.615954535,FALSE
262804_at,0.105178449,6.62968948,1.079827393,0.302313572,0.969030693,-4.61607903,FALSE
266874_at,-0.104417798,5.745763394,-1.079594776,0.302412905,0.969030693,-4.616172543,FALSE
249597_at,0.103134582,2.175649211,1.07937688,0.302505973,0.969030693,-4.616260124,FALSE
257737_at,-0.171683065,4.191824731,-1.079298031,0.302539657,0.969030693,-4.616291814,FALSE
247282_at,0.535168314,5.451204261,1.079294425,0.302541197,0.969030693,-4.616293263,FALSE
251563_at,-0.126308953,7.79686916,-1.079267565,0.302552672,0.969030693,-4.616304058,FALSE
266447_at,0.277644611,7.905510695,1.079267416,0.302552736,0.969030693,-4.616304118,FALSE
249803_at,-0.112960098,2.381201193,-1.079159629,0.302598788,0.969030693,-4.616347434,FALSE
247236_at,-0.122960154,3.46672156,-1.079006447,0.302664244,0.969030693,-4.616408988,FALSE
251251_at,0.167444914,5.480050282,1.079004376,0.302665129,0.969030693,-4.616409821,FALSE
260763_at,0.115366273,2.661923312,1.078906094,0.302707131,0.969030693,-4.616449311,FALSE
262176_at,-0.153296658,7.316079671,-1.078787559,0.302757795,0.969030693,-4.616496935,FALSE
249069_at,0.095561336,2.56035423,1.078682314,0.302802784,0.969030693,-4.616539217,FALSE
248314_at,-0.117407818,2.439681458,-1.078529667,0.302868044,0.969030693,-4.616600537,FALSE
263103_at,-0.104727985,2.690233813,-1.078407895,0.302920112,0.969030693,-4.61664945,FALSE
248679_at,-0.094768637,4.960137212,-1.078397535,0.302924542,0.969030693,-4.616653611,FALSE
252112_at,0.118270533,7.656769103,1.078391217,0.302927244,0.969030693,-4.616656149,FALSE
265297_at,-0.108523823,3.08200192,-1.078322284,0.302956722,0.969030693,-4.616683835,FALSE
247098_at,-0.11944171,4.863501029,-1.078274838,0.302977013,0.969030693,-4.616702891,FALSE
267092_at,0.37731275,7.251545487,1.078212107,0.303003843,0.969030693,-4.616728085,FALSE
249305_at,0.12825235,2.50579645,1.078159305,0.303026427,0.969030693,-4.61674929,FALSE
AFFX-r2-Bs-thr-3_s_at,0.284929241,8.636102428,1.078055443,0.303070854,0.969030693,-4.616790999,FALSE
263609_at,-0.106746833,3.829087417,-1.078024815,0.303083956,0.969030693,-4.616803299,FALSE
249018_at,-0.118758558,2.834227348,-1.077851802,0.303157977,0.969030693,-4.61687277,FALSE
254992_at,-0.12122095,7.148716176,-1.077802532,0.303179058,0.969030693,-4.616892552,FALSE
256221_at,0.161096703,6.173823655,1.077775315,0.303190704,0.969030693,-4.61690348,FALSE
256390_at,0.102904476,2.423948458,1.077547982,0.303287992,0.969030693,-4.616994746,FALSE
264137_at,-0.155472924,5.624314963,-1.077355637,0.303370326,0.969030693,-4.617071955,FALSE
251955_at,0.152197376,3.585131294,1.077299633,0.303394301,0.969030693,-4.617094434,FALSE
246757_at,-0.193772553,5.396929428,-1.077157249,0.303455264,0.969030693,-4.61715158,FALSE
248674_at,-0.131675324,5.851470879,-1.077142235,0.303461692,0.969030693,-4.617157605,FALSE
262684_s_at,-0.128714262,10.56791185,-1.076976554,0.303532642,0.969030693,-4.617224094,FALSE
245513_at,-0.086287508,9.338477483,-1.076957119,0.303540965,0.969030693,-4.617231893,FALSE
252718_at,-0.116451628,2.853574341,-1.076915482,0.303558798,0.969030693,-4.617248601,FALSE
257319_at,0.383347452,5.275793124,1.076726388,0.303639794,0.969030693,-4.617324474,FALSE
264346_at,0.778204538,7.195837285,1.076692571,0.30365428,0.969030693,-4.617338042,FALSE
252331_s_at,-0.108990868,6.931938036,-1.076611392,0.303689059,0.969030693,-4.617370611,FALSE
256527_at,0.102780153,2.690567001,1.07653295,0.303722668,0.969030693,-4.61740208,FALSE
263896_at,-0.122785242,3.046475281,-1.076478989,0.303745789,0.969030693,-4.617423727,FALSE
267423_at,-0.194574748,7.353051237,-1.076410009,0.303775347,0.969030693,-4.617451399,FALSE
255236_at,0.221932876,3.422707891,1.076358533,0.303797407,0.969030693,-4.617472047,FALSE
256575_at,0.14872487,6.088048577,1.076168194,0.303878984,0.969030693,-4.617548392,FALSE
255290_at,0.165604639,7.921266904,1.076093096,0.303911175,0.969030693,-4.617578511,FALSE
264247_at,0.199692811,4.938083386,1.075968255,0.303964695,0.969030693,-4.617628577,FALSE
257469_at,-0.119216136,2.960552599,-1.07591491,0.303987565,0.969030693,-4.617649969,FALSE
245149_at,-0.146391964,5.312635854,-1.075811569,0.304031875,0.969030693,-4.617691408,FALSE
255402_at,0.105309492,2.985627733,1.075759132,0.304054361,0.969030693,-4.617712434,FALSE
248067_at,-0.123487076,6.526943103,-1.075732721,0.304065686,0.969030693,-4.617723024,FALSE
250020_at,0.12196466,2.853538835,1.075652058,0.304100279,0.969030693,-4.617755366,FALSE
260140_at,-0.215361725,3.397132565,-1.075549675,0.304144191,0.969030693,-4.617796413,FALSE
247232_at,0.164482363,3.365814363,1.075498958,0.304165945,0.969030693,-4.617816746,FALSE
248022_at,-0.123793815,2.317495819,-1.07548914,0.304170156,0.969030693,-4.617820682,FALSE
247401_at,0.229666096,5.979998818,1.075389419,0.304212933,0.969030693,-4.617860659,FALSE
260714_at,-0.097051259,9.950854368,-1.075237697,0.304278025,0.969030693,-4.617921476,FALSE
251063_at,0.240501412,4.707671723,1.075190424,0.304298309,0.969030693,-4.617940424,FALSE
248101_at,-0.110472464,6.420509932,-1.074778728,0.304474998,0.969030693,-4.618105417,FALSE
259068_at,-0.108604538,10.38591976,-1.074513694,0.304588785,0.969030693,-4.618211609,FALSE
252517_at,-0.118985821,2.819731088,-1.07436899,0.304650924,0.969030693,-4.61826958,FALSE
245742_at,0.124376505,8.184712985,1.074301294,0.304679997,0.969030693,-4.618296699,FALSE
252734_at,-0.262203804,3.820067694,-1.074267734,0.304694411,0.969030693,-4.618310142,FALSE
247589_at,0.316097889,7.333000382,1.073998185,0.304810199,0.969030693,-4.618418107,FALSE
250229_at,-0.092849884,9.66092869,-1.073851733,0.304873123,0.969030693,-4.618476759,FALSE
247751_at,0.213904026,3.627006068,1.073841225,0.304877638,0.969030693,-4.618480967,FALSE
258807_at,0.126280173,2.537876327,1.073777604,0.304904977,0.969030693,-4.618506445,FALSE
265265_at,-0.284548294,4.704207989,-1.07369583,0.304940119,0.969030693,-4.61853919,FALSE
256579_at,0.128558256,7.533431543,1.073672818,0.304950009,0.969030693,-4.618548405,FALSE
245019_at,-0.399796205,7.117152289,-1.073622856,0.304971482,0.969030693,-4.61856841,FALSE
247605_at,0.099347741,2.689230425,1.07354939,0.305003058,0.969030693,-4.618597825,FALSE
252655_at,-0.114144774,2.698992859,-1.073420658,0.305058395,0.969030693,-4.618649366,FALSE
267262_at,-0.169651602,7.896352134,-1.073338343,0.305093782,0.969030693,-4.61868232,FALSE
246215_at,-0.122352022,7.502339294,-1.073183726,0.305160261,0.969030693,-4.618744214,FALSE
266209_at,1.033855348,6.182991534,1.073102159,0.305195336,0.969030693,-4.618776864,FALSE
253682_at,-0.168695851,3.861433864,-1.072892076,0.305285689,0.969030693,-4.618860948,FALSE
250497_at,-0.118313217,4.804213844,-1.072867344,0.305296327,0.969030693,-4.618870846,FALSE
250826_at,0.205143914,3.885203489,1.072776283,0.305335498,0.969030693,-4.618907288,FALSE
258580_at,-0.118953121,2.826113171,-1.072566086,0.305425931,0.969030693,-4.6189914,FALSE
262387_s_at,0.177435829,4.99450417,1.07247703,0.305464251,0.969030693,-4.619027032,FALSE
260531_at,-0.155286244,2.723768688,-1.072476816,0.305464343,0.969030693,-4.619027118,FALSE
251420_at,0.511447297,6.164496267,1.072402359,0.305496385,0.969030693,-4.619056908,FALSE
264803_at,-0.117350558,8.000452101,-1.072144573,0.305607339,0.969030693,-4.619160035,FALSE
262905_at,0.170994451,2.804718566,1.072110192,0.305622139,0.969030693,-4.619173788,FALSE
244970_at,-0.549556269,6.953331192,-1.072065627,0.305641324,0.969030693,-4.619191614,FALSE
246369_at,-0.103647028,2.625006956,-1.071744007,0.305779806,0.969030693,-4.619320247,FALSE
254448_at,-0.156367333,7.383075049,-1.071718668,0.305790719,0.969030693,-4.61933038,FALSE
257126_at,-0.123222535,7.826190162,-1.071563119,0.305857714,0.969030693,-4.619392582,FALSE
254084_at,-0.087143821,7.533028128,-1.07151901,0.305876713,0.969030693,-4.619410219,FALSE
258316_at,-0.121681746,7.776922837,-1.071496686,0.30588633,0.969030693,-4.619419145,FALSE
255497_at,0.355362962,7.28194859,1.071290039,0.305975355,0.969030693,-4.619501767,FALSE
267461_at,0.163529828,12.57885463,1.071034052,0.306085665,0.969030693,-4.619604099,FALSE
254170_at,-0.118346565,2.795092208,-1.070984919,0.30610684,0.969030693,-4.619623739,FALSE
261394_at,0.099847282,2.835132799,1.070946973,0.306123195,0.969030693,-4.619638906,FALSE
264167_at,0.117283193,3.039007326,1.070937957,0.306127081,0.969030693,-4.61964251,FALSE
264637_at,-0.132036141,5.225219427,-1.070928443,0.306131182,0.969030693,-4.619646313,FALSE
250337_at,-0.131710118,5.251374914,-1.070860512,0.306160463,0.969030693,-4.619673464,FALSE
253287_at,-0.089805084,8.061373919,-1.070858194,0.306161462,0.969030693,-4.61967439,FALSE
245365_at,-0.11583386,6.917876099,-1.070811377,0.306181644,0.969030693,-4.619693102,FALSE
258100_at,0.186521699,4.600283593,1.07062536,0.306261839,0.969030693,-4.619767442,FALSE
267121_at,0.613275521,6.065137682,1.070606882,0.306269806,0.969030693,-4.619774826,FALSE
263921_at,-0.255200851,9.835692331,-1.070590387,0.306276918,0.969030693,-4.619781417,FALSE
249907_at,0.185393094,4.149421476,1.070444891,0.306339658,0.969030693,-4.619839556,FALSE
260491_at,-0.125823509,3.08317109,-1.070436357,0.306343338,0.969030693,-4.619842966,FALSE
261268_at,0.118704066,6.94716203,1.070268934,0.306415545,0.969030693,-4.619909858,FALSE
257314_at,0.151673968,3.156519184,1.070060965,0.306505258,0.969030693,-4.619992941,FALSE
248687_at,0.172352049,4.426774373,1.069884377,0.306581448,0.969030693,-4.620063478,FALSE
262284_at,0.078139919,8.020173408,1.069789046,0.306622586,0.969030693,-4.620101554,FALSE
257764_at,-0.181474186,2.601363365,-1.069709571,0.306656884,0.969030693,-4.620133295,FALSE
252366_at,0.126903685,2.88123656,1.069626968,0.306692535,0.969030693,-4.620166284,FALSE
263595_at,-0.162413415,10.1099779,-1.06953451,0.306732444,0.969030693,-4.620203206,FALSE
248316_at,0.158679098,3.386904104,1.069533693,0.306732796,0.969030693,-4.620203532,FALSE
263313_at,-0.093326707,2.681425859,-1.069486529,0.306753156,0.969030693,-4.620222366,FALSE
256524_at,0.199509605,10.121447,1.069484303,0.306754117,0.969030693,-4.620223255,FALSE
266466_at,-0.112431155,7.866382432,-1.069416501,0.306783387,0.969030693,-4.620250329,FALSE
255069_s_at,0.185536565,2.556910705,1.069326855,0.30682209,0.969030693,-4.620286123,FALSE
250949_at,0.154319972,2.831367865,1.069042894,0.30694471,0.969030693,-4.620399491,FALSE
252774_at,-0.102618865,2.897311419,-1.068967101,0.306977445,0.969030693,-4.620429747,FALSE
265621_at,0.089010055,2.791745547,1.068958764,0.306981046,0.969030693,-4.620433074,FALSE
250060_at,-0.149097687,6.591771842,-1.068945946,0.306986582,0.969030693,-4.620438191,FALSE
265286_at,0.154645434,8.311064834,1.068842819,0.307031128,0.969030693,-4.620479355,FALSE
248162_at,0.182282644,10.97475495,1.068818643,0.307041572,0.969030693,-4.620489005,FALSE
257877_at,-0.150000261,2.988959654,-1.068801568,0.307048948,0.969030693,-4.62049582,FALSE
251007_at,-0.132103916,9.217720078,-1.068704116,0.307091049,0.969030693,-4.620534715,FALSE
254346_at,-0.121488375,9.135226185,-1.068571567,0.307148319,0.969030693,-4.620587615,FALSE
258792_at,-0.112523546,8.010749946,-1.06846091,0.307196137,0.969030693,-4.620631773,FALSE
251890_at,0.150880338,6.944629275,1.068447274,0.30720203,0.969030693,-4.620637215,FALSE
257615_at,-0.124878196,10.41307898,-1.068250255,0.307287182,0.969030693,-4.620715828,FALSE
259823_at,0.22495704,4.372034998,1.068105553,0.307349733,0.969030693,-4.62077356,FALSE
265703_at,0.107223558,6.603889822,1.068078066,0.307361616,0.969030693,-4.620784526,FALSE
249438_at,0.084526089,2.275543544,1.068040952,0.307377662,0.969030693,-4.620799332,FALSE
264738_at,-0.09524663,5.243704127,-1.067743085,0.307506463,0.969030693,-4.62091815,FALSE
267236_at,-0.115643626,10.02313031,-1.067673698,0.307536472,0.969030693,-4.620945824,FALSE
248521_s_at,-0.131266265,7.523271821,-1.06740119,0.307654352,0.969030693,-4.621054501,FALSE
255716_at,-0.131405621,9.088682442,-1.0672462,0.307721411,0.969030693,-4.621116302,FALSE
263887_at,0.086468894,3.165603655,1.06712039,0.307775853,0.969030693,-4.621166464,FALSE
256004_at,-0.090986969,2.217760212,-1.067075919,0.307795099,0.969030693,-4.621184194,FALSE
261832_at,-0.157071217,7.196139204,-1.067064339,0.307800111,0.969030693,-4.621188811,FALSE
262779_at,-0.117538658,2.824137888,-1.067042384,0.307809612,0.969030693,-4.621197563,FALSE
262000_at,-0.169665621,8.350498784,-1.066967938,0.307841834,0.969030693,-4.621227242,FALSE
