,logFC,AveExpr,t,P.Value,adj.P.Val,B,threshold
250690_at,0.159146381,6.397464646,0.584149097,0.570384733,0.999989586,-4.778181217,FALSE
246568_at,0.051003003,3.137006651,0.584090657,0.570422742,0.999989586,-4.778195385,FALSE
247132_at,-0.06472673,6.229927184,-0.584033889,0.570459664,0.999989586,-4.778209145,FALSE
263459_at,-0.058854779,7.081799824,-0.583959891,0.570507795,0.999989586,-4.77822708,FALSE
247749_at,-0.059951074,2.966443359,-0.583767689,0.570632821,0.999989586,-4.778273655,FALSE
253646_at,-0.052020478,7.515171596,-0.583754484,0.570641411,0.999989586,-4.778276854,FALSE
256808_at,-0.094613086,5.922991924,-0.583751244,0.570643519,0.999989586,-4.778277639,FALSE
259599_at,-0.129335112,5.520554021,-0.583532731,0.570785679,0.999989586,-4.778330572,FALSE
246169_at,-0.0583618,6.186316325,-0.583401207,0.570871254,0.999989586,-4.778362423,FALSE
262325_at,-0.081323731,2.530893694,-0.583095874,0.571069945,0.999989586,-4.778436341,FALSE
252187_at,0.082318292,4.123852325,0.583092154,0.571072366,0.999989586,-4.778437242,FALSE
261344_at,-0.079287365,4.939579541,-0.583084612,0.571077275,0.999989586,-4.778439067,FALSE
265652_x_at,0.076850618,2.732526936,0.582904418,0.571194552,0.999989586,-4.778482673,FALSE
256109_at,-0.065548718,2.613298784,-0.582858841,0.571224217,0.999989586,-4.778493701,FALSE
265535_at,-0.06911824,5.627478933,-0.582854689,0.57122692,0.999989586,-4.778494705,FALSE
262543_at,0.047942216,2.50249919,0.582665132,0.571350308,0.999989586,-4.77854056,FALSE
266293_at,0.052810953,2.261604739,0.582629009,0.571373823,0.999989586,-4.778549297,FALSE
246451_at,-0.06750499,8.223813732,-0.582506664,0.571453471,0.999989586,-4.778578884,FALSE
246515_at,0.090892814,5.35090567,0.582444101,0.571494202,0.999989586,-4.778594012,FALSE
261495_at,0.072351413,7.123182742,0.582296121,0.571590551,0.999989586,-4.778629787,FALSE
245898_at,-0.157831405,5.147638338,-0.582221923,0.571638863,0.999989586,-4.778647722,FALSE
261139_at,0.068853069,5.323618927,0.582211378,0.57164573,0.999989586,-4.778650271,FALSE
260419_at,0.086066832,3.06527846,0.58220435,0.571650306,0.999989586,-4.77865197,FALSE
266662_at,-0.123559165,4.009479535,-0.582141113,0.571691484,0.999989586,-4.778667253,FALSE
260987_at,0.079249081,6.188907435,0.581467359,0.572130309,0.999989586,-4.778829996,FALSE
263557_at,-0.089480847,6.126293105,-0.581347233,0.572208568,0.999989586,-4.778858994,FALSE
249597_at,-0.055545298,2.175649211,-0.581321115,0.572225584,0.999989586,-4.778865298,FALSE
250944_at,-0.101099632,8.917709138,-0.581190038,0.572310985,0.999989586,-4.778896932,FALSE
252514_at,0.060579227,10.01904627,0.581108953,0.572363818,0.999989586,-4.778916498,FALSE
256324_at,-0.126430462,7.311256241,-0.581088259,0.572377302,0.999989586,-4.778921491,FALSE
257885_at,0.065669607,2.642549977,0.581088,0.572377471,0.999989586,-4.778921553,FALSE
267419_at,0.075636464,6.535975661,0.581026981,0.572417232,0.999989586,-4.778936275,FALSE
249096_at,0.055655308,6.977079321,0.580790653,0.57257124,0.999989586,-4.778993279,FALSE
259228_at,-0.072230165,6.848080605,-0.580720844,0.572616737,0.999989586,-4.779010114,FALSE
255304_at,0.077980868,3.684852196,0.580716184,0.572619774,0.999989586,-4.779011237,FALSE
265214_at,0.053217808,7.042303999,0.580714866,0.572620633,0.999989586,-4.779011555,FALSE
262318_at,-0.193676641,5.786416349,-0.580684821,0.572640215,0.999989586,-4.7790188,FALSE
253619_at,-0.401726326,7.222986652,-0.580651466,0.572661955,0.999989586,-4.779026842,FALSE
256091_at,0.078557572,9.460052904,0.580607319,0.572690729,0.999989586,-4.779037487,FALSE
258421_at,0.109800898,8.036426776,0.580501469,0.572759724,0.999989586,-4.779063004,FALSE
256290_at,0.053650415,2.407985562,0.580363385,0.572849735,0.999989586,-4.779096286,FALSE
263054_at,0.094596767,5.532672788,0.580351194,0.572857683,0.999989586,-4.779099225,FALSE
257611_at,0.114233032,9.97846498,0.580261646,0.57291606,0.999989586,-4.779120804,FALSE
246417_at,0.115387204,5.370991203,0.580242365,0.57292863,0.999989586,-4.77912545,FALSE
266778_at,0.078320097,3.327605926,0.580207485,0.57295137,0.999989586,-4.779133854,FALSE
247034_at,0.076877792,6.950088372,0.580187847,0.572964173,0.999989586,-4.779138586,FALSE
251127_at,-0.046532533,2.768512643,-0.580157544,0.572983929,0.999989586,-4.779145887,FALSE
261619_x_at,-0.073437145,2.905102239,-0.58014072,0.572994899,0.999989586,-4.77914994,FALSE
246455_at,0.084638421,2.718410822,0.580129341,0.573002317,0.999989586,-4.779152681,FALSE
248081_at,0.067333829,5.741986644,0.58010597,0.573017555,0.999989586,-4.779158312,FALSE
260645_at,-0.142880229,4.058378289,-0.580095492,0.573024387,0.999989586,-4.779160836,FALSE
266060_at,0.070937372,6.812912609,0.58009232,0.573026455,0.999989586,-4.7791616,FALSE
257478_at,-0.111271387,5.542693074,-0.580067936,0.573042353,0.999989586,-4.779167474,FALSE
262462_at,-0.075150196,2.653691878,-0.580044727,0.573057485,0.999989586,-4.779173065,FALSE
266513_at,0.055133804,7.368221869,0.580043024,0.573058596,0.999989586,-4.779173475,FALSE
254593_s_at,-0.09311327,6.459154593,-0.580024015,0.57307099,0.999989586,-4.779178054,FALSE
259368_at,-0.059383292,2.600617433,-0.579943821,0.57312328,0.999989586,-4.779197369,FALSE
251165_at,0.072998909,5.70082917,0.579933225,0.573130189,0.999989586,-4.779199921,FALSE
262071_at,-0.074429501,3.430148662,-0.579904596,0.573148857,0.999989586,-4.779206816,FALSE
260322_at,-0.061742536,6.476120554,-0.579853559,0.573182138,0.999989586,-4.779219107,FALSE
257879_at,-0.08735848,6.79662908,-0.579853298,0.573182308,0.999989586,-4.77921917,FALSE
263976_at,-0.091335321,6.026157281,-0.579736854,0.573258243,0.999989586,-4.779247208,FALSE
266391_at,0.116279108,5.473242996,0.579712521,0.573274112,0.999989586,-4.779253067,FALSE
255374_at,-0.051788362,2.266464513,-0.579662463,0.573306758,0.999989586,-4.779265118,FALSE
256626_at,-0.260161199,7.152788334,-0.579654959,0.573311651,0.999989586,-4.779266924,FALSE
259132_at,-0.072815231,3.514593712,-0.579617411,0.57333614,0.999989586,-4.779275963,FALSE
257255_at,0.053630569,2.842114582,0.579581965,0.573359257,0.999989586,-4.779284496,FALSE
255586_at,-0.074295987,8.167376357,-0.579485783,0.573421989,0.999989586,-4.779307646,FALSE
254701_at,-0.094988486,6.930742505,-0.579422888,0.573463013,0.999989586,-4.779322782,FALSE
255318_at,-0.077012285,3.792258003,-0.579367095,0.573499405,0.999989586,-4.779336208,FALSE
246132_at,-0.072375335,3.051809418,-0.579342071,0.573515728,0.999989586,-4.779342229,FALSE
249673_at,0.056407747,2.654517951,0.579309744,0.573536815,0.999989586,-4.779350007,FALSE
257508_at,0.0500125,2.183309598,0.579269445,0.573563103,0.999989586,-4.779359703,FALSE
264775_at,-0.118150806,4.034646191,-0.579212792,0.57360006,0.999989586,-4.779373333,FALSE
245170_at,0.076157271,2.833622919,0.579198156,0.573609607,0.999989586,-4.779376853,FALSE
246398_at,0.05595874,7.824483364,0.579141825,0.573646356,0.999989586,-4.779390404,FALSE
245621_at,-0.094972786,4.827524959,-0.579106664,0.573669295,0.999989586,-4.779398862,FALSE
256508_at,0.075496341,5.184543156,0.579025484,0.573722257,0.999989586,-4.779418386,FALSE
247346_at,0.065557322,5.273566982,0.578979258,0.573752416,0.999989586,-4.779429503,FALSE
247589_at,-0.170322592,7.333000382,-0.578700969,0.573934,0.999989586,-4.779496412,FALSE
255901_at,0.08937121,6.228218915,0.578694668,0.573938112,0.999989586,-4.779497926,FALSE
256242_at,0.060432825,6.188233938,0.578683147,0.573945629,0.999989586,-4.779500695,FALSE
257624_at,0.095373256,6.934718721,0.578675316,0.573950739,0.999989586,-4.779502578,FALSE
254440_at,-0.057490001,2.269495944,-0.578575332,0.574015988,0.999989586,-4.779526609,FALSE
264485_at,-0.089006357,4.58481292,-0.578471551,0.574083717,0.999989586,-4.779551548,FALSE
257153_at,0.218855565,7.265356484,0.578325301,0.574179171,0.999989586,-4.779586686,FALSE
245275_at,-0.061753158,2.467590799,-0.578255011,0.574225051,0.999989586,-4.779603571,FALSE
257208_at,0.062789611,5.230244992,0.578138333,0.574301213,0.999989586,-4.779631595,FALSE
267431_at,0.050733243,2.913267541,0.57807704,0.574341225,0.999989586,-4.779646315,FALSE
252730_at,-0.056886222,3.32753828,-0.578076606,0.574341507,0.999989586,-4.779646419,FALSE
251228_at,0.058742973,2.820462394,0.578056185,0.574354839,0.999989586,-4.779651323,FALSE
255489_at,-0.10095964,3.419407623,-0.57803657,0.574367644,0.999989586,-4.779656033,FALSE
249380_at,-0.061206277,9.878135219,-0.578028958,0.574372613,0.999989586,-4.779657861,FALSE
254907_at,0.098538784,9.204705257,0.578023105,0.574376434,0.999989586,-4.779659266,FALSE
253222_at,0.088918041,3.22496876,0.577965408,0.5744141,0.999989586,-4.77967312,FALSE
250178_at,-0.056132817,8.353266992,-0.577934275,0.574434426,0.999989586,-4.779680595,FALSE
245184_at,-0.078341243,2.428890341,-0.577886488,0.574465624,0.999989586,-4.779692067,FALSE
259005_at,0.070837539,6.744784996,0.577882888,0.574467975,0.999989586,-4.779692931,FALSE
254826_at,0.098814288,5.025315457,0.577875366,0.574472886,0.999989586,-4.779694737,FALSE
263014_at,0.076340934,5.400629077,0.577860182,0.574482799,0.999989586,-4.779698382,FALSE
249626_at,-0.174536359,6.428378548,-0.577790109,0.57452855,0.999989586,-4.779715203,FALSE
255137_at,-0.048601884,2.243323836,-0.577686166,0.574596418,0.999989586,-4.77974015,FALSE
259836_at,-0.055075934,2.722571045,-0.577568697,0.574673124,0.999989586,-4.77976834,FALSE
245382_at,-0.126943198,9.010092337,-0.577505932,0.57471411,0.999989586,-4.779783399,FALSE
261466_at,-0.062667612,2.878957086,-0.577388663,0.574790693,0.999989586,-4.779811532,FALSE
255716_at,0.071072614,9.088682442,0.577235409,0.574890784,0.999989586,-4.77984829,FALSE
250918_at,-0.216781801,7.496376288,-0.577180077,0.574926925,0.999989586,-4.779861559,FALSE
256143_at,-0.060586804,9.41756687,-0.577151411,0.574945648,0.999989586,-4.779868433,FALSE
267638_at,-0.052345252,10.38580581,-0.577087067,0.574987677,0.999989586,-4.779883862,FALSE
264063_at,-0.074153773,6.300316445,-0.576913633,0.575100969,0.999989586,-4.779925439,FALSE
250117_at,-0.088150104,6.578086183,-0.576909959,0.575103369,0.999989586,-4.77992632,FALSE
259032_at,-0.070685223,2.966459214,-0.576868184,0.57513066,0.999989586,-4.779936333,FALSE
249059_at,0.077780645,2.899898186,0.576834892,0.575152409,0.999989586,-4.779944312,FALSE
257721_at,0.071649817,5.326014796,0.576831136,0.575154863,0.999989586,-4.779945212,FALSE
260109_at,0.096455899,4.255273509,0.576797297,0.57517697,0.999989586,-4.779953322,FALSE
259511_at,0.087372906,8.672027726,0.576758801,0.575202121,0.999989586,-4.779962548,FALSE
257913_at,-0.080750654,6.475075833,-0.576661076,0.575265969,0.999989586,-4.779985965,FALSE
251313_at,-0.076070903,3.217327352,-0.576653112,0.575271172,0.999989586,-4.779987873,FALSE
264167_at,0.063151545,3.039007326,0.576650286,0.575273018,0.999989586,-4.77998855,FALSE
258783_at,-0.050787921,6.618822526,-0.576618406,0.575293848,0.999989586,-4.779996189,FALSE
267558_at,-0.094649088,8.105512179,-0.576613285,0.575297194,0.999989586,-4.779997415,FALSE
253878_at,-0.057360024,2.645854709,-0.576609894,0.57529941,0.999989586,-4.779998228,FALSE
258643_at,0.08503349,5.680808106,0.576557039,0.575333945,0.999989586,-4.780010891,FALSE
245681_at,-0.061572001,5.921333132,-0.576539161,0.575345627,0.999989586,-4.780015174,FALSE
245944_at,-0.154525675,3.833081095,-0.576508038,0.575365963,0.999989586,-4.780022629,FALSE
259028_at,-0.133718749,3.35037984,-0.576370757,0.57545567,0.999989586,-4.780055511,FALSE
261655_at,0.079057255,7.926710753,0.576153019,0.575597967,0.999989586,-4.780107649,FALSE
252793_at,0.045013501,2.082118065,0.576123912,0.575616991,0.999989586,-4.780114617,FALSE
258014_at,-0.061799846,2.940728406,-0.576081,0.575645038,0.999989586,-4.78012489,FALSE
256791_at,-0.083740453,3.593599594,-0.575876345,0.575778808,0.999989586,-4.780173873,FALSE
257439_at,0.070560009,2.52897407,0.575699909,0.575894147,0.999989586,-4.78021609,FALSE
259814_at,0.08342214,2.758597394,0.575529939,0.57600527,0.999989586,-4.780256748,FALSE
265126_s_at,0.078900936,2.804275611,0.575502018,0.576023526,0.999989586,-4.780263426,FALSE
253148_at,-0.062843246,2.987672259,-0.575497931,0.576026198,0.999989586,-4.780264404,FALSE
256555_at,0.076756381,2.421987691,0.575328727,0.576136834,0.999989586,-4.780304866,FALSE
253506_at,0.095614442,4.567274056,0.575297722,0.576157108,0.999989586,-4.780312279,FALSE
262319_s_at,-0.065649717,7.534829752,-0.575211621,0.576213412,0.999989586,-4.780332864,FALSE
246591_at,-0.274174559,6.095366359,-0.575077081,0.576301397,0.999989586,-4.780365023,FALSE
250899_at,0.072342761,7.585074907,0.575055892,0.576315254,0.999989586,-4.780370087,FALSE
248830_at,0.088207576,2.827803728,0.575038657,0.576326526,0.999989586,-4.780374206,FALSE
254839_at,0.112573374,6.789588606,0.575010463,0.576344965,0.999989586,-4.780380944,FALSE
260809_at,0.056592261,2.876154707,0.574959963,0.576377994,0.999989586,-4.780393012,FALSE
258990_at,0.087293305,3.961969632,0.574913384,0.576408459,0.999989586,-4.780404142,FALSE
264460_at,0.09052723,7.482632132,0.57487162,0.576435776,0.999989586,-4.780414121,FALSE
252357_at,-0.075039495,5.405240705,-0.574844816,0.576453308,0.999989586,-4.780420525,FALSE
259153_at,-0.077347279,8.404829765,-0.574838435,0.576457482,0.999989586,-4.78042205,FALSE
253408_at,0.077659773,3.644470014,0.574825162,0.576466164,0.999989586,-4.780425221,FALSE
250077_at,0.059080518,7.778757713,0.574718679,0.576535816,0.999989586,-4.780450658,FALSE
254633_at,-0.139550047,4.124301598,-0.574701297,0.576547186,0.999989586,-4.78045481,FALSE
261920_at,-0.058280158,12.34256496,-0.57468505,0.576557814,0.999989586,-4.780458691,FALSE
261615_at,-0.095314986,7.075284315,-0.574675684,0.576563941,0.999989586,-4.780460928,FALSE
254222_at,-0.135547721,3.184493195,-0.574673154,0.576565596,0.999989586,-4.780461533,FALSE
246993_at,-0.07739908,4.076678862,-0.574662461,0.576572591,0.999989586,-4.780464087,FALSE
257748_at,0.095831827,4.121354956,0.574636231,0.576589749,0.999989586,-4.780470351,FALSE
254005_at,-0.066297406,3.058525959,-0.574619168,0.576600912,0.999989586,-4.780474427,FALSE
245839_at,0.063137936,2.6470818,0.574588749,0.576620812,0.999989586,-4.780481692,FALSE
263474_at,0.113586497,4.831722052,0.574536693,0.576654867,0.999989586,-4.780494123,FALSE
257125_at,-0.052277082,9.101587029,-0.574503889,0.576676327,0.999989586,-4.780501956,FALSE
252337_at,0.050920977,10.25239924,0.574423162,0.576729143,0.999989586,-4.780521232,FALSE
260040_at,0.059544992,2.730990834,0.57437679,0.576759482,0.999989586,-4.780532303,FALSE
252126_at,-0.071550069,7.278212283,-0.574259768,0.576836049,0.999989586,-4.780560238,FALSE
249443_at,-0.067859677,7.318739627,-0.574233497,0.576853239,0.999989586,-4.780566509,FALSE
245448_at,-0.048710623,2.354678332,-0.574129125,0.576921535,0.999989586,-4.780591419,FALSE
254484_at,-0.072541559,3.730599709,-0.573990195,0.577012451,0.999989586,-4.780624571,FALSE
259538_at,0.050925913,9.773422029,0.573765624,0.577159426,0.999989586,-4.780678143,FALSE
248318_at,-0.064651698,2.265186433,-0.57368367,0.577213068,0.999989586,-4.780697688,FALSE
257930_at,-0.095364338,3.369988268,-0.57363658,0.577243891,0.999989586,-4.780708917,FALSE
258445_at,-0.128321421,3.77154624,-0.573562596,0.57729232,0.999989586,-4.780726559,FALSE
266838_at,-0.198740304,4.867402638,-0.573529227,0.577314163,0.999989586,-4.780734515,FALSE
260248_at,-0.106282922,6.905280874,-0.573527842,0.57731507,0.999989586,-4.780734845,FALSE
262476_at,-0.077255542,9.110146266,-0.573517689,0.577321717,0.999989586,-4.780737266,FALSE
258201_at,0.076275737,8.498277795,0.573404165,0.577396033,0.999989586,-4.780764329,FALSE
263044_at,-0.067739686,4.882528874,-0.57339471,0.577402223,0.999989586,-4.780766583,FALSE
251797_at,-0.062222198,7.470382478,-0.573360526,0.577424603,0.999989586,-4.780774731,FALSE
253097_at,-0.083031143,4.55669039,-0.573274406,0.577480985,0.999989586,-4.780795257,FALSE
248281_at,0.067449432,6.222252838,0.573034307,0.577638192,0.999989586,-4.780852467,FALSE
255430_at,0.082319918,9.31394905,0.572981633,0.577672684,0.999989586,-4.780865015,FALSE
265588_at,-0.10676483,3.342283751,-0.572816843,0.577780598,0.999989586,-4.780904265,FALSE
267000_at,0.086151947,6.662496481,0.572788655,0.577799059,0.999989586,-4.780910978,FALSE
253802_at,0.129663921,4.203092286,0.572772025,0.577809949,0.999989586,-4.780914938,FALSE
267611_at,0.0491337,7.203907934,0.572680747,0.577869731,0.999989586,-4.780936673,FALSE
246392_at,0.086262313,3.020088304,0.572649771,0.577890018,0.999989586,-4.780944048,FALSE
262110_at,0.047728302,9.561875064,0.57256971,0.577942456,0.999989586,-4.780963108,FALSE
250355_at,-0.07501138,7.259567551,-0.572420289,0.57804033,0.999989586,-4.780998674,FALSE
263288_at,0.051484018,8.253146545,0.572224444,0.578168626,0.999989586,-4.781045278,FALSE
249809_at,0.053591356,2.587635926,0.572159433,0.578211217,0.999989586,-4.781060745,FALSE
250221_at,-0.049295722,6.322049206,-0.572143532,0.578221635,0.999989586,-4.781064528,FALSE
246607_at,-0.072742097,7.347358615,-0.572082194,0.578261822,0.999989586,-4.781079119,FALSE
247753_at,0.056129025,3.472706823,0.572069827,0.578269925,0.999989586,-4.781082061,FALSE
263621_at,0.061026247,7.570761081,0.572002375,0.578314119,0.999989586,-4.781098104,FALSE
258174_at,-0.057796512,3.137121627,-0.571995641,0.578318532,0.999989586,-4.781099706,FALSE
248339_at,0.051713427,5.700016252,0.571987655,0.578323764,0.999989586,-4.781101606,FALSE
246975_at,0.058712415,9.087482769,0.571917786,0.578369545,0.999989586,-4.781118222,FALSE
265258_at,0.077040674,7.882908604,0.571849885,0.578414038,0.999989586,-4.781134369,FALSE
252077_at,-0.185520886,3.811692261,-0.57178437,0.578456969,0.999989586,-4.781149946,FALSE
258720_at,0.099047979,3.796716632,0.571748852,0.578480245,0.999989586,-4.781158391,FALSE
248608_at,0.084433796,7.060510446,0.571745366,0.578482529,0.999989586,-4.781159219,FALSE
263907_at,-0.102986344,4.817996641,-0.57170897,0.57850638,0.999989586,-4.781167872,FALSE
254413_at,-0.224690308,3.990324533,-0.571689006,0.578519463,0.999989586,-4.781172618,FALSE
259258_at,-0.070469357,4.444560429,-0.571653217,0.578542918,0.999989586,-4.781181126,FALSE
265012_at,0.096715572,3.593462209,0.57155562,0.57860688,0.999989586,-4.781204323,FALSE
246355_at,-0.100767204,3.241556256,-0.571537692,0.57861863,0.999989586,-4.781208584,FALSE
249193_at,0.049489534,5.913438228,0.571490121,0.578649808,0.999989586,-4.78121989,FALSE
254968_at,-0.102145541,3.005476872,-0.571482826,0.57865459,0.999989586,-4.781221624,FALSE
248010_at,0.058628654,8.120032971,0.571469453,0.578663355,0.999989586,-4.781224802,FALSE
261764_at,0.085071902,5.267367953,0.571453805,0.578673611,0.999989586,-4.78122852,FALSE
245583_at,0.063729207,5.386685626,0.571397312,0.578710639,0.999989586,-4.781241944,FALSE
262338_at,0.085609753,5.47217607,0.571299606,0.578774683,0.999989586,-4.781265158,FALSE
253751_at,-0.072436371,6.755246792,-0.571284134,0.578784824,0.999989586,-4.781268834,FALSE
265938_at,0.093489927,4.440164312,0.571206489,0.578835722,0.999989586,-4.781287279,FALSE
250251_at,-0.069911336,2.978454358,-0.571176004,0.578855706,0.999989586,-4.78129452,FALSE
263992_at,0.048026479,2.599561771,0.5710943,0.578909268,0.999989586,-4.781313926,FALSE
255432_at,-0.110292923,3.11503508,-0.571007878,0.578965925,0.999989586,-4.781334449,FALSE
264096_at,0.050846482,3.03633448,0.570987248,0.578979451,0.999989586,-4.781339348,FALSE
265060_at,-0.214457417,7.206830375,-0.570920093,0.57902348,0.999989586,-4.781355294,FALSE
263648_at,0.085971188,4.438177583,0.570888058,0.579044483,0.999989586,-4.7813629,FALSE
259488_at,-0.088709559,6.571609439,-0.570696653,0.579169987,0.999989586,-4.781408336,FALSE
246636_at,0.045477071,10.0832697,0.570623534,0.579217935,0.999989586,-4.781425689,FALSE
244984_at,-0.184400046,9.986871742,-0.570534589,0.579276263,0.999989586,-4.781446796,FALSE
258301_at,0.092781586,2.836324589,0.570392127,0.579369693,0.999989586,-4.781480596,FALSE
255355_at,-0.076473534,2.635762467,-0.570383438,0.579375392,0.999989586,-4.781482658,FALSE
259041_at,-0.064956439,5.788034255,-0.570365725,0.579387009,0.999989586,-4.78148686,FALSE
249801_at,-0.070680052,5.843224688,-0.570345805,0.579400074,0.999989586,-4.781491585,FALSE
262875_at,0.174935105,5.209344922,0.570249765,0.579463066,0.999989586,-4.781514365,FALSE
257866_at,0.06782269,8.02352375,0.570210952,0.579488523,0.999989586,-4.78152357,FALSE
257323_at,-0.36148755,3.99419444,-0.570152659,0.57952676,0.999989586,-4.781537395,FALSE
245172_at,-0.188295463,3.749484402,-0.569973294,0.579644421,0.999989586,-4.781579923,FALSE
245474_at,0.06684262,5.293593363,0.569904215,0.579689739,0.999989586,-4.781596299,FALSE
247670_at,0.102567062,6.010352716,0.569800457,0.579757811,0.999989586,-4.781620892,FALSE
260748_at,0.108495156,3.480789538,0.569771379,0.579776889,0.999989586,-4.781627784,FALSE
258945_at,0.095763477,3.411293916,0.569770314,0.579777587,0.999989586,-4.781628036,FALSE
251642_at,0.123447253,6.165330233,0.56965022,0.579856384,0.999989586,-4.781656495,FALSE
257576_at,-0.075147083,2.493980906,-0.569610473,0.579882464,0.999989586,-4.781665913,FALSE
262480_at,0.069261616,2.576945738,0.569534202,0.579932512,0.999989586,-4.781683983,FALSE
259766_at,-0.049411576,2.398294949,-0.569528786,0.579936065,0.999989586,-4.781685266,FALSE
253911_at,0.204172901,6.418515942,0.569428786,0.580001687,0.999989586,-4.781708955,FALSE
267362_at,-0.044986176,4.340344163,-0.569332762,0.580064703,0.999989586,-4.781731698,FALSE
252121_at,-0.060824607,7.636662893,-0.569229097,0.580132737,0.999989586,-4.781756246,FALSE
254365_at,-0.050594755,3.193406385,-0.569127471,0.580199438,0.999989586,-4.781780308,FALSE
253977_at,-0.069397918,8.216147974,-0.569115327,0.580207409,0.999989586,-4.781783184,FALSE
251737_at,-0.046111757,10.12698184,-0.569072478,0.580235533,0.999989586,-4.781793328,FALSE
245894_at,0.075597289,8.159730146,0.568968353,0.58030388,0.999989586,-4.781817975,FALSE
258303_at,0.065453372,2.320091001,0.568854163,0.580378839,0.999989586,-4.781845,FALSE
250951_at,0.104265423,5.997872019,0.568818786,0.580402063,0.999989586,-4.781853372,FALSE
252768_at,0.065114259,2.510578091,0.568642479,0.58051781,0.999989586,-4.781895086,FALSE
245762_at,0.074616859,2.710703936,0.56861439,0.580536252,0.999989586,-4.781901731,FALSE
265921_at,0.057720877,2.315559821,0.56860749,0.580540782,0.999989586,-4.781903363,FALSE
249976_at,-0.081320313,2.690838296,-0.568582534,0.580557168,0.999989586,-4.781909267,FALSE
253601_at,-0.046907058,6.925759297,-0.568544557,0.580582102,0.999989586,-4.78191825,FALSE
260833_at,0.078952207,6.159190796,0.568514609,0.580601766,0.999989586,-4.781925333,FALSE
255927_at,0.081926761,4.036060937,0.568336206,0.58071891,0.999989586,-4.781967522,FALSE
248543_at,0.056116872,8.076368598,0.568262585,0.580767256,0.999989586,-4.781984929,FALSE
255520_at,-0.055155218,10.61524692,-0.56822907,0.580789265,0.999989586,-4.781992853,FALSE
245269_at,-0.061702325,7.379274539,-0.568115693,0.580863724,0.999989586,-4.782019654,FALSE
264812_at,0.073993251,2.719029193,0.568105223,0.5808706,0.999989586,-4.782022129,FALSE
247102_at,0.083232153,4.031974215,0.568091287,0.580879753,0.999989586,-4.782025423,FALSE
258600_at,-0.045387507,2.294347028,-0.567994723,0.580943174,0.999989586,-4.782048244,FALSE
251330_at,0.148089303,4.807702808,0.567856126,0.581034208,0.999989586,-4.782080994,FALSE
251632_at,0.111986594,2.888431065,0.567845052,0.581041482,0.999989586,-4.78208361,FALSE
262076_at,0.057405153,8.606523455,0.567761965,0.58109606,0.999989586,-4.78210324,FALSE
263920_at,-0.079788886,8.982470853,-0.56773788,0.581111881,0.999989586,-4.782108929,FALSE
262337_at,0.06591796,2.854865095,0.56768862,0.581144241,0.999989586,-4.782120565,FALSE
265613_at,0.060854259,6.217927411,0.567598366,0.581203532,0.999989586,-4.782141882,FALSE
267599_at,-0.045698813,6.02998084,-0.567481383,0.581280388,0.999989586,-4.782169508,FALSE
245560_at,-0.056066019,2.946609367,-0.567471795,0.581286687,0.999989586,-4.782171771,FALSE
251406_at,0.061391233,7.901928252,0.567286055,0.581408726,0.999989586,-4.782215622,FALSE
266487_at,0.045499704,2.441679546,0.56711838,0.581518908,0.999989586,-4.782255197,FALSE
259357_at,0.060347875,7.34229806,0.567114249,0.581521622,0.999989586,-4.782256172,FALSE
261233_at,-0.083263184,2.814455416,-0.567020832,0.581583012,0.999989586,-4.782278215,FALSE
262343_at,-0.064481603,10.05849568,-0.566959507,0.581623315,0.999989586,-4.782292684,FALSE
250112_at,0.064874957,6.676258354,0.566868885,0.581682874,0.999989586,-4.782314063,FALSE
262738_at,0.091390198,3.201911918,0.56681356,0.581719237,0.999989586,-4.782327113,FALSE
260672_at,-0.055819352,4.713761559,-0.566760643,0.581754018,0.999989586,-4.782339595,FALSE
258925_at,0.08480668,6.979823247,0.566725141,0.581777353,0.999989586,-4.782347967,FALSE
250663_at,0.065039245,7.132118789,0.566625553,0.581842814,0.999989586,-4.782371452,FALSE
246875_at,-0.086333864,2.928112675,-0.566578614,0.58187367,0.999989586,-4.78238252,FALSE
266118_at,-0.225315153,7.670816199,-0.566571526,0.581878329,0.999989586,-4.782384191,FALSE
262022_at,-0.059459698,2.32626865,-0.566502931,0.581923421,0.999989586,-4.782400364,FALSE
251402_at,0.059467769,2.435611152,0.566495102,0.581928568,0.999989586,-4.78240221,FALSE
264386_at,-0.159326964,6.401878399,-0.566447286,0.581960003,0.999989586,-4.782413482,FALSE
247620_at,0.060868632,3.168415483,0.566421849,0.581976725,0.999989586,-4.782419478,FALSE
267439_at,-0.171946698,3.690060108,-0.566313917,0.582047684,0.999989586,-4.782444918,FALSE
262389_at,0.065863595,2.835992525,0.566221549,0.582108414,0.999989586,-4.782466686,FALSE
252153_at,0.067595908,2.834794939,0.566196723,0.582124738,0.999989586,-4.782472536,FALSE
254854_at,0.0922894,4.135626872,0.566169612,0.582142563,0.999989586,-4.782478924,FALSE
262442_at,0.051269579,9.900104545,0.566126513,0.582170902,0.999989586,-4.782489079,FALSE
254714_at,0.054665222,2.686767645,0.566083607,0.582199115,0.999989586,-4.782499188,FALSE
261885_at,-0.075232849,7.287076845,-0.566038382,0.582228853,0.999989586,-4.782509843,FALSE
258302_at,-0.064384003,2.54436795,-0.566032526,0.582232704,0.999989586,-4.782511222,FALSE
261933_at,-0.221151869,8.307274162,-0.565886567,0.582328686,0.999989586,-4.782545602,FALSE
