,logFC,AveExpr,t,P.Value,adj.P.Val,B,threshold
247563_at,-0.040982066,6.47973884,-0.268076824,0.793380999,0.885416145,-5.995397242,FALSE
247995_at,0.026302848,2.735031787,0.267955694,0.793471964,0.88547434,-5.995430315,FALSE
262072_at,-0.036366101,7.743616752,-0.267674752,0.793682957,0.885634591,-5.995506966,FALSE
248649_at,-0.024410546,2.74304016,-0.267661089,0.793693218,0.885634591,-5.995510692,FALSE
252493_at,0.027884905,2.581970467,0.267464144,0.793841138,0.885718374,-5.995564375,FALSE
253268_s_at,-0.03634416,9.404972924,-0.267421567,0.793873118,0.885718374,-5.995575976,FALSE
265874_at,-0.033132526,6.343031228,-0.267406021,0.793884794,0.885718374,-5.995580211,FALSE
250969_at,0.030486138,7.297091478,0.267270734,0.793986411,0.88578842,-5.995617058,FALSE
256675_at,0.03098922,5.45571719,0.267089649,0.794122435,0.885896842,-5.995666349,FALSE
253136_at,0.025602172,7.888080752,0.267010414,0.794181954,0.885919912,-5.995687905,FALSE
248259_at,0.026890846,7.701621732,0.266951042,0.794226554,0.885926339,-5.995704054,FALSE
260650_at,-0.032351799,6.609478195,-0.266426268,0.794620797,0.886264751,-5.995846637,FALSE
248730_at,-0.028473583,2.720900328,-0.266404647,0.794637042,0.886264751,-5.995852506,FALSE
267264_at,-0.063632655,5.630645431,-0.266392057,0.794646501,0.886264751,-5.995855923,FALSE
250351_at,-0.06751493,3.755906575,-0.266248493,0.794754366,0.886341714,-5.995894876,FALSE
261063_at,-0.042881323,5.265761586,-0.266195782,0.794793971,0.886342548,-5.995909174,FALSE
266843_at,-0.024223789,2.82112711,-0.266035457,0.794914437,0.886433552,-5.995952642,FALSE
261287_at,-0.025329103,2.197421466,-0.265982703,0.794954077,0.88643442,-5.995966939,FALSE
249443_at,0.031422338,7.318739627,0.265898101,0.795017649,0.886455597,-5.995989862,FALSE
255050_at,-0.039970204,2.540918844,-0.265849332,0.795054295,0.886455597,-5.996003073,FALSE
258418_at,-0.036607891,4.128179511,-0.265800207,0.79509121,0.886455597,-5.996016378,FALSE
264332_at,-0.026718286,5.188996016,-0.265750559,0.795128519,0.886455597,-5.996029822,FALSE
264365_s_at,0.042401942,11.13627444,0.265670229,0.795188885,0.886473005,-5.996051569,FALSE
254007_s_at,0.02252763,2.497582606,0.265589336,0.795249675,0.886473005,-5.996073461,FALSE
267201_at,0.030436181,2.545137296,0.265523432,0.795299202,0.886473005,-5.996091293,FALSE
245320_at,0.022434884,7.411180196,0.265522921,0.795299586,0.886473005,-5.996091431,FALSE
265383_at,0.038440043,6.718502046,0.265439023,0.795362637,0.886499964,-5.996114124,FALSE
256962_at,0.050714004,5.161842663,0.265200869,0.795541624,0.886627872,-5.996178504,FALSE
265878_at,-0.037937375,2.417826893,-0.26518281,0.795555196,0.886627872,-5.996183383,FALSE
248872_at,-0.026624283,2.494058605,-0.265110235,0.795609744,0.886627872,-5.99620299,FALSE
261556_s_at,0.026081493,5.152270266,0.26507883,0.795633348,0.886627872,-5.996211472,FALSE
249149_at,-0.020035218,8.709262867,-0.265007818,0.795686722,0.886627872,-5.996230649,FALSE
250547_at,0.025693354,8.730587176,0.264976027,0.795710617,0.886627872,-5.996239232,FALSE
251817_at,-0.022882938,9.225442458,-0.264906518,0.795762862,0.886642775,-5.996257996,FALSE
251178_at,0.046436916,3.849623278,0.264823552,0.795825224,0.886647968,-5.996280386,FALSE
267334_at,-0.025510822,2.193040441,-0.264787289,0.795852482,0.886647968,-5.99629017,FALSE
246059_at,-0.025177552,6.533148768,-0.264709626,0.79591086,0.886647968,-5.99631112,FALSE
259900_at,0.029235616,4.55905833,0.264693466,0.795923007,0.886647968,-5.996315478,FALSE
249983_at,0.05729332,6.391488413,0.26460495,0.795989544,0.886678786,-5.996339346,FALSE
252772_at,-0.026989907,2.468462216,-0.264410201,0.796135943,0.886798558,-5.996391833,FALSE
263024_at,0.035366852,4.872649275,0.264308709,0.796212242,0.886840238,-5.996419171,FALSE
255532_at,0.024695728,2.420533521,0.264247848,0.796257996,0.886847895,-5.99643556,FALSE
252169_at,-0.035341874,4.929448071,-0.264194885,0.796297813,0.886848938,-5.996449818,FALSE
262989_at,-0.04410255,3.363564734,-0.263877991,0.796536064,0.886991273,-5.996535074,FALSE
257760_s_at,0.022310452,2.251485298,0.263850727,0.796556563,0.886991273,-5.996542405,FALSE
250594_at,-0.032565002,2.740413493,-0.263834983,0.796568401,0.886991273,-5.996546637,FALSE
245859_at,-0.058788593,3.961017835,-0.263818015,0.796581158,0.886991273,-5.996551198,FALSE
254086_at,-0.03016065,9.433375109,-0.263541664,0.796788949,0.887148948,-5.996625448,FALSE
258667_at,0.036584781,3.235861281,0.26352624,0.796800547,0.887148948,-5.996629589,FALSE
263017_at,-0.026218513,3.684509988,-0.263394505,0.796899607,0.887215933,-5.996664955,FALSE
257127_at,-0.056262297,4.916611036,-0.263253774,0.797005434,0.887290446,-5.996702715,FALSE
253508_at,-0.026825302,2.281982082,-0.26293842,0.797242591,0.887472731,-5.996787258,FALSE
261268_at,0.029161984,6.94716203,0.262932577,0.797246985,0.887472731,-5.996788824,FALSE
250050_at,0.025676439,4.213501312,0.262552444,0.797532887,0.887747665,-5.996890598,FALSE
248525_s_at,0.042484594,2.658991955,0.262402153,0.797645931,0.887778693,-5.996930796,FALSE
260253_at,0.027783532,2.448277871,0.26238139,0.797661548,0.887778693,-5.996936348,FALSE
255089_at,0.023502902,11.58945336,0.262360152,0.797677523,0.887778693,-5.996942026,FALSE
251902_at,-0.022134957,8.916274074,-0.262296947,0.797725066,0.887788288,-5.996958922,FALSE
263080_at,0.025737051,2.345799672,0.262225256,0.797778993,0.887804988,-5.996978081,FALSE
247717_at,0.092953919,5.616818659,0.262093506,0.7978781,0.887871961,-5.997013278,FALSE
265968_at,-0.026320913,10.47878672,-0.262025995,0.797928885,0.887885159,-5.997031306,FALSE
260473_at,-0.020091131,2.715932724,-0.261875566,0.79804205,0.887967764,-5.997071461,FALSE
253352_at,0.039153328,2.789892882,0.261703739,0.798171317,0.888068277,-5.997117301,FALSE
266701_at,0.035595427,10.12020055,0.261276262,0.798492941,0.888382791,-5.997231212,FALSE
249088_at,0.037660395,2.877162256,0.261204742,0.798546755,0.888399331,-5.997250252,FALSE
265996_at,0.023076781,9.982157917,0.261130014,0.798602984,0.888418555,-5.997270141,FALSE
260197_at,-0.025517751,2.381873695,-0.261018105,0.798687192,0.888432017,-5.997299915,FALSE
262695_at,-0.029404963,6.756699847,-0.260961591,0.798729718,0.888432017,-5.997314946,FALSE
261449_at,0.135928916,5.178200788,0.260958647,0.798731932,0.888432017,-5.997315729,FALSE
248683_at,-0.051263334,2.846595886,-0.260769012,0.798874635,0.88852977,-5.997366142,FALSE
263170_at,-0.028302119,6.344061539,-0.26070213,0.798924966,0.88852977,-5.997383914,FALSE
267621_at,-0.022676425,3.026887165,-0.26068657,0.798936676,0.88852977,-5.997388047,FALSE
251731_at,0.074196156,5.471639355,0.260223613,0.799285095,0.888873923,-5.997510931,FALSE
256694_at,-0.027384587,2.430033533,-0.260110558,0.799370187,0.888925212,-5.997540906,FALSE
262749_at,-0.033049986,10.3790708,-0.259619355,0.799739925,0.889293019,-5.997670996,FALSE
260952_at,-0.025685185,3.540525995,-0.259563663,0.799781849,0.889296285,-5.99768573,FALSE
249399_at,-0.022090473,2.207460728,-0.259440958,0.799874221,0.889355641,-5.997718182,FALSE
260850_at,-0.032275856,2.922612622,-0.25928241,0.799993581,0.889444998,-5.997760091,FALSE
255410_at,0.044150328,3.337468866,0.258869806,0.800304225,0.889747009,-5.997869037,FALSE
258129_at,0.022949269,2.708454324,0.258648782,0.800470646,0.889814999,-5.997927326,FALSE
247881_at,0.043051597,5.96724858,0.258634945,0.800481065,0.889814999,-5.997930974,FALSE
257534_at,-0.031823239,4.918951784,-0.258633158,0.800482411,0.889814999,-5.997931445,FALSE
248951_at,-0.023687434,8.895785733,-0.25845546,0.800616217,0.88992037,-5.99797827,FALSE
246201_at,-0.025167204,8.577330117,-0.258343494,0.800700531,0.889969673,-5.998007757,FALSE
253646_at,0.023015577,7.515171596,0.258272259,0.800754174,0.889969673,-5.998026511,FALSE
247997_at,-0.026724092,7.220836625,-0.258241122,0.800777622,0.889969673,-5.998034707,FALSE
256399_at,0.021352114,6.634901136,0.258147058,0.800848459,0.889977461,-5.998059461,FALSE
AFFX-r2-Bs-phe-3_at,0.084963924,6.94872922,0.258080214,0.800898799,0.889977461,-5.998077046,FALSE
250720_at,-0.028384434,5.017013562,-0.258060616,0.800913558,0.889977461,-5.998082201,FALSE
246317_at,0.032077531,6.105916396,0.258024579,0.800940698,0.889977461,-5.998091678,FALSE
254168_at,-0.025622365,2.552261071,-0.257724772,0.801166495,0.890111801,-5.998170478,FALSE
252813_at,0.028725714,2.126851765,0.257717307,0.801172117,0.890111801,-5.998172439,FALSE
252231_at,-0.034825435,8.106345647,-0.257708611,0.801178667,0.890111801,-5.998174723,FALSE
262687_at,0.031208216,2.809135633,0.257574319,0.801279814,0.890143788,-5.998209988,FALSE
AFFX-r2-Ec-bioD-5_at,-0.051313156,10.9155926,-0.257566761,0.801285507,0.890143788,-5.998211972,FALSE
267398_at,-0.02435166,2.515142874,-0.257387965,0.80142018,0.890221795,-5.998258895,FALSE
249288_at,-0.034071252,3.148837853,-0.257363785,0.801438393,0.890221795,-5.998265238,FALSE
266665_at,-0.021327872,2.270865618,-0.257318095,0.801472809,0.890221795,-5.998277222,FALSE
251818_at,0.024303581,8.888989276,0.257148256,0.801600745,0.890320543,-5.998321752,FALSE
253119_at,0.026170175,7.261613086,0.25702777,0.801691507,0.89034111,-5.998353324,FALSE
258367_at,-0.062857157,5.866726836,-0.257020044,0.801697328,0.89034111,-5.998355348,FALSE
256247_at,-0.029407753,2.507272055,-0.256791157,0.801869759,0.89048925,-5.998415284,FALSE
247209_at,-0.029351593,6.4687921,-0.256586609,0.802023863,0.890526902,-5.998468802,FALSE
255571_at,-0.026114942,5.006704845,-0.256519438,0.80207447,0.890526902,-5.998486367,FALSE
265767_at,0.026075501,3.142931875,0.256458633,0.802120283,0.890526902,-5.998502264,FALSE
258669_at,-0.030126882,3.883220215,-0.256450523,0.802126393,0.890526902,-5.998504384,FALSE
255260_at,-0.028496868,4.301693231,-0.256401,0.802163705,0.890526902,-5.998517328,FALSE
265574_at,0.020767675,2.257645829,0.256400581,0.802164022,0.890526902,-5.998517438,FALSE
260717_at,0.031521834,3.310425482,0.256383421,0.802176951,0.890526902,-5.998521923,FALSE
266258_at,-0.024399967,11.26323206,-0.256149703,0.802353052,0.89067905,-5.998582973,FALSE
265283_at,0.02653316,5.15460191,0.255956425,0.802498691,0.890785942,-5.998633419,FALSE
262824_at,-0.026482553,11.00730159,-0.255918261,0.802527449,0.890785942,-5.998643375,FALSE
250503_at,0.027053059,3.724196689,0.255634625,0.802741191,0.890979834,-5.998717325,FALSE
256926_at,-0.031695509,2.936589718,-0.255577101,0.802784542,0.890984596,-5.998732313,FALSE
256599_at,0.030765189,2.455600616,0.255509143,0.802835757,0.890991987,-5.998750015,FALSE
252000_at,-0.035699552,6.119127899,-0.255423647,0.80290019,0.890991987,-5.998772279,FALSE
252664_at,-0.030486519,2.245267149,-0.255412773,0.802908386,0.890991987,-5.99877511,FALSE
249703_at,0.025536193,7.045376797,0.255251461,0.803029962,0.891063793,-5.998817095,FALSE
265518_at,0.036078325,2.955817809,0.255178945,0.803084617,0.891063793,-5.998835961,FALSE
261676_at,0.031820337,6.690385999,0.255135026,0.803117719,0.891063793,-5.998847384,FALSE
246091_at,-0.042961651,6.691014476,-0.255105286,0.803140135,0.891063793,-5.998855118,FALSE
262541_at,-0.022120665,2.198964156,-0.255048032,0.803183288,0.891063793,-5.998870005,FALSE
262310_at,0.041122099,6.194040087,0.255015935,0.803207481,0.891063793,-5.99887835,FALSE
262545_at,-0.031126015,2.351240736,-0.254478522,0.803612579,0.891408414,-5.999017907,FALSE
257437_s_at,0.022929885,2.402052464,0.254466152,0.803621904,0.891408414,-5.999021116,FALSE
252850_at,-0.022417211,6.964663788,-0.254448299,0.803635363,0.891408414,-5.999025747,FALSE
256619_at,0.032212471,3.044519159,0.25436608,0.803697345,0.891422524,-5.99904707,FALSE
255680_at,0.032619678,3.499190773,0.254327746,0.803726244,0.891422524,-5.999057009,FALSE
266008_at,-0.033847289,2.88837342,-0.254200076,0.803822494,0.891432941,-5.999090101,FALSE
264420_at,-0.023541472,2.407210455,-0.254187248,0.803832165,0.891432941,-5.999093425,FALSE
251501_at,0.029345564,3.151383381,0.254112894,0.803888221,0.891432941,-5.999112689,FALSE
255396_at,-0.022029445,2.312734368,-0.254107936,0.803891959,0.891432941,-5.999113974,FALSE
264464_at,0.022418204,5.954090135,0.25377148,0.804145634,0.891670891,-5.999201072,FALSE
245516_at,-0.035401262,5.079627656,-0.253521921,0.804333807,0.891836191,-5.999265602,FALSE
264587_at,-0.038589078,4.030401732,-0.253029911,0.80470483,0.892154565,-5.99939264,FALSE
259412_at,-0.020223169,7.352636752,-0.252995591,0.804730713,0.892154565,-5.999401493,FALSE
250337_at,-0.031115871,5.251374914,-0.252985556,0.80473828,0.892154565,-5.999404081,FALSE
266657_at,-0.02318264,8.332313978,-0.252926912,0.804782507,0.892160235,-5.999419204,FALSE
249291_at,-0.029336399,8.097946427,-0.252839274,0.804848602,0.892190145,-5.999441798,FALSE
262828_at,0.066540912,3.092888962,0.252724147,0.804935431,0.892243035,-5.999471466,FALSE
257256_at,-0.044829592,2.921274933,-0.252423184,0.80516243,0.892451286,-5.999548963,FALSE
255122_at,-0.022081195,2.230722367,-0.252337373,0.805227155,0.892479548,-5.999571042,FALSE
261509_at,-0.069631163,7.258172229,-0.252224695,0.805312148,0.892479548,-5.999600023,FALSE
259330_at,0.022943395,6.747953398,0.252208592,0.805324295,0.892479548,-5.999604163,FALSE
247940_at,-0.029760393,3.491867741,-0.252181894,0.805344434,0.892479548,-5.999611028,FALSE
258460_at,-0.0327773,5.247172878,-0.25207241,0.805427022,0.892527709,-5.99963917,FALSE
250819_at,-0.027714814,10.11947715,-0.251932892,0.805532268,0.892600974,-5.999675015,FALSE
254742_at,-0.025383312,10.15362869,-0.251802591,0.805630566,0.892666531,-5.999708474,FALSE
251016_at,-0.024257757,2.512772231,-0.251661425,0.805737064,0.892724523,-5.999744704,FALSE
261487_at,-0.029394237,6.62905869,-0.251625185,0.805764404,0.892724523,-5.999754002,FALSE
245085_at,0.02636935,9.135771658,0.251489636,0.805866669,0.892724523,-5.999788766,FALSE
245268_at,0.021728244,5.654988516,0.251456901,0.805891367,0.892724523,-5.999797159,FALSE
265267_at,-0.048609056,3.70435453,-0.251437351,0.805906117,0.892724523,-5.999802171,FALSE
259552_at,0.021583901,2.587878211,0.251421961,0.805917728,0.892724523,-5.999806116,FALSE
249962_at,0.023183548,2.940306371,0.251339683,0.805979806,0.892749933,-5.999827203,FALSE
266059_at,0.027345608,8.738251766,0.25104778,0.806200054,0.892950531,-5.99990196,FALSE
248054_at,0.024526016,2.481532741,0.250823517,0.806369278,0.893094598,-5.999959337,FALSE
261863_at,-0.041208962,7.463197711,-0.250704564,0.806459042,0.893150648,-5.99998975,FALSE
264550_at,-0.024531889,2.904774239,-0.250452403,0.806649336,0.893219292,-6.000054173,FALSE
264992_at,-0.029909443,7.145568019,-0.250428169,0.806667625,0.893219292,-6.000060361,FALSE
245590_at,0.024941952,2.579954209,0.250410424,0.806681017,0.893219292,-6.000064892,FALSE
255389_at,-0.026294723,2.398236126,-0.250350662,0.806726118,0.893219292,-6.000080148,FALSE
259629_at,-0.034803933,2.610262851,-0.250253541,0.806799416,0.893219292,-6.000104934,FALSE
267209_at,-0.027724935,11.13290849,-0.250247762,0.806803778,0.893219292,-6.000106408,FALSE
257331_at,-0.028236794,2.676587861,-0.250169979,0.806862483,0.893219292,-6.000126252,FALSE
259815_at,0.024008074,2.494230561,0.250164692,0.806866473,0.893219292,-6.0001276,FALSE
248482_at,0.030609666,2.686789139,0.250155441,0.806873455,0.893219292,-6.00012996,FALSE
247427_at,0.040126142,6.019476613,0.250067,0.806940206,0.893249835,-6.000152513,FALSE
246020_at,-0.022775885,7.274248896,-0.249909039,0.80705943,0.89329696,-6.000192776,FALSE
249334_at,-0.031704436,3.879250474,-0.249870555,0.807088478,0.89329696,-6.000202581,FALSE
262211_at,0.034504358,3.65780721,0.249854938,0.807100265,0.89329696,-6.00020656,FALSE
251992_at,0.044955054,3.445498049,0.249633008,0.807267783,0.893439017,-6.000263073,FALSE
258096_at,-0.024111527,2.224566442,-0.249419834,0.807428701,0.893555421,-6.000317309,FALSE
262470_at,-0.021129803,2.609223548,-0.249389886,0.807451308,0.893555421,-6.000324925,FALSE
256324_at,-0.054249159,7.311256241,-0.249335082,0.80749268,0.893557853,-6.00033886,FALSE
246578_at,-0.020901747,2.190289685,-0.249158009,0.807626357,0.893662423,-6.000383861,FALSE
259258_at,0.030701968,4.444560429,0.249056888,0.807702698,0.893703543,-6.000409546,FALSE
260379_at,0.028590456,7.783457922,0.248952913,0.807781196,0.893747045,-6.000435945,FALSE
265822_at,0.022298397,8.001251559,0.248717533,0.807958909,0.89385636,-6.000495667,FALSE
259798_at,-0.028550633,2.583101418,-0.248671441,0.807993711,0.89385636,-6.000507356,FALSE
264607_at,0.023922222,9.745393148,0.248664291,0.807999109,0.89385636,-6.000509169,FALSE
248291_at,-0.027069038,4.222230306,-0.248614447,0.808036744,0.89385636,-6.000521806,FALSE
247616_at,0.032315489,3.873838174,0.248409372,0.808191591,0.893976342,-6.000573772,FALSE
267279_at,-0.044006065,6.501435706,-0.248366992,0.808223591,0.893976342,-6.000584506,FALSE
258833_at,0.030281304,4.982328861,0.247827003,0.808631368,0.894349958,-6.000721114,FALSE
260605_at,-0.021384103,7.089202067,-0.247815855,0.808639787,0.894349958,-6.000723931,FALSE
266458_at,-0.0438624,10.40515892,-0.247706498,0.808722376,0.894397934,-6.000751559,FALSE
246089_at,-0.021813123,9.788012681,-0.247588582,0.808811431,0.894453057,-6.000781336,FALSE
259033_at,-0.03916184,3.994966224,-0.247479861,0.808893545,0.894500498,-6.000808779,FALSE
257404_at,0.028290186,3.355927697,0.247387361,0.808963409,0.894534388,-6.000832118,FALSE
258364_at,-0.02814908,3.109884285,-0.247121004,0.809164596,0.894713483,-6.000899276,FALSE
251384_at,0.033567412,2.964968045,0.246954466,0.809290394,0.894809204,-6.000941229,FALSE
245704_at,-0.024959817,6.608310104,-0.246810775,0.809398939,0.894849321,-6.000977404,FALSE
259085_at,0.027518677,7.994246703,0.246802569,0.809405138,0.894849321,-6.00097947,FALSE
253099_s_at,-0.037470028,8.378789045,-0.246712764,0.809472979,0.89488095,-6.001002067,FALSE
255082_at,0.02788368,4.815231438,0.246478715,0.809649793,0.895033041,-6.001060923,FALSE
258197_at,0.024629409,3.607860028,0.246322166,0.809768066,0.895120406,-6.00110026,FALSE
259063_at,-0.024917317,2.794088421,-0.246167628,0.809884824,0.89516193,-6.001139067,FALSE
254765_at,-0.035623875,8.252733615,-0.24612532,0.809916789,0.89516193,-6.001149687,FALSE
247171_at,-0.027516584,5.594195835,-0.246085166,0.809947128,0.89516193,-6.001159764,FALSE
254754_at,-0.03096066,2.941678442,-0.246049745,0.809973891,0.89516193,-6.001168653,FALSE
254189_at,-0.023789664,2.662775741,-0.24601274,0.810001851,0.89516193,-6.001177937,FALSE
246681_at,0.046311678,5.267176487,0.24591737,0.810073911,0.895198194,-6.001201859,FALSE
250042_at,0.022268436,7.468856772,0.24567896,0.810254059,0.895329992,-6.00126162,FALSE
257152_at,0.03728183,7.44879171,0.245655641,0.81027168,0.895329992,-6.001267462,FALSE
263617_at,-0.025186799,2.370092273,-0.245512138,0.81038012,0.895406439,-6.001303402,FALSE
261443_at,-0.070966298,5.7995619,-0.245421815,0.810448376,0.895438481,-6.001326013,FALSE
266253_at,-0.031310416,6.643355752,-0.245135815,0.810664513,0.895597913,-6.001397553,FALSE
255019_at,-0.041290522,2.576820553,-0.245126965,0.810671201,0.895597913,-6.001399766,FALSE
249826_at,-0.021924256,6.13701328,-0.24496394,0.810794411,0.895690649,-6.001440506,FALSE
255004_at,0.037215338,4.432670728,0.24485892,0.810873785,0.895734952,-6.001466737,FALSE
256182_at,0.026051389,5.585435918,0.24467182,0.8110152,0.895847782,-6.001513442,FALSE
263661_at,-0.028382964,5.61636486,-0.244329804,0.811273723,0.896089953,-6.001598725,FALSE
257099_s_at,0.023745466,2.16981644,0.243848128,0.811637852,0.896387321,-6.001718634,FALSE
256552_at,-0.031968839,3.265716343,-0.24384275,0.811641917,0.896387321,-6.001719972,FALSE
254675_at,0.036030952,5.679046515,0.243775461,0.811692789,0.896387321,-6.001736704,FALSE
245027_at,-0.026038276,3.631169737,-0.243765743,0.811700137,0.896387321,-6.00173912,FALSE
247085_at,-0.041646798,5.155223418,-0.243675305,0.811768511,0.896415661,-6.0017616,FALSE
251110_at,-0.027827334,3.166154283,-0.243618716,0.811811295,0.896415661,-6.001775662,FALSE
259411_at,0.018834903,3.230441589,0.24357586,0.811843697,0.896415661,-6.001786309,FALSE
259920_at,-0.028002529,8.367743506,-0.243520008,0.811885924,0.896418894,-6.001800182,FALSE
250747_at,-0.039335937,2.847712775,-0.243456975,0.811933583,0.896428123,-6.001815836,FALSE
266092_at,-0.039970101,3.439818931,-0.243309958,0.812044743,0.896507457,-6.00185233,FALSE
265453_at,-0.025539167,7.059802627,-0.243059688,0.812233983,0.896672981,-6.001914404,FALSE
252618_at,-0.023886628,2.806141507,-0.242753531,0.812465498,0.896831797,-6.001990253,FALSE
253060_at,-0.028331277,2.521073389,-0.242704723,0.812502408,0.896831797,-6.002002337,FALSE
264846_at,-0.211319885,8.201171292,-0.242670793,0.812528067,0.896831797,-6.002010735,FALSE
252595_at,-0.033497653,2.642986556,-0.242631555,0.81255774,0.896831797,-6.002020446,FALSE
258709_at,-0.028518888,10.6981223,-0.242609487,0.81257443,0.896831797,-6.002025907,FALSE
266282_at,-0.039141706,3.004761168,-0.242472302,0.812678178,0.896840495,-6.002059844,FALSE
267157_at,-0.021004989,7.036708816,-0.242462289,0.812685752,0.896840495,-6.00206232,FALSE
244992_s_at,0.065776917,9.69895401,0.242443099,0.812700264,0.896840495,-6.002067066,FALSE
252479_at,0.024786348,8.505201614,0.242359008,0.812763862,0.896842337,-6.002087856,FALSE
252304_at,-0.034077749,2.872435479,-0.242336917,0.81278057,0.896842337,-6.002093317,FALSE
254535_at,0.022596782,5.971062089,0.242170233,0.812906637,0.896938054,-6.002134502,FALSE
258486_at,0.021433503,10.72102567,0.241851785,0.813147504,0.897089963,-6.002213109,FALSE
257695_at,-0.02484582,7.029901676,-0.24184543,0.81315231,0.897089963,-6.002214677,FALSE
255544_at,-0.032094837,6.193480888,-0.241808957,0.813179899,0.897089963,-6.002223673,FALSE
257726_at,-0.019155178,2.861052107,-0.241780229,0.813201629,0.897089963,-6.002230758,FALSE
266198_at,-0.026594927,2.737659534,-0.241721286,0.813246216,0.897095762,-6.002245293,FALSE
253124_at,0.036324453,4.672933818,0.241611142,0.813329534,0.897144285,-6.002272443,FALSE
255971_at,-0.026716566,2.190940266,-0.240779441,0.813958745,0.897794922,-6.002477059,FALSE
254072_at,0.018900192,7.020494991,0.240545317,0.814135894,0.897946895,-6.002534532,FALSE
246742_at,-0.024997386,7.416794385,-0.240480608,0.814184857,0.897957479,-6.002550407,FALSE
252750_at,-0.025464159,2.294603119,-0.240365323,0.814272091,0.898004419,-6.00257868,FALSE
260899_at,-0.021145478,6.740953916,-0.240320307,0.814306155,0.898004419,-6.002589716,FALSE
249353_at,-0.04906129,2.631354824,-0.240224414,0.814378719,0.898041024,-6.002613219,FALSE
261477_at,-0.026513512,5.867218508,-0.240089005,0.814481189,0.898110602,-6.00264639,FALSE
250779_at,0.023783091,4.954801762,0.239981948,0.814562206,0.898156519,-6.002672603,FALSE
253595_at,0.025317268,2.529464071,0.239907253,0.814618734,0.898175431,-6.002690885,FALSE
261601_at,-0.038379662,6.905183176,-0.239802094,0.814698318,0.898214399,-6.002716614,FALSE
246321_at,-0.028009668,2.742074649,-0.239756489,0.814732833,0.898214399,-6.002727769,FALSE
266722_at,-0.028929153,3.32568651,-0.239484001,0.814939064,0.89839834,-6.002794373,FALSE
255240_at,-0.025849318,7.96926781,-0.239374487,0.815021954,0.898446296,-6.002821121,FALSE
258848_at,0.024016525,6.741413521,0.23929004,0.815085871,0.898473335,-6.002841738,FALSE
248465_at,0.029575951,7.20156937,0.239135634,0.815202745,0.898494917,-6.002879416,FALSE
260349_at,0.026792139,4.048943793,0.239127576,0.815208845,0.898494917,-6.002881382,FALSE
257057_at,0.021937496,2.369299893,0.239108055,0.815223622,0.898494917,-6.002886143,FALSE
253287_at,-0.020040648,8.061373919,-0.238969681,0.815328365,0.898566942,-6.002919885,FALSE
267248_at,-0.032612313,3.219237539,-0.23887725,0.815398333,0.898600637,-6.002942413,FALSE
249207_at,0.02559724,2.366715177,0.238806698,0.815451741,0.898616079,-6.002959603,FALSE
261490_at,0.022842583,11.8793915,0.238714588,0.81552147,0.898626891,-6.002982037,FALSE
257746_at,0.027368022,6.929473332,0.238689655,0.815540345,0.898626891,-6.002988109,FALSE
245520_at,0.019636331,2.600777089,0.238616523,0.815595709,0.898644484,-6.003005913,FALSE
263203_at,-0.024636973,2.669946062,-0.23851596,0.81567184,0.898684957,-6.003030387,FALSE
267352_at,-0.031607025,2.794192485,-0.23814953,0.815949263,0.898945042,-6.003119477,FALSE
260767_s_at,0.021401917,11.51618266,0.23806552,0.816012871,0.898945042,-6.003139884,FALSE
267442_at,0.021515316,7.43679533,0.238048007,0.816026131,0.898945042,-6.003144137,FALSE
249791_at,-0.021257512,3.139650186,-0.237982872,0.816075448,0.898955956,-6.003159952,FALSE
262432_at,0.033243852,7.980706746,0.237874086,0.816157818,0.898976165,-6.003186357,FALSE
245068_at,0.029590548,3.257801144,0.237854542,0.816172617,0.898976165,-6.0031911,FALSE
263054_at,-0.038748278,5.532672788,-0.237720696,0.816273966,0.899044382,-6.003223568,FALSE
250915_at,-0.028436333,2.934398954,-0.237568165,0.816389467,0.899128181,-6.003260548,FALSE
248122_at,-0.023697779,2.541761729,-0.237442359,0.816484735,0.899189688,-6.00329103,FALSE
247479_at,0.028638951,2.757413615,0.237333537,0.816567144,0.899197928,-6.003317384,FALSE
267305_at,0.042116521,4.010681167,0.237308719,0.816585938,0.899197928,-6.003323393,FALSE
260880_at,0.027109486,7.420662655,0.237276311,0.816610481,0.899197928,-6.003331238,FALSE
264104_at,-0.02893404,2.393912105,-0.237185621,0.816679162,0.899230145,-6.003353187,FALSE
252137_at,-0.078259848,5.697919041,-0.237062648,0.816772293,0.89928928,-6.003382935,FALSE
255257_at,0.028481752,11.59737591,0.236967156,0.816844615,0.899296554,-6.003406025,FALSE
247410_at,0.038155981,3.215292422,0.236949811,0.816857751,0.899296554,-6.003410218,FALSE
246146_at,-0.019316861,7.884350769,-0.236811495,0.816962509,0.899368476,-6.003443645,FALSE
248074_at,-0.063006015,5.566221727,-0.236700771,0.817046372,0.89941739,-6.003470389,FALSE
260846_at,0.01790509,2.492856475,0.236565117,0.81714912,0.899487087,-6.003503138,FALSE
263007_at,0.042591194,5.574430219,0.236354082,0.817308971,0.899619632,-6.003554048,FALSE
264033_at,-0.027140471,2.505604046,-0.236246177,0.817390708,0.899666187,-6.003580062,FALSE
262904_at,0.029470714,2.700887937,0.236004391,0.817573868,0.899824363,-6.003638308,FALSE
251605_at,-0.030644497,3.503015419,-0.235791219,0.817735361,0.899951039,-6.003689613,FALSE
248706_at,-0.030451785,2.997104677,-0.235748304,0.817767873,0.899951039,-6.003699936,FALSE
