"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"threshold"	"LocusID"	"Symbol"	"EntrezID"	"HomologyGroup"
"245125_at"	0.122911529604525	3.8092239138534	1.26019863400978	0.246903237501447	0.524675130185207	-6.37188194397208	"FALSE"	"AT2G47430"	"CKI1"	819356	118650
"248495_at"	0.155356598072595	6.7908118705935	1.25976718378774	0.247050144564542	0.524938406848365	-6.37238572858129	"FALSE"	"AT5G50780"	"NA"	835150	92862
"249093_at"	-0.138171411919265	7.01993786501538	-1.25960491626262	0.247105415289318	0.524985112356078	-6.37257517251382	"FALSE"	"AT5G43880"	"TRM21"	834410	118511
"258603_at"	0.161821999295248	6.02223450026265	1.2595230017922	0.247133320577066	0.524985112356078	-6.37267080004159	"FALSE"	"AT3G02990"	"ATHSFA1E,HSFA1E"	821162	118667
"257472_at"	0.141240918387013	3.90283224854014	1.25949995537786	0.247141172138517	0.524985112356078	-6.37269770387404	"FALSE"	"NA"	"NA"	NA	NA
"250268_s_at"	0.11969003998877	5.45014902538006	1.25927278409829	0.247218577306753	0.525072082536535	-6.37296288142212	"FALSE"	"NA"	"NA"	NA	NA
"247746_at"	0.168577337380791	7.85622693496704	1.2592446856973	0.247228152847102	0.525072082536535	-6.37299567863326	"FALSE"	"AT5G58970"	"ATUCP2,UCP2"	836014	2517
"259552_at"	-0.130821793047393	3.48348617660642	-1.25910570419491	0.247275520441278	0.525102148345203	-6.37315789473883	"FALSE"	"AT1G21320"	"NA"	838729	96317
"262231_at"	0.165567794831075	5.62199674281878	1.25906806302335	0.247288350614826	0.525102148345203	-6.37320182671204	"FALSE"	"AT1G68740"	"PHO1;H1"	843205	134226
"261850_at"	0.119736345455323	4.47702383683869	1.25889671471355	0.247346762679181	0.525177292815054	-6.37340180113609	"FALSE"	"AT1G50470"	"NA"	841469	NA
"252548_at"	-0.130481654800902	6.62591649192792	-1.25875464406728	0.247395203005577	0.52523125284412	-6.3735675935155	"FALSE"	"AT3G45850"	"NA"	823728	137514
"251746_at"	0.140002259270063	2.94047063758073	1.25863616267568	0.247435606537487	0.525268141937652	-6.37370584879778	"FALSE"	"AT3G56060"	"NA"	824772	81411
"267615_at"	0.162198953280771	3.74631109162652	1.25840002575322	0.247516148750399	0.525390224548353	-6.37398137094931	"FALSE"	"AT2G26720"	"NA"	817213	118554
"260007_at"	0.182337037256064	4.56839909983222	1.25826091416768	0.247563607761795	0.525442066906723	-6.37414366951466	"FALSE"	"AT1G67870"	"NA"	843115	NA
"250483_at"	-0.18686416973504	8.37977150040739	-1.25792783724827	0.247677271091076	0.525634402082941	-6.37453221691269	"FALSE"	"AT5G10300"	"AtHNL,ATMES5,HNL,MES5"	830894	111498
"249614_at"	0.125508534440962	2.65661083442315	1.25782112411764	0.247713696619532	0.52566279838976	-6.37465668813631	"FALSE"	"AT5G37300"	"WSD1"	833704	118428
"246456_at"	-0.166760135761046	5.14967665106348	-1.25772017859902	0.2477481576296	0.525687020979644	-6.37477442576844	"FALSE"	"AT5G16850"	"ATTERT,TERT"	831548	135542
"250195_at"	0.144317300564384	2.70382286419839	1.25765195022828	0.247771451899428	0.525687547002693	-6.37485400040087	"FALSE"	"AT5G14560"	"NA"	831307	NA
"260778_at"	-0.122886245361934	4.4565820776279	-1.25745894919433	0.247837355683434	0.525778467553863	-6.37507908227849	"FALSE"	"AT1G14640"	"NA"	838026	137451
"252936_at"	0.154621785403465	6.599974715045	1.25708407798982	0.247965405096516	0.526001198758628	-6.37551620206366	"FALSE"	"AT4G39160"	"NA"	830071	NA
"259034_at"	-0.153839679285082	6.49203847898963	-1.25695137812592	0.248010746544649	0.526048459055556	-6.37567091725747	"FALSE"	"AT3G09410"	"NA"	820100	121819
"245515_at"	0.138964457355848	3.34673703548403	1.25686390831686	0.248040637459854	0.526062941930197	-6.37577289289149	"FALSE"	"AT4G15810"	"NA"	827262	NA
"260345_at"	0.126326301557869	7.25238014523562	1.25672286570292	0.248088842187198	0.526065189609255	-6.37593731620946	"FALSE"	"AT1G69270"	"AtRPK1,RPK1"	843258	NA
"261095_at"	0.123613683034472	7.29841540223862	1.25669944592958	0.248096847234262	0.526065189609255	-6.37596461715102	"FALSE"	"AT1G62930"	"RPF3"	842594	128969
"256831_at"	-0.144323488502003	4.95871948336442	-1.25665837528682	0.248110886006855	0.526065189609255	-6.37601249331331	"FALSE"	"AT3G22870"	"NA"	821859	NA
"256626_at"	-0.218362855555442	5.07512433688817	-1.2562273218269	0.248258269588143	0.526284161189707	-6.37651491332103	"FALSE"	"AT3G20015"	"NA"	821540	95519
"252153_at"	0.135799670559603	3.41224245642916	1.25622136815024	0.248260305760686	0.526284161189707	-6.37652185193701	"FALSE"	"AT3G51360"	"NA"	824299	118822
"267557_at"	0.139759985357906	6.78547616172762	1.25599882597218	0.248336425955462	0.526396605895743	-6.37678119506257	"FALSE"	"AT2G32710"	"ACK2,ICK7,KRP4"	817831	93624
"250744_at"	-0.225030522116238	4.74120585795235	-1.25584692918327	0.248388393423073	0.526457838132346	-6.37695819360641	"FALSE"	"AT5G05840"	"NA"	830469	118834
"256163_at"	-0.167895924482594	3.26821223709796	-1.25570884634364	0.248435642850428	0.526509060059301	-6.37711908351794	"FALSE"	"AT1G48820"	"NA"	841304	118255
"258951_at"	-0.127098701964947	7.6274061060147	-1.25561365374314	0.248468220478367	0.52652918144849	-6.37722999245653	"FALSE"	"AT3G01380"	"NA"	821231	6330
"247629_at"	0.137043116943373	5.05285950652206	1.25542592051447	0.248532478816518	0.52658141431068	-6.37744870479073	"FALSE"	"AT5G60410"	"ATSIZ1,SIZ1"	836163	91144
"267465_at"	-0.133594886442859	5.34518059405811	-1.25535246364754	0.248557625879616	0.52658141431068	-6.37753427758027	"FALSE"	"AT2G19170"	"SLP3"	816434	96865
"253653_at"	0.121213859992692	3.15834517485126	1.25533931984371	0.248562125729202	0.52658141431068	-6.37754958897646	"FALSE"	"AT4G30050"	"NA"	829128	NA
"248753_at"	0.190811074724895	7.28092931222861	1.25506257700611	0.248656886187533	0.526733244236407	-6.37787194671427	"FALSE"	"AT5G47630"	"mtACP3"	834813	NA
"253144_at"	-0.16235215255582	6.15377419287742	-1.25478453008168	0.248752124161248	0.526886057397907	-6.37819577778354	"FALSE"	"AT4G35540"	"PTF2"	829706	NA
"258815_at"	-0.378717519848664	8.28985278699898	-1.25468341384004	0.248786766684671	0.526910505856765	-6.37831353280454	"FALSE"	"AT3G04000"	"NA"	819555	70113
"246258_at"	0.206721235937214	4.67812998661957	1.25454216346058	0.248835166079879	0.526964083026836	-6.37847801592874	"FALSE"	"AT1G31840"	"NA"	840074	NA
"249236_at"	0.125113148992888	9.00953328963882	1.25416041587324	0.248966011873811	0.527153823114672	-6.3789224938493	"FALSE"	"AT5G41950"	"NA"	834200	93550
"257142_at"	-0.324721343877072	5.88445025923512	-1.25414591397758	0.248970983621848	0.527153823114672	-6.37893937705212	"FALSE"	"AT3G20090"	"CYP705A18"	821552	115947
"257365_x_at"	-0.153498878003997	4.16036072802566	-1.25402548716004	0.249012273337335	0.527164755952042	-6.37907957393029	"FALSE"	"AT2G26020"	"PDF1.2b"	817143	NA
"246458_at"	0.16493220204678	5.44593401679419	1.25399604334914	0.249022369372348	0.527164755952042	-6.37911385012257	"FALSE"	"AT5G16860"	"NA"	831549	94838
"262620_at"	0.134964672872428	4.86678902004577	1.25392434777963	0.249046954637145	0.527167876324543	-6.37919731037182	"FALSE"	"AT1G06540"	"NA"	837165	NA
"249906_at"	0.124991095228184	8.31066151452976	1.25368022757925	0.249130681856865	0.527296172696955	-6.37948146590811	"FALSE"	"AT5G22730"	"NA"	832336	58056
"248949_at"	-0.328203821756158	3.07950874507392	-1.25329073240407	0.249264318722715	0.527530071447869	-6.37993476446134	"FALSE"	"AT5G45570"	"NA"	834593	NA
"254999_at"	-0.135416154711157	10.9007663530554	-1.25313778680758	0.249316811457293	0.527592213502259	-6.38011273951984	"FALSE"	"AT4G09830"	"NA"	826572	91690
"245813_at"	0.178361141463212	6.17112620275591	1.25284008870089	0.249419011939276	0.527758698413764	-6.3804591159267	"FALSE"	"AT1G49920"	"NA"	841415	118314
"257237_at"	-0.17620066702789	6.74138757998737	-1.25277384267061	0.249441759210819	0.527758698413764	-6.38053618706056	"FALSE"	"AT3G14890"	"NA"	820718	NA
"246062_at"	-0.126290583298617	10.2165618191891	-1.25270333918609	0.249465970327476	0.527760970429393	-6.38061820848558	"FALSE"	"AT5G19330"	"ARIA"	832053	NA
"248922_at"	-0.148129436154117	2.91515877535309	-1.25260904431365	0.249498354606618	0.527780531260036	-6.38072790340999	"FALSE"	"AT5G45980"	"STPL,WOX8,WOX9B"	834638	118575
"252486_at"	0.128695328921088	8.1567329983918	1.2524169835941	0.249564326286463	0.5278711315462	-6.38095131476917	"FALSE"	"AT3G46510"	"ATPUB13,PUB13"	823804	93948
"249573_at"	0.139293777956727	3.01522442831887	1.25231197493472	0.249600402392761	0.527898486655435	-6.38107345503516	"FALSE"	"AT5G37640"	"UBQ9"	833742	NA
"261623_at"	-0.119635835819804	3.66250638057818	-1.25203041952584	0.249697153674074	0.528039525636899	-6.38140091237646	"FALSE"	"AT1G01980"	"NA"	839296	118018
"247820_at"	0.218083621606847	7.91155851645315	1.25198318738911	0.24971338724442	0.528039525636899	-6.38145584014556	"FALSE"	"AT5G58380"	"CIPK10,PKS2,SIP1,SNRK3.8"	835951	111446
"260066_at"	0.150066975224211	4.47060981178409	1.25154919612151	0.249862591016213	0.528306053121972	-6.38196048044858	"FALSE"	"AT1G73610"	"NA"	843695	117530
"262627_at"	-0.151547885884096	4.92397617586382	-1.2514090709389	0.24991078146303	0.528346575950347	-6.3821233925597	"FALSE"	"AT1G06580"	"NA"	837169	128969
"245703_at"	0.136293779420853	2.99571484881134	1.25129510722471	0.249949980549352	0.528346575950347	-6.38225588025524	"FALSE"	"AT5G04380"	"NA"	830317	129009
"255988_at"	0.182169734131874	4.77000156059474	1.25129143099844	0.249951245115309	0.528346575950347	-6.382260153897	"FALSE"	"NA"	"NA"	NA	NA
"256835_at"	-0.179975244614642	11.545895239999	-1.25092624527134	0.250076890575356	0.528551087506412	-6.38268464508638	"FALSE"	"AT3G22890"	"APS1"	821861	55840
"264396_at"	-0.229036040995743	7.94425048248507	-1.25087554226087	0.250094339651763	0.528551087506412	-6.38274357589484	"FALSE"	"AT1G12050"	"AtFAH,FAH,SSCD1"	837757	110
"247189_at"	-0.233856953588522	6.90092683068667	-1.25071111938836	0.2501509317241	0.528594494570928	-6.38293466985597	"FALSE"	"AT5G65390"	"AGP7"	836664	NA
"251965_at"	0.145392361716924	3.7878219367469	1.25063387246199	0.250177522804542	0.528594494570928	-6.38302444147603	"FALSE"	"AT3G53360"	"NA"	824504	96631
"257178_at"	0.180547960193617	7.95749845225854	1.25061389546552	0.250184399973158	0.528594494570928	-6.38304765693283	"FALSE"	"AT3G13070"	"NA"	820495	94257
"254961_at"	0.188501372957397	3.06823993164124	1.25049054426052	0.250226867727276	0.528635255428283	-6.38319099927391	"FALSE"	"AT4G11030"	"NA"	826704	111375
"261780_at"	0.332056877558057	6.7248871875888	1.25031400587891	0.250287657599781	0.528714712896001	-6.38339613290719	"FALSE"	"AT1G76310"	"CYCB2;4"	843964	74359
"250534_at"	0.128570772616147	9.94517220974454	1.25019892691236	0.250327291072813	0.528714813040802	-6.3835298420893	"FALSE"	"AT5G08530"	"CI51"	830752	5151
"AFFX-BioDn-3_at"	-0.150774420526988	10.3001241297734	-1.25017926514347	0.250334063167061	0.528714813040802	-6.38355268612705	"FALSE"	"NA"	"NA"	NA	NA
"251564_at"	0.179524952409997	5.1188046023865	1.25005979877508	0.25037521426355	0.528730073189144	-6.38369148324789	"FALSE"	"AT3G58160"	"ATMYOS3,ATXIJ,MYA3,XI-16,XIJ"	824985	136823
"254997_s_at"	0.156449902715702	5.1475366048462	1.24999527197631	0.2503974434008	0.528730073189144	-6.38376644753786	"FALSE"	"NA"	"NA"	NA	NA
"259299_at"	0.153958000019671	6.73249180153011	1.24981654472893	0.250459022742572	0.528730073189144	-6.3839740717479	"FALSE"	"AT3G05080"	"NA"	819670	NA
"257384_at"	-0.13943505684458	3.62687127175789	-1.24980931740706	0.250461513141395	0.528730073189144	-6.38398246719664	"FALSE"	"AT2G15110"	"NA"	3768032	NA
"259975_at"	0.197169460142083	4.42044348549156	1.24976800644933	0.250475748522473	0.528730073189144	-6.38403045450333	"FALSE"	"AT1G76470"	"NA"	843980	130309
"260421_at"	0.139132915814988	8.98862956097027	1.24975460414409	0.250480366982985	0.528730073189144	-6.38404602256427	"FALSE"	"AT1G69640"	"SBH1"	843300	38756
"256606_at"	0.124478224493042	3.85939407619268	1.2494214785964	0.250595185961477	0.528923493271148	-6.3844329453944	"FALSE"	"AT3G32960"	"NA"	823060	NA
"261128_at"	0.127788831072949	7.896805271792	1.24927282890377	0.250646435752016	0.52898203746198	-6.38460557955872	"FALSE"	"AT1G04860"	"ATUBP2,UBP2"	839397	NA
"250056_at"	-0.177374695638632	5.64742561674483	-1.24916576702569	0.250683352876492	0.52898203746198	-6.38472990759856	"FALSE"	"AT5G17660"	"NA"	831632	91632
"255557_at"	0.159712149976145	6.45039405615323	1.24908132954651	0.25071247190553	0.52898203746198	-6.38482795772084	"FALSE"	"AT4G01990"	"NA"	828172	91515
"247158_at"	0.139710178582754	7.97844795573759	1.24907200884637	0.250715686409534	0.52898203746198	-6.3848387808032	"FALSE"	"AT5G65780"	"ATBCAT-5"	836707	20320
"250357_at"	-0.128256096171672	8.35128589057127	-1.24878053228191	0.25081622792891	0.529110817998292	-6.38517721366457	"FALSE"	"AT5G11730"	"NA"	831045	99451
"254214_at"	-0.166268383111859	8.64714707233372	-1.24876056705976	0.250823115958594	0.529110817998292	-6.38520039339036	"FALSE"	"AT4G23640"	"ATKT3,KUP4,TRH1"	828464	NA
"253001_at"	-0.149416743102355	9.94692037510507	-1.24860655748569	0.250876254881291	0.529173975757559	-6.38537919130878	"FALSE"	"AT4G38490"	"NA"	830005	NA
"261329_at"	0.150708061630376	7.88935835777443	1.24853123266633	0.250902248176333	0.529179868784295	-6.38546663475184	"FALSE"	"NA"	"NA"	NA	NA
"265862_at"	-0.135577927654531	4.00436319284746	-1.24832053279284	0.250974969221115	0.529201260151716	-6.38571121506993	"FALSE"	"AT2G01780"	"NA"	814709	NA
"247797_at"	0.151012708546921	3.4147302066218	1.24825017448328	0.250999256707037	0.529201260151716	-6.38579288106444	"FALSE"	"AT5G58780"	"AtcPT5,AtHEPS,cPT5,HEPS"	835992	114203
"265567_at"	0.250395525036093	6.19199945233304	1.24812792726294	0.251041460845359	0.529201260151716	-6.38593476830696	"FALSE"	"AT2G05580"	"NA"	3768507	NA
"261565_at"	0.13427979593342	3.43526618124816	1.24807348059761	0.251060259733759	0.529201260151716	-6.38599795940652	"FALSE"	"AT1G33220"	"NA"	840216	118264
"257150_at"	-0.139564642298298	9.12230276370601	-1.24804193503818	0.251071152067473	0.529201260151716	-6.38603457054696	"FALSE"	"AT3G27230"	"NA"	822342	96348
"257069_at"	0.144622520599039	4.28827793356713	1.24797561921269	0.251094051499865	0.529201260151716	-6.38611153342058	"FALSE"	"AT3G28170"	"NA"	822443	NA
"257307_at"	0.154344768886649	4.4469505183406	1.24794193217222	0.251105684608163	0.529201260151716	-6.38615062793149	"FALSE"	"AT3G30210"	"ATMYB121,MYB121"	822714	NA
"259129_at"	0.127945941960272	3.33221687376583	1.24789924323571	0.251120426989068	0.529201260151716	-6.38620016835681	"FALSE"	"AT3G02150"	"PTF1,TCP13,TFPD"	821061	NA
"248324_at"	0.130740112431893	4.16630698362418	1.2478970216884	0.251121194207899	0.529201260151716	-6.38620274642823	"FALSE"	"NA"	"NA"	NA	NA
"265098_at"	0.165535107538973	5.49068870516428	1.24751720595131	0.251252394129752	0.529321792209249	-6.38664347342345	"FALSE"	"AT1G04010"	"ATPSAT1,ERP1,PSAT1"	839335	93462
"262830_at"	-0.198993845825848	4.46318234106522	-1.24750772514303	0.251255669834475	0.529321792209249	-6.38665447357223	"FALSE"	"AT1G14700"	"ATPAP3,PAP3"	838035	115578
"250207_at"	0.14595900556059	5.58143967343041	1.24746032203773	0.25127204857888	0.529321792209249	-6.38670947242487	"FALSE"	"AT5G13930"	"ATCHS,CHS,TT4"	831241	99599
"254704_at"	-0.168723715960617	7.25689708880394	-1.24738551473544	0.251297897880165	0.529321792209249	-6.38679626392004	"FALSE"	"AT4G18020"	"APRR2,PRR2"	827527	NA
"253262_at"	-0.12567586879149	3.28137319714813	-1.247354340703	0.251308670583051	0.529321792209249	-6.38683243107211	"FALSE"	"AT4G34440"	"AtPERK5,PERK5"	829595	98582
"250814_at"	0.132628462276498	9.9872025682115	1.24732843139671	0.251317624271204	0.529321792209249	-6.38686248980943	"FALSE"	"AT5G05080"	"ATUBC22,UBC22"	830390	56676
"250716_at"	0.151546093150013	5.20072236394872	1.24719358955653	0.251364227029862	0.529342118532554	-6.38701892038593	"FALSE"	"AT5G06170"	"ATSUC9,SUC9"	830504	137442
"247490_at"	0.14102186244423	3.41436437682892	1.2471662168993	0.251373688204499	0.529342118532554	-6.38705067419259	"FALSE"	"AT5G61850"	"LFY,LFY3"	836307	95344
"265965_at"	0.140680761656538	8.07539567113184	1.24707343403191	0.251405760228307	0.52936078563719	-6.38715830415534	"FALSE"	"AT2G37500"	"NA"	818326	6617
"253098_at"	0.189395170404717	4.19051029434896	1.24674443956358	0.251519510945509	0.529551416343646	-6.38753990279522	"FALSE"	"AT4G37340"	"CYP81D3"	829889	116531
"259367_at"	-0.140831961851435	8.06634963479948	-1.2465037581253	0.251602754881617	0.529677788541734	-6.38781902672887	"FALSE"	"AT1G69070"	"NA"	843239	41773
"251065_at"	0.145826775721251	4.43828465113752	1.24632688615582	0.251663944098193	0.529712224651629	-6.38802412724389	"FALSE"	"AT5G01870"	"NA"	831705	118697
"255378_at"	0.143397985873036	8.04226064617793	1.24626340811521	0.251685907536574	0.529712224651629	-6.38809773173955	"FALSE"	"AT4G03550"	"ATGSL05,ATGSL5,EED3,GSL05,GSL5,PMR4"	825650	63843
"247181_at"	-0.128151853666641	2.7510719134338	-1.24625510415533	0.251688780831844	0.529712224651629	-6.3881073602262	"FALSE"	"AT5G65370"	"NA"	836662	118969
"249105_at"	0.149391609887959	2.87602692848412	1.24605902430881	0.251756635508967	0.529806149641067	-6.38833470389234	"FALSE"	"AT5G43640"	"NA"	834384	110643
"263919_at"	-0.182718868703332	3.69254771497707	-1.24589944494675	0.251811870426782	0.529873502254142	-6.38851971030678	"FALSE"	"AT2G36470"	"NA"	818221	NA
"255368_at"	-0.131870452460491	3.48106056484955	-1.24572079768839	0.251873717488872	0.529875054124096	-6.38872680478557	"FALSE"	"NA"	"NA"	NA	NA
"260327_at"	-0.18184709722068	7.89741582109827	-1.245624019438	0.25190722716974	0.529875054124096	-6.38883898572284	"FALSE"	"AT1G63840"	"NA"	842687	118384
"259072_at"	-0.155094666400355	9.71387161105351	-1.24561412470456	0.251910653456116	0.529875054124096	-6.38885045493113	"FALSE"	"AT3G11700"	"FLA18"	820342	112029
"246469_at"	0.130384390503433	8.44392611703183	1.24553452798564	0.251938217149265	0.529875054124096	-6.3889427151489	"FALSE"	"AT5G17070"	"NA"	831570	96568
"257620_at"	0.177444448036367	4.1805903058362	1.24547734716925	0.251958019979074	0.529875054124096	-6.38900899084951	"FALSE"	"AT3G24850"	"NA"	822083	NA
"266546_at"	-0.38829026478816	6.59225333691576	-1.24546362062884	0.251962773943915	0.529875054124096	-6.38902490037105	"FALSE"	"AT2G35270"	"AHL21,GIK"	818094	95332
"264910_at"	0.188569904078667	8.68362668878806	1.24542769218191	0.251975217539854	0.529875054124096	-6.38906654211441	"FALSE"	"AT1G61100"	"NA"	842403	118371
"251951_s_at"	0.154526842733542	9.88173940048249	1.24494743311674	0.252141602409246	0.530176064800415	-6.38962309718006	"FALSE"	"NA"	"NA"	NA	NA
"257119_at"	-0.162979858434806	4.89874161978911	-1.24472323768766	0.252219306429359	0.53029056868409	-6.38988286197155	"FALSE"	"AT3G20190"	"PRK4"	821563	98035
"252592_at"	0.216032741141268	8.2579966417135	1.24465506092224	0.252242939882988	0.53029137868488	-6.38996184924264	"FALSE"	"AT3G45640"	"ATMAPK3,ATMPK3,MPK3"	823706	31777
"257033_at"	0.130954649502542	8.51604153013379	1.24448907970711	0.252300485076107	0.530363474756796	-6.39015413776813	"FALSE"	"AT3G19170"	"ATPREP1,ATZNMP,PREP1"	821451	5742
"263981_at"	0.122398750890048	3.06451533750323	1.24437502636323	0.252340033489434	0.530387061078049	-6.39028625851152	"FALSE"	"AT2G42870"	"HLH1,PAR1"	818887	130871
"260573_at"	-0.121027186915655	3.58114609762662	-1.24423586479189	0.252388295398586	0.530387061078049	-6.39044745436707	"FALSE"	"AT2G47280"	"NA"	819341	118505
"257645_at"	0.121716770122749	3.05737248839023	1.24423102529882	0.252389973899243	0.530387061078049	-6.39045305991725	"FALSE"	"AT3G25790"	"NA"	822170	119677
"267195_at"	-0.139651982092193	3.93920460503769	-1.24418852472438	0.252404714949681	0.530387061078049	-6.39050228742567	"FALSE"	"AT2G30940"	"NA"	817645	NA
"254080_at"	0.214281538316666	10.7810347275847	1.24398177425617	0.252476435440887	0.53046434436291	-6.39074174664034	"FALSE"	"AT4G25630"	"ATFIB2,FIB2"	828668	1099
"246286_at"	0.120797256862064	10.7740089995821	1.24394842798781	0.252488004679882	0.53046434436291	-6.39078036602186	"FALSE"	"AT1G31910"	"NA"	840081	6666
"260373_at"	-0.123983773618916	6.71707081501663	-1.2437292989581	0.252564041053761	0.53057522346991	-6.39103412978926	"FALSE"	"AT1G73970"	"NA"	843735	92534
"252819_at"	-0.120779218511077	3.4926144063593	-1.24339077066491	0.252681546404694	0.530773190302152	-6.39142610804362	"FALSE"	"NA"	"NA"	NA	NA
"256014_at"	-0.162913037940693	6.10406467866096	-1.2432188480519	0.252741239609266	0.530849693875447	-6.39162514906727	"FALSE"	"AT1G19200"	"NA"	838503	118171
"267001_at"	-0.207818253757134	7.63256399446685	-1.24228583908104	0.25306539807989	0.531471967718402	-6.3927050180222	"FALSE"	"AT2G34470"	"PSKF109,UREG"	818010	13599
"267271_at"	-0.170749232052259	3.4961119887879	-1.24223201696767	0.253084108433024	0.531471967718402	-6.39276729604903	"FALSE"	"AT2G02540"	"ATHB21,HB21,ZFHD4,ZHD3"	814784	137498
"260065_at"	0.219966905268516	8.5623958509666	1.2420711203749	0.253140048425836	0.531522206724589	-6.39295346049816	"FALSE"	"AT1G73760"	"NA"	843711	96172
"251477_at"	-0.139318293804316	4.8905206381823	-1.2420291671894	0.253154636293553	0.531522206724589	-6.39300199962768	"FALSE"	"AT3G59680"	"NA"	825137	NA
"254491_at"	-0.196044146176501	6.93231349727409	-1.24193813043761	0.253186293841197	0.531539748045807	-6.39310732398184	"FALSE"	"AT4G20300"	"NA"	827777	128889
"245366_at"	-0.130295720190365	7.76264615211558	-1.24172889839217	0.253259065901212	0.531643594073867	-6.39334937471425	"FALSE"	"AT4G14965"	"AtMAPR4,MAPR4"	827155	14701
"248266_at"	-0.180598206934464	7.57883123153453	-1.24158366082248	0.253309590758524	0.531700723769388	-6.39351737777848	"FALSE"	"AT5G53440"	"NA"	835425	NA
"262899_at"	-0.152111381446662	11.3905073984057	-1.24138833639006	0.253377553176681	0.531722830453858	-6.39374329866726	"FALSE"	"AT1G59870"	"ABCG36,ATABCG36,ATPDR8,PDR8,PEN3"	842281	121887
"264833_at"	0.154103606453402	8.19663803348517	1.24135601607427	0.253388800402497	0.531722830453858	-6.39378067956529	"FALSE"	"AT1G03590"	"NA"	839447	97312
"260076_at"	-0.132971857625077	3.55959971540496	-1.24134101137943	0.253394022066873	0.531722830453858	-6.39379803342023	"FALSE"	"AT1G73630"	"NA"	843697	118582
"262642_at"	0.230039728136757	5.58726460378569	1.24128542653817	0.253413366499951	0.531722830453858	-6.3938623195381	"FALSE"	"AT1G62690"	"NA"	842566	NA
"266615_s_at"	-0.224310468819209	5.54055116437443	-1.24103140432469	0.253501786318741	0.531833765438925	-6.3941560828709	"FALSE"	"NA"	"NA"	NA	NA
"265179_at"	0.15360211279251	3.35754030477116	1.24099957136673	0.253512868549646	0.531833765438925	-6.39419289327802	"FALSE"	"AT1G23650"	"NA"	838975	NA
"260872_at"	-0.164397012629344	4.9333713721581	-1.24083035716238	0.253571785172532	0.531875779941123	-6.39438855584335	"FALSE"	"AT1G21350"	"NA"	838734	97122
"253111_at"	0.11546727629198	8.18685348613141	1.24080811228261	0.253579531208229	0.531875779941123	-6.39441427634126	"FALSE"	"AT4G35940"	"NA"	829749	NA
"263703_at"	-0.180706262320728	8.65876178299838	-1.24045457046359	0.253702667258991	0.532066362185256	-6.39482301682893	"FALSE"	"AT1G31170"	"ATSRX,SRX"	840004	NA
"260364_at"	0.13501725721754	3.29812055178024	1.24036494313077	0.253733891861401	0.532066362185256	-6.39492662577918	"FALSE"	"AT1G70560"	"CKRC1,SAV3,TAA1,WEI8"	843393	118207
"260011_at"	0.189349533538239	4.4966059901739	1.24034634334537	0.25374037211097	0.532066362185256	-6.3949481264745	"FALSE"	"AT1G68110"	"NA"	843139	97937
"251767_at"	0.160572021366424	3.97601009289127	1.23991010997425	0.253892398029205	0.532336207284324	-6.39545233716368	"FALSE"	"AT3G55930"	"NA"	824759	NA
"246844_at"	-0.206796148600567	5.23092569589162	-1.23981622258233	0.25392512757523	0.532355897057997	-6.39556083985268	"FALSE"	"AT5G26660"	"ATMYB86,MYB86"	832723	NA
"258704_at"	-0.138077517159267	5.07239844879743	-1.23914154462452	0.254160428380791	0.532780451296164	-6.39634038774553	"FALSE"	"AT3G09780"	"ATCRR1,CCR1"	820136	118600
"255024_at"	0.120463061642762	2.62968575046901	1.23906649722137	0.25418661334216	0.532780451296164	-6.3964270833529	"FALSE"	"AT4G09860"	"NA"	826575	NA
"251688_at"	0.173664337623717	6.84790885654556	1.23903470990174	0.254197705017806	0.532780451296164	-6.39646380340064	"FALSE"	"AT3G56480"	"NA"	824815	118608
"254733_at"	0.127539974927142	2.72954070455831	1.23873208470063	0.254303321768774	0.532923611006696	-6.39681335922911	"FALSE"	"AT4G13760"	"NA"	827010	111323
"258659_at"	-0.133428892680138	7.83869300383286	-1.23866557415609	0.254326539053896	0.532923611006696	-6.39689017672526	"FALSE"	"AT3G09880"	"ATB'"	820146	55962
"263722_at"	-0.118717689692453	7.60152100861156	-1.2385905467107	0.254352731546605	0.532923611006696	-6.3969768277628	"FALSE"	"AT2G13650"	"GONST1"	815850	21721
"248565_at"	-0.158548907678632	9.79677909397063	-1.23857126551274	0.254359463087676	0.532923611006696	-6.3969990955435	"FALSE"	"AT5G49710"	"NA"	835034	93386
"264222_at"	-0.128834624695942	7.65076740564325	-1.23832891273769	0.254444087281905	0.533051949935732	-6.39727896871499	"FALSE"	"AT1G60230"	"NA"	842318	91773
"263993_at"	0.150019957284129	3.99999500565558	1.23811292445092	0.254519525681953	0.533058051595132	-6.3975283658826	"FALSE"	"NA"	"NA"	NA	NA
"250788_at"	-0.186882152877618	7.51100489428616	-1.23808306561412	0.254529955992007	0.533058051595132	-6.39756284104553	"FALSE"	"AT5G05570"	"NA"	830440	97560
"255552_at"	0.134993915500154	12.1739667697346	1.23798546263161	0.254564053261247	0.533058051595132	-6.39767553018867	"FALSE"	"AT4G01850"	"AtSAM2,MAT2,SAM-2,SAM2"	826987	68057
"266005_at"	-0.132150556142149	10.3791945450838	-1.2379728169932	0.254568471255025	0.533058051595132	-6.39769013000002	"FALSE"	"AT2G37340"	"AT-RS2Z33,ATRSZ33,RS2Z33,RSZ33"	818311	137576
