"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"threshold"	"Symbol"	"EntrezID"	"LocusID"	"HomologyGroup"
"256357_at"	0.250232493945696	4.96278998997444	1.87239693390457	0.102143410057875	0.277614107042902	-5.56608818437703	"FALSE"	"NA"	842967	"AT1G66490"	NA
"267614_at"	0.41518843894384	5.81326301803304	1.87234963640006	0.102150577654988	0.277614107042902	-5.56615544483691	"FALSE"	"BAS1,CYP72B1,CYP734A1"	817212	"AT2G26710"	81872
"262436_at"	-0.233352163612592	4.99720066792876	-1.87228075019573	0.102161017734245	0.277614107042902	-5.5662534049516	"FALSE"	"NA"	841170	"AT1G47610"	NA
"247244_at"	0.262482615308908	6.36013380931177	1.87200362117843	0.102203028567607	0.277693698882515	-5.56664748586443	"FALSE"	"NA"	836592	"AT5G64710"	99150
"258327_at"	-0.181884712128465	4.03045869698654	-1.87192694119616	0.102214655669338	0.277693698882515	-5.56675652225358	"FALSE"	"PAP85"	821835	"AT3G22640"	94600
"247316_at"	-0.245275955713121	9.4727899275264	-1.87163909760446	0.102258313237915	0.277779221740723	-5.56716581274253	"FALSE"	"NA"	836524	"AT5G64030"	91028
"248761_at"	-0.232516249061852	3.58414246603391	-1.87147994577873	0.102282459715562	0.27781172971088	-5.56739210468265	"FALSE"	"NA"	834814	"AT5G47635"	119733
"267473_at"	-0.208045023176968	4.59974103069167	-1.87118962846295	0.102326520786895	0.277898313983696	-5.56780487900013	"FALSE"	"NA"	814804	"AT2G02750"	NA
"246607_at"	-0.281373844660244	8.76261005307634	-1.87087770957066	0.102373880743867	0.277993835686621	-5.56824834225134	"FALSE"	"NA"	833498	"AT5G35370"	93357
"251925_at"	0.266374594256869	5.77774486272409	1.87062213103069	0.10241270209832	0.2780661510371	-5.56861168619785	"FALSE"	"NA"	824567	"AT3G54000"	NA
"250586_at"	-0.201372277325421	5.12364095920973	-1.87046345050818	0.102436812191334	0.278080031498321	-5.56883726630454	"FALSE"	"NA"	830656	"AT5G07630"	5343
"252779_at"	-0.190586567740408	3.20371174093817	-1.87042801789762	0.102442196610276	0.278080031498321	-5.56888763638617	"FALSE"	"NA"	823355	"AT3G42990"	NA
"258381_at"	0.226859611116277	8.21399947281717	1.87025574947231	0.102468378804216	0.278110821275827	-5.56913252408861	"FALSE"	"ATKINESIN-13A,KINESIN-13A"	820915	"AT3G16630"	137859
"260786_s_at"	0.214228609833219	9.08492991078461	1.87008215063193	0.102494769742954	0.278110821275827	-5.56937929526761	"FALSE"	"NA"	NA	"NA"	NA
"267005_at"	-0.297686487181122	6.50045022136268	-1.87007318057433	0.102496133572458	0.278110821275827	-5.56939204601457	"FALSE"	"NA"	818009	"AT2G34460"	96606
"261762_at"	-0.195546491425675	4.93283477641563	-1.8700325637667	0.102502309270753	0.278110821275827	-5.56944978168586	"FALSE"	"ATECB2,ECB2,VAC1"	838121	"AT1G15510"	96224
"248648_at"	-0.175667033834223	7.42382420583496	-1.8696642461454	0.102558327590618	0.278229716025452	-5.56997331551564	"FALSE"	"NA"	834982	"AT5G49220"	116232
"252261_at"	-0.202850953959478	7.68821582082226	-1.86941602260929	0.102596097195756	0.278287012466651	-5.57032612545002	"FALSE"	"RDR6,SDE1,SGS2"	824112	"AT3G49500"	124010
"247549_at"	-0.285960590196987	3.62086817615536	-1.86936509433051	0.102603848086126	0.278287012466651	-5.57039850985335	"FALSE"	"AtMYB28,HAG1,MYB28,PMG1,AtMYB28,HAG1,MYB28,PMG1"	836263	"AT5G61420"	118161
"249270_at"	-0.224306313072017	3.14219290689206	-1.86922037304397	0.102625876635836	0.278313666159007	-5.57060419866289	"FALSE"	"NA"	834183	"AT5G41780"	118388
"252903_at"	0.19889798250964	8.21851134782921	1.8685165454107	0.102733073952049	0.278555132650111	-5.57160445412329	"FALSE"	"NA"	830111	"AT4G39570"	42800
"267567_at"	0.228488766692108	3.91147831531617	1.86847543039129	0.102739339368057	0.278555132650111	-5.57166288139035	"FALSE"	"CYP71A13"	817628	"AT2G30770"	99307
"248734_at"	-0.271518086187003	4.86512019687115	-1.86761604375324	0.102870383703579	0.278865305552955	-5.57288402831659	"FALSE"	"ELP1"	834861	"AT5G48090"	97820
"263423_at"	-0.252662084703517	4.11901587895566	-1.86736176724485	0.102909188230448	0.278865305552955	-5.57324530615137	"FALSE"	"NA"	817726	"AT2G31700"	NA
"266734_at"	-0.209902698288687	9.76514909110448	-1.86730295866582	0.102918164879529	0.278865305552955	-5.57332885939529	"FALSE"	"NA"	819303	"AT2G46900"	5701
"250504_at"	0.32493772817795	5.62392177768566	1.86729080436729	0.102920020228209	0.278865305552955	-5.57334612770015	"FALSE"	"NA"	830844	"AT5G09840"	99150
"AFFX-r2-Bs-dap-5_at"	0.334601154213106	10.5327788555842	1.86726971411391	0.102923239723403	0.278865305552955	-5.57337609173431	"FALSE"	"NA"	NA	"NA"	NA
"254602_at"	-0.190253535516357	8.38996032442188	-1.8672047474948	0.10293315769875	0.278865305552955	-5.5734683925055	"FALSE"	"EDR2"	827642	"AT4G19040"	92474
"247575_at"	0.345130174949325	9.60266356356363	1.86716438977798	0.102939319279083	0.278865305552955	-5.57352572983509	"FALSE"	"GR-RBP3"	836224	"AT5G61030"	NA
"249619_at"	-0.175085360691368	4.01146503092233	-1.86625503255507	0.103078249118851	0.279198952394174	-5.57481756646484	"FALSE"	"GORK"	833728	"AT5G37500"	134619
"256397_at"	0.217961956981329	8.84904009045234	1.86619804985357	0.103086960853298	0.279198952394174	-5.57489850915262	"FALSE"	"ATMKP2,DSPTP1B,MKP2"	819784	"AT3G06110"	41565
"264343_at"	-0.22480087322359	4.78878349535174	-1.86598643370561	0.10311931976821	0.279253435107784	-5.57519909787711	"FALSE"	"NA"	837732	"AT1G11850"	NA
"263676_at"	-0.259631103069465	5.49659863452338	-1.86585868604877	0.103138858827317	0.2792731920526	-5.57538055051832	"FALSE"	"CRB,CSP41B,HIP1.3"	837455	"AT1G09340"	99258
"251980_at"	0.214042064383824	4.87751573101754	1.86522870530035	0.103235266960577	0.279501061052911	-5.57627531225054	"FALSE"	"NA"	824494	"AT3G53270"	98764
"258772_at"	0.180318912181415	11.7736679079951	1.86478800393042	0.10330276074506	0.279650602016949	-5.57690117885499	"FALSE"	"NA"	820256	"AT3G10860"	96406
"263712_at"	0.236715139866934	8.44243652979862	1.86450512357272	0.1033461065617	0.279734744354145	-5.57730288757356	"FALSE"	"NFD6"	816581	"AT2G20585"	NA
"266920_at"	-0.277250531267136	5.77867808986016	-1.86435448170635	0.103369196612755	0.279764045412547	-5.57751680039717	"FALSE"	"NA"	819183	"AT2G45750"	111715
"248762_at"	0.277538059065375	8.52502028778434	1.86396340033011	0.103429163953969	0.279893134391985	-5.57807211180803	"FALSE"	"NA"	834795	"AT5G47455"	118895
"249846_at"	-0.183324961835879	10.4740615055149	-1.86384104750881	0.10344793209627	0.279910715434865	-5.57824583704144	"FALSE"	"MIA,PDR2"	832428	"AT5G23630"	5791
"262511_at"	-0.193274868964811	4.54094205887313	-1.86369578434062	0.103470218809244	0.279937811770711	-5.5784520869257	"FALSE"	"ATSYP125,SYP125"	837666	"AT1G11250"	135343
"249936_at"	-0.172991979410389	8.65127490738877	-1.86357575259806	0.103488637938831	0.279939348102103	-5.57862250815304	"FALSE"	"NA"	832306	"AT5G22450"	92438
"253829_at"	-0.195408232845732	4.59458629081669	-1.86353213469954	0.103495331983562	0.279939348102103	-5.57868443596856	"FALSE"	"UMAMIT33"	828919	"AT4G28040"	128687
"260515_at"	-0.254312452362191	4.80498336502898	-1.86331071981466	0.10352931900356	0.279997617369057	-5.57899878868553	"FALSE"	"ABCG13"	841571	"AT1G51460"	NA
"252209_at"	-0.350299292025584	4.4987601333137	-1.86323187045349	0.10354142492363	0.279997617369057	-5.57911073158502	"FALSE"	"NA"	824204	"AT3G50400"	94043
"244921_s_at"	-0.402118594928299	8.10542226125077	-1.86304390522376	0.103570289161383	0.28001377162487	-5.57937758035	"FALSE"	"ORF114"	NA	"ATMG01000"	NA
"261010_at"	-0.330038136623826	4.06841028654598	-1.86303308796646	0.10357195051289	0.28001377162487	-5.57939293701349	"FALSE"	"NA"	839177	"AT1G26350"	NA
"262056_at"	0.183957165496277	6.07671135075819	1.86278088122817	0.103610692583182	0.280060917711336	-5.57975097231161	"FALSE"	"NA"	844365	"AT1G80245"	117532
"263092_at"	-0.28894463588124	3.81067798108702	-1.86272192670959	0.103619750742685	0.280060917711336	-5.57983466235164	"FALSE"	"NA"	816118	"AT2G16210"	118484
"253959_at"	0.17323586821583	10.3599741673253	1.86267980576363	0.103626222949745	0.280060917711336	-5.57989445540605	"FALSE"	"NA"	828747	"AT4G26410"	94068
"248206_at"	-0.314591410238489	5.09961396697682	-1.86231296656996	0.103682607113973	0.280180105232759	-5.58041518461683	"FALSE"	"NA"	835523	"AT5G54350"	NA
"247445_at"	0.18184572314896	8.12967251824329	1.8622321425355	0.10369503396493	0.280180493335709	-5.58052990980102	"FALSE"	"AtELF5,ELF5"	836385	"AT5G62640"	NA
"246038_s_at"	0.273958838441833	5.52865138761737	1.86186118238302	0.103752088248542	0.280301448886562	-5.58105644493237	"FALSE"	"NA"	NA	"NA"	NA
"266665_at"	-0.188275125402002	3.01475923105256	-1.86174910133059	0.103769332459489	0.280314835788838	-5.58121552394364	"FALSE"	"NA"	817529	"AT2G29790"	NA
"266702_at"	-0.182748097334445	6.82192656863908	-1.86136597850716	0.103828298649037	0.280434374287019	-5.58175927335337	"FALSE"	"ATHXK2,HXK2"	816505	"AT2G19860"	100530
"256268_at"	-0.230180948691144	8.72124045213553	-1.86130184237226	0.103838172960463	0.280434374287019	-5.5818502951849	"FALSE"	"ATRBR1,RB,RB1,RBR,RBR1"	820408	"AT3G12280"	2172
"255332_at"	-0.234251524034025	6.97430762618683	-1.86116195042492	0.103859713677677	0.280459342842171	-5.58204882571084	"FALSE"	"NA"	825754	"AT4G04340"	103988
"258830_at"	0.242845574849493	10.0980053970732	1.86048281454104	0.103964349082117	0.280708665076123	-5.58301256216138	"FALSE"	"NA"	819895	"AT3G07090"	135065
"260439_at"	-0.260977679474068	7.94362132447803	-1.86027250653267	0.103996772153911	0.280762974651521	-5.58331097780674	"FALSE"	"NA"	843163	"AT1G68340"	137471
"265301_s_at"	0.200590842901886	6.54157091742618	1.86010973717896	0.104021872915993	0.280797505469089	-5.58354193068475	"FALSE"	"NA"	NA	"NA"	NA
"249136_at"	-0.280835795054362	4.07536288539983	-1.85974921886967	0.104077489483839	0.2809143929862	-5.58405344402188	"FALSE"	"NA"	834336	"AT5G43180"	NA
"245892_at"	0.396276676297756	8.09958676913038	1.85955277954364	0.104107805932897	0.280962973654684	-5.58433214314361	"FALSE"	"NA"	830796	"AT5G09370"	NA
"253773_s_at"	0.219636779429083	9.04907845430529	1.85934610048604	0.104139711877513	0.280984265877361	-5.58462535894097	"FALSE"	"NA"	NA	"NA"	NA
"262685_at"	-0.181221166232071	10.3721139022446	-1.85934208101801	0.104140332473793	0.280984265877361	-5.5846310612528	"FALSE"	"NA"	843932	"AT1G76010"	62939
"262084_at"	0.2389875056293	7.63783143157471	1.85895840852531	0.104199587022776	0.281110890596041	-5.58517534753481	"FALSE"	"NA"	842059	"AT1G56080"	95390
"260052_at"	-0.215307127494916	2.82201986916482	-1.85880772092313	0.104222868179064	0.281140447394094	-5.58538910567173	"FALSE"	"GF14,GRF13"	844158	"AT1G78220"	NA
"257317_at"	-0.375747163317993	6.4680610976269	-1.85866287329727	0.104245251793042	0.281167576374516	-5.58559457384883	"FALSE"	"ORF107G"	NA	"ATMG01060"	NA
"253998_at"	0.371314199027298	4.80484711142578	1.85833136011427	0.104296498692999	0.281272539038462	-5.58606480860522	"FALSE"	"NA"	828707	"AT4G26010"	98211
"262907_at"	-0.215169053596076	3.48866363634634	-1.85774120859322	0.104387787304557	0.281474793846808	-5.58690183693253	"FALSE"	"CRR28"	842263	"AT1G59720"	97064
"261328_at"	0.265031911779417	8.7077395139425	1.85768700862981	0.104396175183867	0.281474793846808	-5.58697870563079	"FALSE"	"NA"	841048	"AT1G44835"	12215
"246058_at"	-0.228510364232893	6.80721393486933	-1.85727395015643	0.104460120660949	0.281604516587305	-5.58756449722501	"FALSE"	"NA"	830742	"AT5G08430"	124525
"245011_at"	-0.273227011472846	5.22139153841513	-1.85719717987967	0.104472009611236	0.281604516587305	-5.58767336637977	"FALSE"	"PSBG"	NA	"ATCG00430"	NA
"264380_at"	-0.196631066766837	9.28525528531034	-1.85709466608126	0.104487887340945	0.281604516587305	-5.58781874039995	"FALSE"	"NA"	817057	"AT2G25190"	82201
"264557_at"	-0.179285016754668	5.15071311744683	-1.8569851675889	0.10450484945795	0.281604516587305	-5.58797401628594	"FALSE"	"NA"	837481	"AT1G09550"	NA
"261113_at"	-0.198480001164654	7.35328384597798	-1.85697763538784	0.104506016348599	0.281604516587305	-5.58798469731344	"FALSE"	"NA"	843876	"AT1G75400"	118174
"262093_at"	-0.221190205615225	8.06683687125532	-1.85682194242867	0.104530139159599	0.281636247842008	-5.58820547413688	"FALSE"	"NA"	842067	"AT1G56145"	112247
"247332_at"	-0.195967035032989	7.37817710388089	-1.85652671773832	0.104575895537046	0.281692227638806	-5.58862409308685	"FALSE"	"NA"	836463	"AT5G63440"	133165
"248562_at"	-0.20522706379705	8.52515194998628	-1.85646993337302	0.104584698665315	0.281692227638806	-5.58870460880934	"FALSE"	"NA"	835031	"AT5G49680"	94117
"265036_at"	-0.176745507336756	9.17042746121801	-1.85644886676663	0.104587964746736	0.281692227638806	-5.58873447936753	"FALSE"	"PRP39"	839314	"AT1G04080"	32377
"261405_at"	0.351602078502146	7.99930482691848	1.85634181991253	0.104604562378046	0.281703667986212	-5.58888626038627	"FALSE"	"NA"	838456	"AT1G18740"	112284
"252808_at"	-0.227237640826365	3.56947270365861	-1.85589457867455	0.104673934686559	0.281857212867478	-5.5895203678692	"FALSE"	"NA"	NA	"NA"	NA
"255209_at"	-0.20014391596449	3.90458653608055	-1.85572678413651	0.104699973012907	0.281894049153023	-5.58975825659496	"FALSE"	"NA"	NA	"NA"	NA
"266641_at"	0.29327819727855	9.03684024108906	1.85561091459155	0.104717957274475	0.281909194551018	-5.58992252491185	"FALSE"	"NA"	818127	"AT2G35605"	92549
"263121_at"	-0.224271151629078	6.2892044890238	-1.85538628357831	0.104752831031016	0.281968914830861	-5.59024097426575	"FALSE"	"NA"	844189	"AT1G78530"	91432
"253302_at"	-0.246917755657105	4.18994148737764	-1.85530879129409	0.104764864234614	0.281968914830861	-5.5903508285064	"FALSE"	"NA"	829507	"AT4G33660"	NA
"256479_at"	-0.178587188513345	7.32963176635457	-1.85515440445597	0.104788841798469	0.282000174778561	-5.59056968488045	"FALSE"	"TPR9"	840233	"AT1G33400"	135505
"247747_at"	0.256973831981602	5.16708021925386	1.8545004435292	0.104890466086086	0.282208708430983	-5.59149665943118	"FALSE"	"NA"	836017	"AT5G59000"	NA
"246790_at"	-0.278086077897363	6.62625438792765	-1.85449652432791	0.104891075408938	0.282208708430983	-5.59150221446588	"FALSE"	"ALY1,ATALY1"	832823	"AT5G27610"	115941
"248959_at"	0.253941104747177	3.04316078384335	1.85431236832984	0.104919710207997	0.282243067669469	-5.59176323063357	"FALSE"	"NA"	834603	"AT5G45630"	118900
"247856_at"	-0.194565244869066	6.36030571874459	-1.85425524908864	0.104928593329114	0.282243067669469	-5.59184418758261	"FALSE"	"NA"	835942	"AT5G58300"	116806
"263308_at"	-0.202310503014642	3.06978353035984	-1.8541524478745	0.104944582687297	0.282252792252946	-5.59198988888237	"FALSE"	"NA"	NA	"NA"	NA
"267507_at"	0.205361060632478	10.2497796948372	1.85401047739684	0.104966668165001	0.282278908375817	-5.59219110058782	"FALSE"	"NA"	819179	"AT2G45710"	803
"246391_at"	0.223821967511466	9.88796075462635	1.85382297062695	0.104995844313379	0.282324084497016	-5.59245684167596	"FALSE"	"NA"	844071	"AT1G77350"	96055
"258423_at"	0.214330245007839	5.42448942032828	1.85373438359726	0.105009631219807	0.282327248205755	-5.5925823870253	"FALSE"	"HEB2"	820925	"AT3G16730"	135379
"252408_at"	-0.20165291384144	4.27644339484435	-1.85365635993713	0.105021775582018	0.282327248205755	-5.59269296025834	"FALSE"	"ATMYB94,ATMYBCP70,MYB94"	823914	"AT3G47600"	98285
"255244_at"	-0.190775285092935	4.73995706054248	-1.85344786540347	0.105054234346161	0.282381226188538	-5.59298842568075	"FALSE"	"NA"	825934	"AT4G05620"	42800
"246225_at"	0.251703962637046	6.7056129186295	1.85330721472575	0.105076136533053	0.282406819172726	-5.59318774048667	"FALSE"	"CBSX1,CDCP2,LEJ2"	829844	"AT4G36910"	97808
"249538_at"	-0.187022103889799	8.71634190210602	-1.85309202176621	0.105109654998738	0.282452195105388	-5.59349267827972	"FALSE"	"NA"	833875	"AT5G38840"	135329
"257459_at"	-0.195247176685218	6.79062804553913	-1.85291348036214	0.105137472440697	0.282452195105388	-5.59374566984914	"FALSE"	"NA"	839016	"AT1G24040"	95058
"253931_at"	-0.175692887962644	4.00885745366134	-1.85290768447126	0.10513837558187	0.282452195105388	-5.59375388243208	"FALSE"	"NA"	828784	"AT4G26770"	68173
"252643_at"	0.205053970233653	11.562565559847	1.85288088933786	0.105142551014461	0.282452195105388	-5.5937918501207	"FALSE"	"NA"	823584	"AT3G44590"	136262
"249150_at"	-0.301632931559784	4.75304194473148	-1.85280078293258	0.10515503479043	0.282452466270573	-5.59390535671897	"FALSE"	"PHT1;6,PHT6"	834352	"AT5G43340"	123889
"265833_at"	0.207219869227697	3.58777619105797	1.85255434192956	0.10519344909816	0.282510868175251	-5.59425454002952	"FALSE"	"NA"	NA	"NA"	NA
"260580_at"	-0.204488965629247	8.48323797254234	-1.85250239452429	0.105201548192923	0.282510868175251	-5.59432814246148	"FALSE"	"NA"	819352	"AT2G47390"	94031
"246408_at"	-0.207451147958702	9.12952078973978	-1.85159095829734	0.105343747610875	0.282859432961043	-5.59561940678992	"FALSE"	"Cand1"	842144	"AT1G57680"	92260
"254513_at"	-0.214478318318877	3.62095790550975	-1.85128783325992	0.105391081271272	0.282953220785983	-5.59604880567814	"FALSE"	"CYP71A28"	3770023	"AT4G20235"	99307
"251788_at"	-0.192778314775429	3.61437388001386	-1.85115209542724	0.105412283685708	0.282976837809934	-5.59624108032436	"FALSE"	"NA"	824708	"AT3G55420"	99362
"246838_at"	0.241484516079387	7.22461154714176	1.85081464965344	0.1054650109422	0.283085067026545	-5.59671905588499	"FALSE"	"NA"	832721	"AT5G26680"	3034
"253838_at"	-0.213545670819432	8.24968275171626	-1.84985739739069	0.105614723819462	0.283453565163189	-5.59807479128494	"FALSE"	"NA"	828901	"AT4G27880"	137600
"253512_at"	0.218507866750245	8.01423258993187	1.84963756858769	0.105649133635365	0.283508489848241	-5.5983860953189	"FALSE"	"WIN2"	829303	"AT4G31750"	33158
"261924_at"	-0.212372669563337	5.48118882487498	-1.84956786239569	0.105660047005695	0.283508489848241	-5.59848480496651	"FALSE"	"NA"	838861	"AT1G22550"	112390
"249398_at"	-0.179375304503927	7.58064053094479	-1.84944953908671	0.105678574476849	0.283524851072328	-5.59865235742832	"FALSE"	"NA"	834023	"AT5G40250"	135044
"252715_x_at"	-0.250035265197354	5.42302687776454	-1.84934366828924	0.105695154744651	0.283535984914207	-5.59880227324841	"FALSE"	"NA"	823506	"AT3G43900"	NA
"254746_at"	-0.262116744579779	4.14342568911238	-1.84917199117275	0.105722046170261	0.2835665142274	-5.59904536614351	"FALSE"	"NA"	826910	"AT4G12980"	90983
"245925_at"	-0.318761275969274	7.4537101426681	-1.8491122939364	0.105731398663044	0.2835665142274	-5.5991298949147	"FALSE"	"AtbZIP63,BZO2H3"	832990	"AT5G28770"	135189
"264193_at"	-0.188823035194277	8.71638653758588	-1.84875068455936	0.105788067391784	0.283685141924123	-5.59964189809737	"FALSE"	"NA"	841903	"AT1G54610"	135143
"248651_at"	-0.20051443430616	3.37365039340236	-1.84846354660213	0.105833086358826	0.283772504977644	-5.60004843207628	"FALSE"	"NA"	834986	"AT5G49260"	NA
"252026_at"	-0.186034901864041	7.85701497644212	-1.84838045585863	0.105846117196674	0.283774087124605	-5.6001660689912	"FALSE"	"SRPK4"	824469	"AT3G53030"	110962
"259733_at"	-0.224256226708301	5.93710047336628	-1.84809237517899	0.105891307878876	0.28386187950607	-5.60057390898007	"FALSE"	"NA"	844084	"AT1G77480"	130825
"261785_at"	-0.249693951592509	3.92809633665006	-1.84788784892948	0.105923402815627	0.283904712458588	-5.60086344620261	"FALSE"	"NA"	837344	"AT1G08230"	92196
"259152_at"	-0.187251432603002	8.44654005063545	-1.84783193141866	0.105932179208025	0.283904712458588	-5.60094260376845	"FALSE"	"NA"	820183	"AT3G10210"	92383
"247645_at"	-0.189407899942485	3.5799249739493	-1.84739703835103	0.106000460673158	0.284054335990924	-5.60155821540385	"FALSE"	"NA"	836174	"AT5G60530"	118343
"244947_at"	-0.476610226878496	5.45990748948889	-1.84700088513888	0.106062696593074	0.284154996818429	-5.60211894461726	"FALSE"	"ORF121A"	NA	"ATMG00130"	NA
"251093_at"	-0.199056785229756	4.33674007107227	-1.84699934136681	0.106062939189483	0.284154996818429	-5.60212112964393	"FALSE"	"TBL3"	830298	"AT5G01360"	93991
"262875_at"	-0.194578350160519	4.15344820204983	-1.84675824019267	0.106100833648922	0.284191828893519	-5.60246237193866	"FALSE"	"G-TMT,TMT1,VTE4"	842805	"AT1G64970"	24136
"267568_at"	-0.192215501611984	5.78926784346082	-1.84668642166137	0.106112124063469	0.284191828893519	-5.60256401719265	"FALSE"	"NA"	817629	"AT2G30780"	95930
"257229_at"	-0.308737234284515	3.86466508782348	-1.846674080522	0.106114064300136	0.284191828893519	-5.60258148355081	"FALSE"	"IQD26"	820897	"AT3G16490"	95719
"260483_at"	-0.208579396423283	4.52296707266769	-1.84637685579201	0.106160803398563	0.28428362591233	-5.60300213194573	"FALSE"	"ATMLO4,MLO4"	837643	"AT1G11000"	91139
"266451_at"	0.19886433919355	9.70974936070293	1.84603042793932	0.106215304798158	0.284396185285361	-5.60349238516275	"FALSE"	"NA"	818911	"AT2G43090"	118628
"257817_at"	-0.187806055430286	10.3823368043982	-1.84522439852686	0.106342216850006	0.284702175776838	-5.6046329258674	"FALSE"	"NA"	822106	"AT3G25150"	137558
"252297_at"	0.229644982260702	11.2034125476444	1.84511413216493	0.106359590013262	0.284702175776838	-5.60478894036214	"FALSE"	"EMB1080"	824054	"AT3G48930"	88443
"265792_at"	-0.262481149395776	3.95963828308835	-1.84506691977744	0.106367029459457	0.284702175776838	-5.60485573957298	"FALSE"	"EMB3111"	814667	"AT2G01390"	98652
"266649_at"	-0.223120696216769	4.36495601526841	-1.84471519050419	0.106422468634416	0.284817142972079	-5.60535337045634	"FALSE"	"TIP4;1"	817123	"AT2G25810"	134796
"245574_at"	-0.192923032158939	3.94459602989694	-1.84453052701313	0.106451586226289	0.284861647327741	-5.6056146212271	"FALSE"	"IQD19"	827130	"AT4G14750"	NA
"249604_x_at"	0.305542197273246	5.47419228503348	1.84372422238242	0.106578813599519	0.28511521876921	-5.60675522423369	"FALSE"	"NA"	833697	"AT5G37230"	43018
"263643_at"	0.194220626072465	8.24796515022017	1.84372151001597	0.106579241832725	0.28511521876921	-5.60675906086513	"FALSE"	"NA"	815017	"AT2G04740"	135334
"247582_at"	0.320523406473365	4.82282474021479	1.84369236433275	0.106583843509209	0.28511521876921	-5.60680028719096	"FALSE"	"NA"	836197	"AT5G60760"	113045
"249994_at"	-0.425367357293437	5.90322805020371	-1.84347798626127	0.106617696545739	0.285172333279585	-5.6071035161099	"FALSE"	"NA"	831977	"AT5G18590"	64411
"247699_at"	0.17592259302922	8.69185777918001	1.84327333618659	0.106650023065997	0.28522535187424	-5.60739297355478	"FALSE"	"NA"	836105	"AT5G59840"	100934
"264596_at"	-0.255329788164066	3.27486307115285	-1.84296630141008	0.106698539971414	0.2853216526082	-5.6078272228058	"FALSE"	"NA"	3766658	"AT1G04625"	118084
"248387_at"	0.198612974532132	9.92865533171695	1.84275931201721	0.106731259934107	0.285375693247801	-5.60811996018814	"FALSE"	"NA"	835271	"AT5G51960"	99017
"246600_at"	0.337560071763344	5.69517173049817	1.84196170235289	0.106857432874891	0.285652208063406	-5.60924788101276	"FALSE"	"SAG101"	831345	"AT5G14930"	NA
"255108_at"	-0.24454066788363	4.17953248957661	-1.84194519000215	0.106860046460835	0.285652208063406	-5.6092712297364	"FALSE"	"NA"	826443	"AT4G08740"	NA
"260560_at"	0.189563059348108	12.2655474092599	1.84186811636634	0.106872246541566	0.285652208063406	-5.60938021208923	"FALSE"	"NA"	818961	"AT2G43590"	59129
"267362_at"	0.19438216353183	7.04674672888839	1.84166254741465	0.106904792861688	0.285705720582906	-5.60967087930657	"FALSE"	"NA"	818578	"AT2G39910"	96849
"263881_at"	-0.209282745159485	4.28109188106298	-1.84131386574506	0.106960019052552	0.285819825982744	-5.61016387655737	"FALSE"	"NA"	816718	"AT2G21820"	NA
"258515_at"	0.249677762201818	9.72665196368609	1.84114917652633	0.106986113017434	0.285823415251711	-5.61039671736467	"FALSE"	"ACLB-1"	819845	"AT3G06650"	854
"253364_at"	0.287763202694893	7.87740427068882	1.84114721735258	0.106986423472999	0.285823415251711	-5.61039948723804	"FALSE"	"NA"	829453	"AT4G33160"	94173
"253705_at"	0.220286874648636	8.63575209051849	1.8408740138583	0.10702972447333	0.285905611340514	-5.61078573120117	"FALSE"	"ATHXK1,GIN2,HXK1"	829034	"AT4G29130"	100530
"250481_at"	-0.19776974367636	2.83154338217397	-1.84074583351881	0.107050046047609	0.285926411047537	-5.61096694033498	"FALSE"	"NA"	830895	"AT5G10310"	NA
"249834_at"	-0.212928469543023	8.39066924903229	-1.84056102615423	0.107079351747106	0.285971199315243	-5.61122819547594	"FALSE"	"FTRA1"	832410	"AT5G23440"	93091
"255449_at"	-0.253374990527674	6.09260873175258	-1.83995054947512	0.107176212552419	0.286196371847421	-5.61209113697536	"FALSE"	"NA"	828169	"AT4G02820"	130346
"253139_at"	-0.187475182993714	10.644594579668	-1.83958520741617	0.107234219589935	0.286258118402474	-5.61260751894074	"FALSE"	"AFT,AKR2,AKR2A"	829697	"AT4G35450"	98446
"258685_at"	-0.188741764932582	4.52319637557224	-1.83954251758695	0.107240999621382	0.286258118402474	-5.61266785524509	"FALSE"	"PGA3"	819974	"AT3G07830"	111323
"254677_at"	-0.181460461281638	5.87513584520813	-1.8394464408206	0.10725626011614	0.286258118402474	-5.61280364495065	"FALSE"	"NA"	827581	"AT4G18490"	NA
"245843_at"	0.217859849511639	6.29131624440511	1.83942161649745	0.107260203463803	0.286258118402474	-5.61283872989681	"FALSE"	"NA"	NA	"NA"	NA
"255300_at"	0.247421448652496	7.31571874043532	1.83934958555537	0.107271646380098	0.286258118402474	-5.61294053239384	"FALSE"	"CLS"	825825	"AT4G04870"	128908
"253633_at"	0.188543210323827	9.28097211281617	1.83933078178387	0.107274633761699	0.286258118402474	-5.61296710783549	"FALSE"	"AtTPR1,TPR1"	829171	"AT4G30480"	2485
"255989_at"	-0.193449366108461	4.21185910656967	-1.83877851380106	0.107362409064397	0.286458831531044	-5.61374758720257	"FALSE"	"NA"	NA	"NA"	NA
"257139_at"	0.189674343886641	3.86037339858204	1.838553866652	0.107398133368752	0.286520634168565	-5.61406504050666	"FALSE"	"AtRLP43,RLP43"	822523	"AT3G28890"	91263
"261184_at"	-0.239685305490982	4.24074191946969	-1.83840799297027	0.107421336920106	0.286549022938559	-5.61427117008676	"FALSE"	"NA"	NA	"NA"	NA
