Affymetrix-ID,1G_Flight,1G_Flight,Flight,Flight,Ground,Ground,Ensembl-ID,CG_1G_Flight_mean,CG_Flight_mean,CG_Ground_mean,CG_1G_FL_vs_FL_P-Value,CG_FL_v_GC_P-Value,CG_1G_FL_vs_GC_P-Value
258610_at,7.963489896,7.876485883,7.767456881,7.675652066,8.267552072,7.976379297,AT3G02875,7.91998789,7.721554474,8.121965685,0.088322101,0.119781868,0.315115692
258609_at,10.80593664,10.95418793,10.55434518,11.02529708,9.347894309,9.617709462,AT3G02910,10.88006229,10.78982113,9.482801886,0.749745456,0.040510733,0.011919999
258608_at,6.475723067,6.857974216,6.580794002,6.873878579,6.132101308,6.433684205,AT3G03020,6.666848642,6.727336291,6.282892757,0.825143694,0.168872993,0.25548019
258607_at,7.140173299,6.972975971,7.233194613,7.430509215,6.69225936,6.657195583,AT3G02730,7.056574635,7.331851914,6.674727472,0.167055356,0.022471488,0.046571537
258606_at,4.328397888,4.608257292,4.446239473,4.520105728,5.64184733,5.018930138,AT3G02840,4.46832759,4.483172601,5.330388734,0.927657689,0.114071822,0.127548455
258605_at,3.494696453,3.406793266,3.394337096,3.297673898,3.21111569,3.422930165,AT3G02970,3.45074486,3.346005497,3.317022928,0.250055563,0.826624299,0.363789308
258604_at,6.978512806,6.832949763,7.284526576,7.279042262,6.392147532,6.714465918,AT3G02980,6.905731285,7.281784419,6.553306725,0.035524321,0.045630947,0.184460066
258603_at,6.477598145,6.45031827,5.756411121,5.650011111,6.074872043,5.690473388,AT3G02990,6.463958208,5.703211116,5.882672716,0.00517146,0.463151874,0.094551203
258602_at,9.031182231,9.092995215,8.592140935,8.594437615,8.859078415,8.521806527,AT3G02750,9.062088723,8.593289275,8.690442471,0.004324146,0.622738163,0.162473411
258601_at,8.521864633,8.36973242,8.386498911,8.485490912,8.294619273,8.331993435,AT3G02760,8.445798527,8.435994912,8.313306354,0.923835569,0.146236315,0.232811266
258600_at,2.82895156,2.902545838,2.854027503,2.713369699,2.730952429,2.92536179,AT3G02810,2.865748699,2.783698601,2.82815711,0.409888437,0.746535713,0.752229029
258599_at,7.799324378,7.90505823,7.850020769,7.570674983,6.700920309,6.870343441,AT3G04520,7.852191304,7.710347876,6.785631875,0.442469746,0.02981767,0.008651715
258598_at,2.946346351,2.91114179,2.818707609,2.823374818,2.941535322,2.805203447,AT3G04410,2.928744071,2.821041214,2.873369385,0.026119838,0.523151422,0.51394337
258597_x_at,4.672022453,4.356117442,4.398648899,4.325087995,4.371195838,4.281396489,AT3G04390,4.514069948,4.361868447,4.326296164,0.447065769,0.602363142,0.3712479
258596_at,5.071850412,5.350801153,5.14397528,5.064482674,4.381891055,4.386175602,AT3G04510,5.211325783,5.104228977,4.384033329,0.537135927,0.003040661,0.027272482
258595_at,7.388241022,7.105627686,7.4606038,7.565117135,7.748289262,7.660772754,AT3G04500,7.246934354,7.512860468,7.704531008,0.219595293,0.10661,0.090535404
258594_at,6.100387081,6.287047297,6.126299726,6.068287833,6.094310458,6.383332437,AT3G04490,6.193717189,6.09729378,6.238821448,0.427844236,0.438274445,0.817709997
258593_at,8.580019986,8.610150157,8.528741003,8.616852866,8.898799326,8.912248256,AT3G04480,8.595085072,8.572796935,8.905523791,0.679382871,0.017471719,0.002812301
258592_at,5.486868781,5.5951406,5.549660502,5.577975889,5.516960078,5.578578953,AT3G04130,5.541004691,5.563818196,5.547769516,0.722993634,0.682616869,0.923430917
258591_at,4.670784631,4.743216836,4.586929219,4.562959377,4.482125727,4.691987743,AT3G04360,4.707000734,4.574944298,4.587056735,0.074271014,0.919169586,0.392879703
258590_at,3.614314412,3.595724014,3.628623251,3.557533975,3.423365809,3.576174625,AT3G04280,3.605019213,3.593078613,3.499770217,0.776026233,0.38351606,0.304880753
258589_at,4.341724819,4.367329658,4.322665103,4.31731569,4.313449712,4.495861386,AT3G04290,4.354527239,4.319990397,4.404655549,0.118460435,0.45142208,0.640817914
258588_s_at,12.39603392,12.32447178,12.31148764,12.3508984,12.34352308,12.45607438,AT3G04120,12.36025285,12.33119302,12.39979873,0.550614194,0.368894241,0.613303911
258587_at,6.050043736,5.866417869,5.928830484,5.95876733,5.626290743,5.933933913,AT3G04310,5.958230803,5.943798907,5.780112328,0.890953768,0.400554445,0.424848179
258586_s_at,3.042685705,3.125285037,3.323540549,2.856618693,3.130291444,3.090352027,AT3G04320 /// AT3G04330,3.083985371,3.090079621,3.110321736,0.981826941,0.939027378,0.623862448
258585_at,7.438850499,7.53636796,7.090048943,7.101699267,6.920607682,7.059868353,AT3G04340,7.48760923,7.095874105,6.990238018,0.015352625,0.269712369,0.027989008
258584_at,9.522794971,9.460288172,9.447370636,9.534568815,9.853011242,9.578012334,AT3G04090,9.491541572,9.490969726,9.715511788,0.992462413,0.259839874,0.253135498
258583_at,2.905593192,3.245368319,3.010425812,2.911904117,2.919430801,3.281669872,AT3G04100,3.075480756,2.961164965,3.100550337,0.584360981,0.535098201,0.928795868
258582_at,4.735944237,5.142366491,4.534713559,4.864516867,4.741147793,4.913916927,AT3G04150,4.939155364,4.699615213,4.82753236,0.456647782,0.562973211,0.663403901
258581_at,3.924300957,4.02269549,3.762604555,3.973963003,3.773392101,4.091091963,AT3G04160,3.973498224,3.868283779,3.932242032,0.462007061,0.769350827,0.827211102
258580_at,4.763832232,4.967112258,4.568430707,4.629283142,4.654259234,5.110086762,AT3G04170,4.865472245,4.598856925,4.882172998,0.128524842,0.343092256,0.95273092
258579_s_at,3.132714049,3.286842785,3.075957124,3.129330499,3.266945014,3.167354787,AT3G04180 /// AT3G04190,3.209778417,3.102643812,3.217149901,0.31942031,0.179902024,0.943281645
258578_at,4.653307538,4.839186417,4.459368976,4.629283142,4.58382737,4.741243322,AT3G04200,4.746246978,4.544326059,4.662535346,0.24999633,0.414767776,0.562868055
258577_at,6.074161165,5.99639751,6.521314247,6.159742944,7.14511362,6.532008231,AT3G04220,6.035279338,6.340528596,6.838560926,0.240587971,0.296626394,0.121576595
258576_at,9.596688769,9.764116398,9.695897602,9.811999286,9.718797878,9.894442236,AT3G04230,9.680402584,9.753948444,9.806620057,0.545326621,0.666472121,0.407451424
258575_at,9.18148142,8.982900785,9.140719436,9.084274565,8.692848945,8.725708129,AT3G04240,9.082191103,9.112497001,8.709278537,0.796730993,0.006495417,0.065733434
258574_at,3.31421142,3.539263108,2.981260197,3.218639294,3.328966655,3.186080434,AT3G04250,3.426737264,3.099949746,3.257523545,0.183767092,0.373265353,0.331987987
258573_at,7.471867881,7.316564277,7.184934324,7.222352629,6.879581315,6.912321143,AT3G04260,7.394216079,7.203643477,6.895951229,0.139761517,0.006464467,0.02444072
258572_at,3.764684927,3.995017579,3.600505799,3.727455186,3.723140642,3.811871412,AT3G04270,3.879851253,3.663980493,3.767506027,0.24237134,0.313061231,0.45875532
258571_at,6.451080363,6.240293847,6.005053943,5.687983352,5.869275715,5.98613361,AT3G04420,6.345687105,5.846518648,5.927704663,0.11985477,0.678293772,0.074009842
258570_at,5.396356714,5.411862149,6.217818403,5.450796721,4.006502283,4.589930857,AT3G04530,5.404109432,5.834307562,4.29821657,0.378642778,0.085908032,0.063109999
258569_at,12.74585843,12.71341781,12.74889119,12.84045857,12.91059383,12.87434314,AT3G04400,12.72963812,12.79467488,12.89246849,0.312473619,0.185419148,0.021593836
258568_at,8.346459945,8.427380729,8.257691545,8.36055054,8.253995264,8.352640675,AT3G04470,8.386920337,8.309121043,8.30331797,0.356498657,0.942510348,0.320303733
258567_at,8.001310282,7.841868999,7.827202764,7.883907138,7.913259954,7.690062508,AT3G04080,7.921589641,7.855554951,7.801661231,0.516835601,0.685796441,0.474089928
258566_at,5.974225789,5.252240412,6.249152003,5.946670137,5.658280175,5.100948315,AT3G04110,5.613233101,6.09791107,5.379614245,0.341224333,0.151714317,0.659419728
258565_at,8.568298588,8.397100474,8.215977968,7.793036158,7.703171489,7.673234402,AT3G04350,8.482699531,8.004507063,7.688202946,0.171036022,0.274226909,0.01175239
258564_at,4.077580579,4.072747635,3.981496772,4.124715162,3.809301707,4.145544497,AT3G06560,4.075164107,4.053105967,3.977423102,0.787291915,0.71894659,0.619815992
258563_at,10.70300713,10.40358809,10.79116253,10.50093418,10.62379877,10.56584148,AT3G05970,10.55329761,10.64604836,10.59482013,0.699936056,0.762230414,0.810928024
258562_at,3.594396876,3.727287739,3.725485424,3.712141584,3.622629332,3.727846251,AT3G05980,3.660842308,3.718813504,3.675237792,0.47685901,0.497606505,0.880749851
258561_at,5.443838255,5.394712239,5.274104289,5.112121995,5.346354066,5.599404838,AT3G05960,5.419275247,5.193113142,5.472879452,0.116143598,0.203606212,0.717862602
258560_at,4.197080579,4.332808908,4.541102309,4.134091819,4.968164014,4.762501161,AT3G06020,4.264944744,4.337597064,4.865332588,0.767109156,0.14668233,0.03962559
258559_at,6.721809295,6.416039325,6.721686062,6.701457142,6.515505699,6.496696419,AT3G06010,6.56892431,6.711571602,6.506101059,0.450137107,0.004487797,0.721462278
258558_at,3.253674363,3.154125525,3.031960563,3.12587357,3.196281722,3.014957824,AT3G06000,3.203899944,3.078917067,3.105619773,0.209310045,0.81815123,0.44228409
258557_at,8.632104893,8.213969639,8.748853939,8.634858635,8.724575848,8.307759225,AT3G05990,8.423037266,8.691856287,8.516167537,0.340566447,0.501543656,0.782272655
258556_at,7.982703968,8.170594715,8.197181431,8.258833458,7.838960926,7.807720529,AT3G07020,8.076649342,8.228007445,7.823340728,0.265470232,0.007213981,0.117046898
258555_at,10.35323989,10.25718319,10.06788953,10.08907836,10.05744139,10.08300515,AT3G06860,10.30521154,10.07848395,10.07022327,0.043975842,0.668102737,0.041938456
258554_at,8.404196133,8.149611972,8.226990841,8.183230542,8.226830551,8.096168068,AT3G06980,8.276904053,8.205110692,8.16149931,0.634194156,0.591466304,0.504573556
258553_at,8.336024659,8.339350661,8.242816168,8.183361449,8.026951585,8.274765714,AT3G06960,8.33768766,8.213088809,8.15085865,0.052633241,0.673582884,0.27064716
258552_at,5.412162364,5.260355802,5.48942716,5.510714286,5.101675545,5.262381803,AT3G07010,5.336259083,5.500070723,5.182028674,0.1660418,0.059238902,0.297666455
258551_at,7.658219604,7.716073249,7.723898801,8.238038964,7.964515572,8.163256535,AT3G06890,7.687146427,7.980968883,8.063886054,0.37381772,0.791921587,0.067873725
258550_at,6.196858338,6.34320572,6.109014559,6.137642407,6.382420657,6.386129849,AT3G06940,6.270032029,6.123328483,6.384275253,0.187988262,0.003045483,0.258959914
258549_at,8.110445136,8.143959263,7.834857255,8.080723416,7.879233611,7.931808686,AT3G06930,8.1272022,7.957790336,7.905521149,0.305403551,0.717934142,0.0192079
258548_at,6.142681573,6.112013548,5.990987713,6.198124636,6.095531319,6.038724607,AT3G06910,6.127347561,6.094556175,6.067127963,0.783772442,0.82227897,0.203082219
258547_at,2.608328228,2.586053393,2.759290212,2.680518907,2.438187615,2.559948566,AT3G06895,2.597190811,2.71990456,2.499068091,0.095568506,0.093011482,0.253749854
258546_at,4.380587684,4.389988822,4.852428921,5.246900711,4.913556956,4.812071782,AT3G07060,4.385288253,5.049664816,4.862814369,0.078005371,0.455749838,0.011197456
258545_at,8.993965372,8.984748045,8.853676963,9.074341347,8.760777442,8.995935762,AT3G07050,8.989356709,8.964009155,8.878356602,0.839788459,0.648363358,0.445091165
258544_at,6.290361625,6.173928708,6.748930837,6.219495337,6.476176765,6.247901667,AT3G07040,6.232145167,6.484213087,6.362039216,0.450553978,0.712934821,0.417378008
258543_at,3.79139927,3.989326196,3.714700578,3.747430513,3.724781977,3.939943688,AT3G06870,3.890362733,3.731065546,3.832362833,0.253193027,0.450185723,0.729864026
258542_at,9.390263226,9.461089646,9.494063729,9.727024884,9.154232599,9.489125643,---,9.425676436,9.610544307,9.321679121,0.268214466,0.292403393,0.605232466
258541_at,7.126234645,7.075346983,6.960242819,7.026153679,7.360989027,6.548683739,AT3G07000,7.100790814,6.993198249,6.954836383,0.12276854,0.933578246,0.754174463
258540_at,5.345157498,5.35007816,5.370418815,5.266669627,5.317656442,4.952096584,AT3G06990,5.347617829,5.318544221,5.134876513,0.631930343,0.435690159,0.364563259
258539_at,3.72636461,3.777203095,3.386701197,3.435177479,3.376931325,3.723117432,AT3G06970,3.751783853,3.410939338,3.550024379,0.010452488,0.509613055,0.36802357
258538_at,6.951583485,6.586726853,7.320722489,7.183870999,6.855327615,6.872802837,AT3G06950,6.769155169,7.252296744,6.864065226,0.131341125,0.030150041,0.655090893
258537_at,3.829999511,3.494411689,3.817465036,3.848119976,3.430064582,3.589851018,AT3G04210,3.6622056,3.832792506,3.5099578,0.41789501,0.058025849,0.498747618
258536_at,8.202496051,8.096494711,8.11406093,8.248462397,8.533919152,8.556637199,AT3G06540,8.149495381,8.181261664,8.545278176,0.746146723,0.033312499,0.018244793
258535_at,8.983869981,9.22219289,9.107670719,9.637123164,8.869321042,9.262118781,AT3G06750,9.103031436,9.372396942,9.065719912,0.451434612,0.450392332,0.885901261
258534_at,7.070640939,7.018123241,7.039252846,7.199793157,7.425835712,7.380591878,AT3G06730,7.04438209,7.119523002,7.403213795,0.467498144,0.076618964,0.009201014
258533_at,8.048987247,8.048864962,7.74727772,7.593100407,7.672737018,7.491381744,AT3G06670,8.048926105,7.670189064,7.582059381,0.039020333,0.536140488,0.035715032
258532_at,11.3273645,11.26521455,11.59607809,11.63965247,11.50925986,11.76255097,AT3G06700,11.29628953,11.61786528,11.63590542,0.013643868,0.901219252,0.121204881
258531_at,9.792460272,9.699036501,9.521808725,9.484905525,9.418118941,9.352720513,AT3G06720,9.745748387,9.503357125,9.385419727,0.040352128,0.088154304,0.02413801
258530_at,3.964550947,4.259218235,3.868306727,4.046036811,3.895385401,3.933675326,AT3G06840,4.111884591,3.957171769,3.914530364,0.46345066,0.685175423,0.315369933
258529_at,6.343749687,6.689218209,6.793062555,6.666981865,6.873162197,6.578583103,AT3G06740,6.516483948,6.73002221,6.72587265,0.365382283,0.981688846,0.453697693
258528_at,7.276478782,7.791272425,7.633298322,7.807319287,7.033799468,7.279153413,AT3G06770,7.533875604,7.720308805,7.156476441,0.563479536,0.064361132,0.316677644
258527_at,9.894134544,9.929224599,9.549203049,9.769597936,11.07152836,10.94373898,AT3G06850,9.911679572,9.659400493,11.00763367,0.152199887,0.008808736,0.003635316
258526_at,9.020039659,9.086496086,9.207530748,9.294592551,9.056314552,9.248907274,AT3G06790,9.053267873,9.25106165,9.152610913,0.068836932,0.449887749,0.432309229
258525_at,6.542285179,6.201414078,6.258721944,5.892924134,6.319247378,6.119332668,AT3G06810,6.371849629,6.075823039,6.219290023,0.358027997,0.562368203,0.520797302
258524_at,9.747522966,9.63548008,9.615258915,9.560341965,9.723288631,9.489235497,AT3G06810,9.691501523,9.58780044,9.606262064,0.238369746,0.892033967,0.578687956
258523_at,2.933192186,2.890387807,2.819689574,2.775304654,2.682027721,2.98269786,AT3G06830,2.911789997,2.797497114,2.832362791,0.065680072,0.83985984,0.653106871
258522_at,7.213756122,7.257036616,7.135655586,7.179582906,7.495688013,7.51132574,AT3G06660,7.235396369,7.157619246,7.503506877,0.127732746,0.004512443,0.007284823
258521_at,10.98771512,11.10411152,11.22594937,11.40714428,11.26562263,11.33567046,AT3G06680,11.04591332,11.31654683,11.30064655,0.128494402,0.885015711,0.064317819
258520_at,5.518649164,5.627915107,5.354580945,5.271670846,5.488886878,5.632258652,AT3G06710,5.573282136,5.313125896,5.560572765,0.062996261,0.096118663,0.900783057
258519_at,8.679086186,8.86913098,8.866160957,8.790957038,9.023727207,9.107089714,AT3G06760,8.774108583,8.828558998,9.065408461,0.647429227,0.051844357,0.106915856
258518_at,8.415301891,8.482186618,8.165245355,8.348758137,8.299234167,8.196418573,AT3G06570,8.448744255,8.257001746,8.24782637,0.188583237,0.938430252,0.081889815
258517_at,10.33412836,10.28385304,10.25006384,10.14919245,10.36493214,10.31010891,AT3G06580,10.3089907,10.19962815,10.33752053,0.191822428,0.138250388,0.523213058
258516_at,3.106717157,3.076534298,3.022565054,3.092658801,3.076506402,2.910677984,AT3G06490,3.091625728,3.057611928,2.993592193,0.466774519,0.55072073,0.364751249
258515_at,9.684683812,9.577364102,9.77444026,9.573363394,10.02461289,9.700738038,AT3G06650,9.631023957,9.673901827,9.862675464,0.742896772,0.426373346,0.307402452
258514_at,10.44444666,10.49660958,10.37422082,10.61265088,10.33369436,10.73773945,AT3G06610,10.47052812,10.49343585,10.53571691,0.868419581,0.873569913,0.779288828
258513_at,2.490405409,2.333167222,2.619771112,2.476266024,2.404826693,2.489432895,AT3G06630,2.411786316,2.548018568,2.447129794,0.328978476,0.349503991,0.730431617
258512_at,8.389915619,8.469194307,8.375705525,8.414101764,8.399887756,8.459760033,AT3G06510,8.429554963,8.394903645,8.429823895,0.513849639,0.429671372,0.996171759
258511_at,7.900067692,8.041537859,7.64302125,7.680885102,7.264020902,7.242184515,AT3G06590,7.970802776,7.661953176,7.253102709,0.051875932,0.002845125,0.009799167
258510_at,5.5185209,5.602119605,5.609401864,5.862066832,6.118017839,6.097232945,AT3G06600,5.560320253,5.735734348,6.107625392,0.318152743,0.099193414,0.006136449
258509_at,5.906915539,5.314256412,5.521793917,5.372532479,5.271731441,5.260769779,AT3G06620,5.610585976,5.447163198,5.26625061,0.646291686,0.136835711,0.365219059
258508_at,4.651376663,4.884111969,4.500050929,4.712814955,4.513015801,4.656914244,---,4.767744316,4.606432942,4.584965023,0.413852819,0.882617996,0.313289186
258507_at,8.087198752,7.685578597,7.903553841,7.953518157,8.735731438,8.45162802,AT3G06500,7.886388675,7.928535999,8.593679729,0.854294892,0.043944615,0.102656157
258506_at,4.385649125,4.685183031,4.368593268,4.259856414,4.310639023,4.552435124,AT3G06520,4.535416078,4.314224841,4.431537074,0.299472228,0.469532026,0.643454172
258505_at,8.115442431,8.23309168,7.870261619,8.150466016,7.972243036,8.120002936,AT3G06530,8.174267056,8.010363818,8.046122986,0.393542151,0.842353504,0.307663754
258504_at,4.155932097,4.191946832,3.981799881,4.281645812,4.133549562,4.258184082,AT3G02590,4.173939465,4.131722847,4.195866822,0.806061072,0.730941032,0.767521119
258503_at,3.512528889,3.886078411,3.603075484,3.682682976,3.881151277,3.768698148,AT3G02500,3.69930365,3.64287923,3.824924713,0.795491215,0.118318743,0.585553751
258502_at,7.127605915,7.386363836,7.40558069,7.192289063,7.111795606,7.188187635,AT3G02490,7.256984876,7.298934877,7.149991621,0.82578851,0.319095634,0.510845532
258501_at,8.609873956,8.485573167,8.321854106,8.118966865,8.762283267,8.728723014,AT3G06780,8.547723562,8.220410486,8.745503141,0.110617488,0.036270975,0.091618614
258500_at,11.41238119,11.19283899,11.36848645,11.31542085,11.29719721,10.92759668,AT3G02468 /// AT3G02470,11.30261009,11.34195365,11.11239695,0.760807471,0.343873348,0.469544145
258499_at,5.871359143,5.823556677,6.229910413,6.279066697,5.836005118,5.870552806,AT3G02540,5.84745791,6.254488555,5.853278962,0.007019767,0.00555977,0.861763298
258498_at,4.34486685,4.579305592,4.384672903,4.042103348,10.09718129,7.748423804,AT3G02480,4.462086221,4.213388126,8.922802547,0.353558547,0.058034068,0.063416108
258497_at,3.127876343,3.661644644,3.134412646,3.373859961,3.40687835,3.694828297,AT3G02380,3.394760494,3.254136304,3.550853324,0.678144811,0.253919349,0.657971381
258496_at,7.985402573,7.809114952,7.912674301,7.812862579,7.681789503,7.351735281,AT3G02460,7.897258763,7.86276844,7.516762392,0.765915318,0.182567448,0.178987991
258495_at,6.957769447,6.857524279,6.850268119,6.891754056,6.886388908,6.94396993,AT3G02690,6.907646863,6.871011088,6.915179419,0.569058521,0.339310273,0.908242351
258494_at,7.147781799,6.79419421,7.055230041,6.890096896,6.748675603,6.766728622,AT3G02450,6.970988005,6.972663469,6.757702113,0.993928417,0.122466484,0.351489657
258493_at,7.944781331,8.036174245,7.814053038,7.880634318,7.27730782,7.706255521,AT3G02555,7.990477788,7.847343678,7.491781671,0.126975208,0.243037668,0.150806065
258492_at,2.595465497,2.648152908,2.658475297,2.667925526,2.629028839,2.608654574,AT3G02390,2.621809203,2.663200412,2.618841707,0.262031343,0.058518447,0.925913082
258491_at,8.819987775,8.916876893,8.861597506,8.938823487,8.995500342,8.948460614,AT3G02700,8.868432334,8.900210497,8.971980478,0.659018621,0.25333623,0.194423879
258490_at,3.813028998,3.746758775,3.186256016,3.680786897,3.60466279,3.561068492,AT3G02670,3.779893887,3.433521457,3.582865641,0.29943541,0.608523573,0.03821389
258489_at,11.05130934,11.10924228,11.01381469,11.10309366,11.34527423,11.23647549,AT3G02520,11.08027581,11.05845418,11.29087486,0.721506545,0.080725743,0.076005786
258488_at,9.473756289,9.596974018,9.197974677,9.135947044,9.478871191,9.467678534,AT3G02420,9.535365154,9.166960861,9.473274863,0.033311761,0.010419884,0.421235162
258487_at,12.73212226,12.81592823,12.33566404,12.30520289,12.26339533,12.36533712,AT3G02550,12.77402525,12.32043347,12.31436623,0.009523797,0.919614992,0.019990756
258486_at,12.1467357,12.23344644,12.07579538,12.10077523,12.14656101,12.28253635,AT3G02560,12.19009107,12.08828531,12.21454868,0.15267085,0.209293856,0.790294666
258485_at,9.31276205,9.368775608,9.346612671,9.420382276,8.819573714,8.996959306,AT3G02630,9.340768829,9.383497474,8.90826651,0.453608337,0.038510528,0.043267198
258484_at,9.775562184,9.891158113,9.366707744,9.366975646,9.643137619,9.432994065,AT3G02580,9.833360149,9.366841695,9.538065842,0.015004743,0.244747243,0.132836888
258483_at,6.76451923,6.620290968,6.949937222,7.214762742,8.065256935,7.534942901,AT3G02570,6.692405099,7.082349982,7.800099918,0.122609181,0.136460927,0.056385302
258482_at,10.10214404,10.21286778,9.909572068,10.0034797,9.854661589,10.12548681,AT3G02530,10.15750591,9.956525884,9.9900742,0.109453039,0.836704758,0.370914798
258481_at,8.727852919,8.760894104,8.780734512,8.749351675,8.594036573,8.461079351,AT3G02600,8.744373512,8.765043094,8.527557962,0.460074397,0.073696823,0.086990475
258480_at,7.722589586,8.168170005,8.592734508,9.096518159,9.065812504,8.479138088,AT3G02640,7.945379796,8.844626334,8.772475296,0.116009558,0.869182975,0.15384219
258479_at,4.332452553,4.392470487,4.287630606,4.505822677,4.089070252,4.227700946,AT3G02440,4.36246152,4.396726642,4.158385599,0.790610657,0.206497241,0.114029578
258478_at,7.08095451,6.932983703,6.903608229,6.907779117,6.984500839,7.167648022,AT3G02710,7.006969107,6.905693673,7.076074431,0.30465213,0.203947697,0.616641201
258477_at,5.575174527,5.691260736,5.744921822,5.425628384,5.194823929,5.238875114,AT3G02680,5.633217632,5.585275103,5.216849522,0.804292799,0.149569782,0.021516704
258476_at,5.884962114,5.778389458,6.047797875,5.908821542,5.669151234,5.76037574,AT3G02400,5.831675786,5.978309709,5.714763487,0.236007867,0.086728183,0.237483002
258475_at,6.200777773,6.146073646,6.316904855,6.447120971,6.314612006,6.052206196,AT3G02660,6.17342571,6.382012913,6.183409101,0.098055658,0.307920818,0.947400688
258474_at,8.146378774,8.329814942,8.17022815,8.476522995,8.752831349,8.610802404,AT3G02650,8.238096858,8.323375573,8.681816877,0.679966269,0.167707672,0.062047291
258473_s_at,4.684570497,4.628171846,4.711015001,4.652510842,4.461823966,4.529222592,AT3G02610 /// AT3G02620,4.656371172,4.681762922,4.495523279,0.595809731,0.052897333,0.067195493
258472_at,6.226616711,6.102585802,5.97476152,5.95299413,5.959957196,6.022275621,AT3G06080,6.164601257,5.963877825,5.991116409,0.085906544,0.495982898,0.129640076
258471_at,6.525658551,6.898079171,7.313700328,7.902918373,8.169985441,7.892866991,AT3G06030,6.711868861,7.608309351,8.031426216,0.123719974,0.32334998,0.02957392
258470_at,6.092602016,5.656589252,6.349852891,6.80622369,5.518721772,5.647014945,AT3G06035,5.874595634,6.578038291,5.582868359,0.15561212,0.052317922,0.327874318
258469_at,9.646193036,9.576731802,9.680605853,9.823912631,9.826159107,9.829604508,AT3G06050,9.611462419,9.752259242,9.827881808,0.21905493,0.402022624,0.024858059
258468_at,3.034184951,2.981211962,2.997975084,2.99085812,2.930819895,3.03711647,AT3G06070,3.007698457,2.994416602,2.983968183,0.668450799,0.862615619,0.728075378
258467_at,7.959511855,8.001742575,7.704100944,8.005099926,8.072887453,8.010918861,AT3G06060,7.980627215,7.854600435,8.041903157,0.494168738,0.347113894,0.243824409
258466_at,9.170530603,9.239530654,9.224509981,9.277118914,9.184668414,9.271618056,AT3G06040,9.205030629,9.250814448,9.228143235,0.401940692,0.699130048,0.717525274
258465_at,3.116747278,3.26199166,3.115176422,3.20572171,3.329821226,3.282602189,AT3G17220,3.189369469,3.160449066,3.306211708,0.767582591,0.103924055,0.265635248
258464_at,5.393723581,5.706301417,5.681412941,5.952541935,6.236022219,5.788346589,AT3G17360,5.550012499,5.816977438,6.012184404,0.325979765,0.53345668,0.232545774
258463_at,9.553247044,9.665889417,9.62043565,9.256294045,10.09672572,9.688246507,AT3G17410,9.609568231,9.438364848,9.892486114,0.463821299,0.238841116,0.313448292
258462_at,5.735820524,5.740260973,6.165053528,6.184544033,6.194829629,5.934667791,AT3G17350,5.738040749,6.174798781,6.06474871,0.000523287,0.48768487,0.12867046
258461_at,5.181028275,5.163639184,5.488080972,5.663236221,6.009266655,5.692268961,AT3G17340,5.17233373,5.575658597,5.850767808,0.044462622,0.268048302,0.050623592
258460_at,5.640943854,6.017702506,5.337913598,5.423892698,5.449256298,5.579586554,AT3G17330,5.82932318,5.380903148,5.514421426,0.146060637,0.229341468,0.254927878
258459_at,3.68131781,3.879555772,3.781008578,3.786723457,3.731707088,3.814072111,AT3G17290,3.780436791,3.783866018,3.7728896,0.975553643,0.815223606,0.950341087
258458_at,7.604639895,7.382712151,7.307046701,7.224654689,7.144435385,7.059868353,AT3G22430,7.493676023,7.265850695,7.102151869,0.194135792,0.109164993,0.080972049
258457_at,7.247419617,7.379684393,7.586390265,7.697225161,7.228465726,7.380693901,AT3G22425,7.313552005,7.641807713,7.304579814,0.062665772,0.069876454,0.937203938
258456_at,4.828938618,4.605330554,4.597138493,4.655659585,3.748360059,3.956925228,AT3G22420,4.717134586,4.626399039,3.852642644,0.514620618,0.019036501,0.029882455
258455_at,11.3957256,11.30395247,11.3540456,11.13112602,10.41030336,10.43947382,AT3G22440,11.34983904,11.24258581,10.42488859,0.467455194,0.01837901,0.002698814
258454_at,8.727770401,8.701971449,8.819147629,8.868547087,8.631709756,8.70012736,AT3G22300,8.714870925,8.843847358,8.665918558,0.043644228,0.051896132,0.312478383
258453_at,10.1002738,10.05698551,10.02706296,9.993715562,9.816657491,10.00343932,AT3G22320,10.07862966,10.01038926,9.910048406,0.129810035,0.401075919,0.220735409
258452_at,6.902046191,7.440233344,6.8215347,6.939618264,8.284207293,7.984419995,AT3G22370,7.171139768,6.880576482,8.134313644,0.402165545,0.016113689,0.088853626
258451_at,5.560571347,6.016645019,5.142050411,5.520285015,5.677438335,5.541398429,AT3G22360,5.788608183,5.331167713,5.609418382,0.262561119,0.300443838,0.530014088
258450_at,4.552509373,4.999037759,4.495785404,4.863453683,4.466012853,4.768480983,AT3G22340,4.775773566,4.679619544,4.617246918,0.77114576,0.81782612,0.616157093
258449_s_at,9.581870529,9.848541609,9.473106343,9.672745485,9.665741917,9.911626836,AT3G22310 /// AT3G22330,9.715206069,9.572925914,9.788684377,0.482970508,0.306200937,0.724600338
258448_at,9.327898723,9.310628175,9.034286571,9.170609713,9.27054272,9.263285335,AT3G22290,9.319263449,9.102448142,9.266914028,0.087447378,0.137577797,0.030555075
258447_at,7.445876756,7.18593245,7.264800092,7.335601217,7.248743826,7.181720747,AT3G22450,7.315904603,7.300200655,7.215232287,0.917845133,0.223444219,0.531460007
