Affymetrix-ID	FC_front.CEL	FC_rear.CEL	FS_front.CEL	FS_rear.CEL	GS_front.CEL	GS_rear.CEL	Ensembl-ID
253729_at	7.954181987	8.112131065	7.550927133	7.796408094	7.291307595	7.761157981	AT4G29360
253728_at	10.79924747	10.83401641	10.89928621	11.07429926	10.96734399	11.09036884	AT4G29410
253727_at	12.24249927	12.25901449	12.09731204	12.03067232	12.09816358	12.17898156	AT4G29350
253726_at	7.346326409	7.221421786	7.508598158	7.501472327	7.555073541	7.477240056	AT4G29430
253725_at	6.366037336	6.495762321	7.538309811	8.144510854	7.009040991	7.216594142	AT4G29340
253724_at	3.644631417	3.598092298	3.274816856	3.574837395	4.029042345	3.97436158	AT4G29285
253723_at	5.644253429	5.523233003	5.773667214	5.761622477	5.504428769	5.368485768	AT4G29240
253722_at	9.764727858	9.846720018	9.310149834	9.390446119	8.195904685	8.545308456	AT4G29190
253721_at	5.03463269	5.483114875	5.211813997	5.52150813	5.221053647	5.452612702	AT4G29250
253720_at	4.825053961	4.992345489	4.89852963	5.062201374	5.156315117	4.973287302	AT4G29270
253719_at	8.037591618	8.055802034	7.789661621	7.897440712	7.923825764	8.065294654	AT4G29490
253718_at	3.746198197	3.877768816	3.642194812	3.583425742	3.69500587	3.572257303	AT4G29450
253717_at	7.105020917	7.301922481	7.524695316	7.470176378	7.446938214	7.423121693	AT4G29440
253716_at	6.838853215	6.661154243	6.682621644	6.510566872	7.068693971	6.738038507	AT4G29420
253715_at	12.11043254	12.22364439	12.1636174	12.30802145	12.21231591	12.39989779	AT4G29390
253714_at	7.939377462	7.791979509	7.808279638	7.466845483	8.180647326	7.664856742	AT4G29380
253713_at	6.995874209	6.656849427	6.805343976	6.789763257	7.083383315	6.942375933	AT4G29370
253712_at	8.866336031	8.610634014	8.70956502	8.745465895	8.915728603	8.802799861	AT4G29330
253711_at	2.918111824	2.87780172	2.761492063	2.76471236	2.721420919	2.896289724	---
253710_at	7.52008256	7.382250291	6.877108402	6.678167173	7.30195799	6.969434827	AT4G29230
253709_at	8.749061806	8.550039179	8.453599751	8.307632579	8.713326997	8.240812669	AT4G29220
253708_at	6.896640224	6.239573919	7.284963786	6.729685205	7.018023326	6.507371431	AT4G29210
253707_at	9.793809807	9.928585061	9.636554984	9.593698716	8.93558357	9.225855436	AT4G29200
253706_at	9.094778687	9.032300431	8.954821803	8.976003853	8.79680102	8.924435923	AT4G29120
253705_at	8.549758786	8.422774947	8.637769595	8.851596062	8.790800286	8.647855879	AT4G29130
253704_at	9.213444846	9.008727694	9.21040896	9.096345238	9.366431953	9.231757446	AT4G29490
253703_at	7.111245501	6.956661876	7.244688036	7.213485417	6.94237911	7.23825306	AT4G29910
253702_at	10.01673318	9.944104317	9.744404337	9.786648159	9.948787617	9.886009509	AT4G29900
253701_at	6.653014001	6.36662344	6.601770381	6.708871393	6.347374661	6.294142333	AT4G29890
253700_at	9.344364862	9.585090812	9.330128775	9.501684832	9.791362754	9.85846704	AT4G29840
253699_at	3.259195535	3.491851413	3.510067436	3.431958007	3.287659977	3.508215886	AT4G29800
253698_at	8.36233351	8.326256094	8.346671576	8.514533141	8.021403777	8.024431589	AT4G29680
253697_at	3.41857121	3.392768326	3.428920737	3.345585606	3.401155082	3.444274363	AT4G29700
253696_at	3.719691915	4.132496595	3.742756644	3.888328662	3.76018261	3.799850893	AT4G29740
253695_at	9.237544853	9.390640958	9.149408893	9.530874678	9.453408037	9.52853632	AT4G29510
253694_at	11.1209809	11.18203123	11.38723703	11.45979324	11.42961178	11.44984744	AT4G29735
253693_at	8.890744528	8.957204684	8.907647521	8.934919856	8.658927262	8.830155011	AT4G29670
253692_at	6.841002719	6.945246466	6.896664745	6.758217506	6.484404952	6.503604249	AT4G29720
253691_at	8.21119121	7.995318445	8.508434069	8.443386066	8.450253151	8.317516578	AT4G29660
253690_at	5.866417869	5.683442965	6.324638309	6.615164931	6.461119414	6.400425938	AT4G29550
253689_at	7.597148576	7.645857416	7.244622143	7.307251013	7.444241575	7.642792985	AT4G29770
253688_at	5.33645436	5.381616029	5.493318739	5.680590186	5.039345573	5.041576142	AT4G29590
253687_at	6.825385753	6.997009293	7.163020456	7.349122414	7.907891756	7.683186969	AT4G29520
253686_at	6.382799084	6.031266332	6.359230641	6.398094711	5.918359106	5.932593851	AT4G29750
253685_at	2.766412837	2.789178452	2.732759562	2.631303259	2.585994353	2.572222833	AT4G29710
253684_at	3.510626862	3.354671771	3.761939045	3.488811327	3.43004548	3.386486841	AT4G29690
253683_at	4.810704678	4.966910787	4.666551702	4.597832743	4.763013005	4.810869283	AT4G29650
253682_at	5.706749351	6.011437285	5.682098616	5.850254203	5.935391206	5.952020815	AT4G29640
253681_at	3.511671538	3.814081432	3.723965647	3.587111186	3.538845928	3.751100362	AT4G29630
253680_at	3.975416275	3.88935918	3.723558695	3.752978178	3.616575164	3.928636951	AT4G29620
253679_at	4.319741992	4.569441269	4.102898932	4.312329173	4.390658802	4.453672873	AT4G29610
253678_at	2.893745987	3.178066598	2.92190903	2.954490922	3.009731419	2.862181146	AT4G29600
253677_at	3.924748784	4.326279731	4.019180643	4.064998415	3.850444283	4.004362712	AT4G29580
253676_at	3.577051994	3.793318627	3.383621846	3.724964545	4.949776305	4.680369914	AT4G29570
253675_at	5.586450791	5.769410944	5.413738407	5.589353227	5.531522637	5.617420673	AT4G29560
253674_at	5.909987178	5.724318873	5.914401393	5.904852574	6.100699703	6.310887373	AT4G29540
253673_at	6.589441147	6.39185641	6.881758072	6.836570574	6.876277646	6.642189757	AT4G29530
253672_at	8.047096499	7.875573841	7.95586907	7.978572144	7.659908262	7.878659008	AT4G29820
253671_at	3.342044162	3.154675961	3.638329616	3.477533293	3.35339269	3.337693686	AT4G29990
253670_at	10.98088577	11.01415786	11.11688658	11.09008291	11.33594198	11.28759147	AT4G30010
253669_at	5.401723864	5.231328775	5.274102456	5.274946662	5.203719289	5.186181151	AT4G30000
253668_at	9.103162605	9.153363468	9.478148548	9.489353458	9.486681076	9.584610143	AT4G30220
253667_at	7.718562194	6.356097326	7.934409002	6.594550177	6.724618319	5.915665802	AT4G30170
253666_at	10.67944573	10.41524091	10.23183935	9.739601066	10.88742075	10.50781788	AT4G30270
253665_at	4.645088358	4.790182533	4.463636176	4.393412295	4.566796503	4.46710192	AT4G30230
253664_at	9.515199378	9.368514513	9.079166161	8.951744588	9.318839764	8.964429567	AT4G30210
253663_at	6.786456972	6.702952816	6.720551603	6.668127281	6.523010487	6.374844922	AT4G30160
253662_at	6.716461435	6.696069412	6.725912777	6.476556303	6.910537627	6.501294692	AT4G30080
253661_at	4.165133024	4.343935121	4.083985418	4.197528742	4.126702844	4.150854315	AT4G30130
253660_at	4.705069274	4.68943817	4.343879876	4.143271234	5.956979535	5.405946856	AT4G30140
253659_at	7.968692646	8.181498391	7.762526922	7.810463077	7.904953747	8.017693864	AT4G30150
253658_at	4.322814647	4.263614827	4.03572304	4.155942371	4.311078309	4.198209584	AT4G30120
253657_at	3.523074483	3.6713261	3.726679579	3.695212771	3.497589692	3.719416262	AT4G30110
253656_at	3.565752482	4.151035566	3.771471175	4.290942687	3.824031209	4.07726962	AT4G30090
253655_at	3.78712465	3.75576513	3.765428926	3.616431142	3.583418801	3.819900011	AT4G30070
253654_at	3.438774628	3.313547412	3.317594288	3.481246808	3.995909367	3.488811327	AT4G30060
253653_at	3.1780848	3.240805532	3.062172194	3.140895435	3.236863281	3.193860713	AT4G30050
253652_at	3.962277267	3.829469294	3.98959603	3.819918545	3.744564512	3.891031591	AT4G30040
253651_at	3.77705663	4.241710545	3.788411593	3.897489348	3.836235374	3.937648606	AT4G30030
253650_at	8.877534983	9.164014204	8.938511128	9.13221722	8.507893819	8.819329021	AT4G30020
253649_at	7.275229111	7.130451176	7.031639294	7.040473591	6.675799532	6.783642267	AT4G29790
253648_at	6.564488994	6.087339481	6.621704636	6.397590176	6.063721057	6.07708411	AT4G29940
253647_at	7.888290297	7.766698001	7.992949427	7.64647865	8.634644282	8.190463626	AT4G29950
253646_at	9.224993848	9.369822419	9.186643177	9.385050636	9.792185178	9.826967266	AT4G29810
253645_at	8.809950638	8.769248116	8.836860736	8.826764447	8.947379974	9.064650604	AT4G29830
253644_at	9.41622591	9.480849736	9.330782693	9.549664143	9.304057344	9.423859839	AT4G29870
253643_at	6.453213491	6.393274777	6.653521638	6.452990064	7.108629358	6.724673083	AT4G29780
253642_at	8.181875295	8.107282733	8.052416515	8.310994752	8.432094717	8.409772149	AT4G29960
253641_at	4.904608879	5.077491436	4.603820675	4.89878844	4.637277237	4.751276441	AT4G29980
253640_at	7.689389496	7.185296781	7.68063007	7.470729523	7.635449761	7.663924042	AT4G30630
253639_at	8.034934482	8.240716875	8.046092673	8.095922267	8.587555806	8.556280127	AT4G30550
253638_at	7.364018076	7.296020379	7.098859074	6.737903843	7.034737228	6.651075884	AT4G30470
253637_at	8.268153871	8.107053508	8.059588282	7.884542898	8.157784504	8.269872866	AT4G30390
253636_at	6.473460214	6.27083455	6.800414329	7.027953622	6.477724953	6.441948483	AT4G30500
253635_at	6.993243954	6.994459496	7.013554584	7.100032667	6.743803633	6.845198358	AT4G30620
253634_at	5.604483126	5.974047357	5.385684501	5.384237424	5.646832661	5.671546867	AT4G30590
253633_at	9.175117076	9.176488189	9.284050655	9.282237245	9.487691916	9.330065397	AT4G30480
253632_at	6.379851749	7.059882556	6.123571912	6.525105854	7.616561528	7.510567052	AT4G30430
253631_at	10.50262807	10.56724202	10.38172239	10.28737939	9.993954839	10.22401893	AT4G30440
253630_at	7.996731081	7.59909538	7.617127075	7.610828783	8.980710538	8.479329962	AT4G30490
253629_at	8.358156834	8.471547696	7.717682678	7.910850019	7.969351606	7.930766457	AT4G30450
253628_at	7.971600236	8.300472609	8.250975684	8.019894032	9.225834983	8.889773197	AT4G30280
253627_at	10.3710035	10.64093639	11.09865071	11.36365695	10.67979282	10.94311907	AT4G30650
253626_at	4.929946718	4.227188983	5.720537796	5.323927886	6.202146428	5.639742111	AT4G30640
253625_at	10.33346631	10.33614806	10.11477873	10.02566001	9.903750557	9.685829715	AT4G30600
253624_at	8.391003351	8.266903325	8.046246675	8.095621321	7.777882382	7.988373585	AT4G30580
253623_at	4.800546411	4.873539588	4.732106747	4.684435254	5.003373097	5.124445699	AT4G30570
253622_at	5.536810695	5.650611167	5.662522437	5.464213187	5.562848291	5.597702183	AT4G30560
253621_at	3.217150293	3.397585358	3.245834284	3.357363142	3.293861078	3.29809784	AT4G30540
253620_at	4.90831722	4.822318148	4.635480645	4.990998817	4.705752849	4.705298505	AT4G30520
253619_at	5.972409877	6.103582065	5.760233512	5.78584852	5.657119601	6.082547542	AT4G30460
253618_at	8.10582804	7.980613535	8.150688193	8.129306714	7.036837077	7.110214582	AT4G30420
253617_at	10.32805462	10.39364327	10.1330105	10.25579746	9.681045289	10.06840282	AT4G30410
253616_at	6.249735707	6.147634615	6.310703198	6.262580441	4.915109093	4.968176341	AT4G30380
253615_at	7.265659635	6.764458815	6.972633388	6.862204745	6.690281811	6.481312005	AT4G30360
253614_at	7.969057127	7.862050677	8.059258528	7.902918373	8.014239716	7.835249072	AT4G30350
253613_at	4.156248124	4.483710133	4.022751102	4.36214339	4.419793784	4.55930841	AT4G30320
253612_at	8.493984779	8.484379671	8.483293528	8.235224731	8.2789885	8.363662289	AT4G30310
253611_at	3.232621254	3.448946278	3.229771612	3.351747222	3.18279209	3.286285844	AT4G30300
253610_at	10.02204372	10.08418255	9.446683791	9.296396463	9.356970554	9.327754963	AT4G30200
253609_at	12.14871579	12.21086242	12.23769212	12.21736147	12.31957554	12.43330692	AT4G30190
253608_at	6.216036339	6.648545637	7.756846304	7.453138664	6.899964865	6.715359963	AT4G30290
253607_at	8.294170799	8.484108137	8.615853449	8.720642772	8.542366105	8.964179076	AT4G30330
253606_at	9.930751785	9.471480207	9.934828222	9.749543395	10.21797861	9.56313062	AT4G30530
253605_at	6.084692401	6.135625596	5.756411121	5.972758027	5.560793646	5.622084969	AT4G30990
253604_at	2.847526235	2.75329439	2.680887102	2.708772496	2.560045284	2.776881703	AT4G30970
253603_at	7.963712862	7.943628399	7.938095703	7.907048328	7.902935724	8.00451978	AT4G30935
253602_s_at	9.750036804	9.831636014	9.454252095	9.418058602	9.6060834	9.735688665	AT4G30910 /// AT4G30920
253601_at	7.519540176	7.347128335	7.676787489	7.760435731	7.415925167	7.414972757	AT4G30900
253600_at	7.804021564	7.512034453	8.434883692	8.139271794	7.86339585	7.816510033	AT4G30810
253599_at	6.095986285	6.30077574	6.459791388	6.647839125	7.207080475	7.142442559	AT4G30860
253598_at	8.514634151	8.916141385	8.718616796	9.17137446	9.354021802	9.476817688	AT4G30800
253597_at	7.576813465	6.9653684	7.823556194	7.319809114	6.460172299	6.585488132	AT4G30690
253596_s_at	8.263658587	8.104815715	8.103961087	8.332087818	8.073043695	8.255864125	AT4G30730 /// AT4G30750
253595_at	2.959508835	3.202473768	3.246151247	3.228773987	2.917218035	2.912376793	AT4G30830
253594_at	6.417966833	6.443553422	6.731583451	6.660055432	6.492489795	6.551620228	AT4G30820
253593_at	10.38076716	10.41454549	10.38347305	10.3471147	10.22137698	10.72277497	AT4G30760
253592_at	8.407203505	8.483925882	8.465369627	8.653940919	8.617369898	8.656330403	AT4G30840
253591_at	4.689304007	4.75524885	4.724097927	4.578070369	4.782101863	4.634781118	---
253590_at	7.019746297	7.101909726	6.884048139	7.013165671	7.475598602	7.273538534	AT4G30850
253589_at	6.496992698	6.510105008	6.235134117	6.41949798	6.262239285	6.24461995	AT4G30825
253588_at	7.667758558	7.604221374	7.290695827	7.219081201	7.743069431	7.109814737	AT4G30790
253587_at	2.917218035	2.907958817	2.765497891	2.956657538	3.093714587	2.971496077	AT4G30770
253586_s_at	2.742675221	2.827982446	2.797832612	2.777310197	2.588271767	2.698272531	AT4G30710 /// AT4G30740
253585_at	6.214612047	6.249161303	6.133429789	5.970095976	5.270022252	5.548240093	AT4G30720
253584_at	5.319413604	5.609930196	5.629671577	5.594077049	5.628000825	5.466599631	AT4G30700
253583_at	4.704749053	4.86227988	4.590498659	5.007825092	4.714917746	5.039268515	AT4G30680
253582_at	5.628598591	5.252090658	5.543776318	5.416165136	6.917075477	6.727561478	AT4G30670
253581_at	7.696230876	7.459969474	8.445964747	8.608846986	8.177169287	7.994853763	AT4G30660
253580_at	6.250615006	5.955215883	6.378606769	6.24562113	6.805175954	6.212325217	AT4G30400
253579_at	3.779695393	3.787081791	3.68817874	3.767079611	3.590331687	3.714096852	AT4G30610
253578_at	5.285497839	5.31452973	5.187997224	5.113945352	5.133917542	5.163903148	AT4G30340
253577_at	7.540997239	7.47544639	7.281817766	7.215947396	7.159054486	6.876832737	AT4G31080
253576_at	3.351003525	3.218723133	3.334829564	3.351700822	3.31687058	3.489731289	AT4G31070
253575_at	4.111836603	3.996953518	4.213942617	4.311121821	4.267252226	4.089021757	AT4G31060
253574_at	6.679499944	6.588374801	7.104259542	6.984841263	6.435574854	6.522360912	AT4G31030
253573_at	7.331725648	8.396034701	6.658872926	7.475645024	8.215721058	8.55895677	AT4G31020
253572_at	7.029714855	7.083249177	6.677836888	6.717661248	6.615344872	6.809728464	---
253571_at	5.602635051	5.343604943	5.775410444	5.516026821	6.076785535	6.21602188	AT4G31000
253570_at	2.679720197	2.597193105	2.552609378	2.694570077	2.620886452	2.666865993	AT4G31260
253569_at	5.646080882	5.931964346	5.550945972	5.76748028	5.871688832	6.074097092	AT4G31250
253568_at	2.956893448	3.172650206	3.022745711	3.015667116	2.749479529	3.083480053	---
253567_at	4.393160223	4.750170764	4.379075658	4.654691111	4.684909782	4.553965545	AT4G31230
253566_at	7.269717669	7.326624223	7.095197898	7.39199061	7.590383132	7.563497969	AT4G31210
253565_at	6.312400931	6.411170379	6.342343336	6.329775876	6.194950561	6.387844752	AT4G31200
253564_at	9.108885734	9.034851165	9.161649581	8.850583872	9.304224636	9.029910301	AT4G31170
253563_at	6.808389872	6.563871615	6.672403314	6.632192313	6.703058577	6.79089536	AT4G31150
253562_at	8.987417985	8.85980197	8.974874014	9.002491764	8.77216475	8.781873645	AT4G31130
253561_at	10.40568054	10.30087747	10.18929913	10.30778724	10.32287238	10.34049898	AT4G31180
253560_at	8.328181708	8.462779201	8.218920708	7.97480909	7.81682139	7.947238177	AT4G31160
253559_at	8.004997755	8.103388289	7.754711097	7.78085758	7.524692029	7.512464802	AT4G31140
253558_at	9.32842381	9.727770641	9.357735836	9.568920422	9.641913277	9.948297324	AT4G31120
253557_at	4.192317542	3.931051504	4.272876454	4.036971777	4.040563411	4.442399482	AT4G31110 /// AT4G31115
253556_at	3.986248124	3.734472507	4.122738305	4.047959329	4.813694654	4.176695147	AT4G31100
253555_at	8.749892132	8.677336697	8.434116187	8.580819208	8.346295044	8.262764278	AT4G31080
253554_at	6.36741501	6.360338263	6.182665566	6.151623248	6.188842731	6.203979324	AT4G30940
253553_at	5.900342668	5.818482314	5.634433816	5.86470019	5.77618758	5.838262115	AT4G31050
253552_at	9.259535157	9.232917025	8.930639519	8.913988495	8.934507014	8.852011423	AT4G30890
253551_at	9.266630982	9.43012768	9.507312555	9.751722747	9.442197747	9.475097257	AT4G30996
253550_at	8.741686565	8.304724262	8.811732402	8.476910405	7.845879178	7.776267385	AT4G30960
253549_at	9.608672723	9.643544259	9.61646741	9.857664518	9.959239029	9.962862567	AT4G30930
253548_at	5.145738043	4.731400404	5.438076247	5.183139695	4.91609121	5.007890824	AT4G30993
253547_at	9.219639092	9.207202043	8.99868812	8.847691429	8.415819557	8.584573363	AT4G30950
253546_at	7.277490165	7.066719741	7.039541745	7.011602953	6.649982815	6.623540971	AT4G31040
253545_at	4.253452618	4.211384689	5.597482285	5.348564	4.920774878	5.381119751	AT4G31310
253544_at	4.121337687	4.247775215	4.22590181	4.188079639	4.184336686	4.273719371	AT4G31280
253543_at	5.25654832	5.223760007	5.605600143	5.285964442	5.098594986	5.301571168	AT4G31270
253542_at	7.958315201	8.002895635	7.813076384	7.540560222	7.99622297	7.699043112	AT4G31670
253541_at	3.693102819	3.877635143	3.57377396	3.700225323	3.613580885	3.744900387	AT4G31630
253540_at	3.4222378	3.335957763	3.339643137	3.411378116	3.485535586	3.146095709	AT4G31615
253539_at	7.528344666	7.559318308	7.208707349	7.279702145	7.210227855	7.165753285	AT4G31450
253538_at	8.50007213	8.263050611	8.539319512	8.666773849	8.282879038	8.538687119	AT4G31460
253537_at	6.87446938	6.682806651	6.795417612	6.780619495	6.805316279	6.620710185	AT4G31560
253536_at	10.70379287	10.60831836	10.61220102	10.69483464	10.50252707	10.65647376	AT4G31580
253535_at	8.778757099	8.540392093	8.548019746	8.248656049	9.330051893	8.619201328	AT4G31550
253534_at	12.38939865	12.00424502	12.23491952	11.97922987	11.76685395	10.97263108	AT4G31500
253533_at	7.151688546	7.276453499	7.40800731	7.522266342	7.246355937	7.44736811	AT4G31590
253532_at	6.078028612	5.640230188	5.988874445	6.237114407	6.07897156	6.168512153	AT4G31570
253531_at	8.020664349	7.839172419	7.573301208	7.237089875	7.688778689	7.314193656	AT4G31540
253530_at	6.934596721	6.942257538	6.793942799	6.839294178	6.661518107	6.888077986	AT4G31530
253529_at	3.946056686	3.786562247	4.086812879	3.953271334	4.00514762	4.149806241	AT4G31520
253528_s_at	9.948100046	10.07303485	9.667281554	9.713804248	9.83077327	9.758656388	AT4G31480 /// AT4G31490
253527_at	4.000880926	4.492051044	3.893878613	3.884158972	3.729930743	4.191275894	AT4G31470
253526_at	9.183115829	9.178806184	8.92621723	8.897656413	9.158184198	9.302762465	AT4G31420
253525_at	5.551877143	5.753294267	5.344772955	5.401986756	5.385319764	5.457497734	AT4G31330
253524_at	7.777975719	7.781202321	7.381906051	7.40256682	7.094874839	7.245887416	AT4G31430
253523_at	10.76752649	10.87612225	10.3699346	10.5199047	10.75417677	10.70063186	AT4G31340
253522_at	9.821081283	10.13857917	9.983103839	9.914578998	9.825637308	9.95921373	AT4G31290
253521_at	11.01963961	11.11758257	10.90964432	11.11059728	11.09391114	11.16461159	AT4G31300
253520_at	8.344573195	8.217263541	8.309038955	8.075679106	8.193763706	8.320279531	AT4G31410
253519_at	5.275062577	5.059684631	5.737206869	5.341642071	5.662303155	5.724310545	AT4G31240
253518_at	5.158544898	5.166482782	5.462487715	5.510275004	5.441216041	5.586595753	AT4G31400
253517_at	5.741576283	5.643539064	5.667855911	5.748835286	5.811525687	5.708112507	AT4G31390
253516_at	5.483860787	5.906641272	6.091398668	6.101237262	5.68783895	5.923565155	AT4G31360
253515_at	3.702072299	4.069885025	3.637751576	3.508725801	3.422171133	3.799850893	AT4G31320
253514_at	3.378383906	3.559935468	3.701825252	3.402088067	3.352669468	3.44501241	AT4G31805
253513_at	4.303047051	4.775528237	4.059392464	4.397471564	4.101466182	4.546515233	AT4G31760
253512_at	7.988288657	7.776863024	7.969852573	8.13262589	8.137290715	8.112601106	AT4G31750
253511_at	3.906715052	3.647037899	3.811603088	3.751292713	3.637155583	3.606424515	AT4G31740
253510_at	6.741533046	6.767387754	6.332196695	6.909403079	6.561146811	6.614034153	AT4G31730
253509_at	4.076107719	4.144590697	3.924052712	4.083517806	4.038643855	4.135571939	AT4G31710
253508_at	2.959626827	3.157370993	2.808066699	3.024360664	2.95922115	2.917218035	AT4G31680
253507_at	4.688873979	4.972385101	4.536701324	4.548640496	4.529222592	4.808235056	---
253506_at	7.821624069	7.531447466	8.471412715	8.109479597	7.428273142	6.919535093	AT4G31980
253505_at	3.00408605	2.943455874	3.306057493	2.869986843	4.813414339	4.026960958	AT4G31970
253504_at	3.613733666	3.83571511	3.8547007	3.814501425	3.766233935	4.026256458	AT4G31960
253503_at	3.24376096	3.173638519	3.203894008	3.065007832	3.335703855	3.24376096	AT4G31950
253502_at	2.513714101	2.797910367	2.751998813	2.859425548	2.722738405	2.73496022	AT4G31940
253501_at	7.475155755	7.209449453	7.244837673	7.414441385	7.090811303	7.006510278	AT4G32010
253500_at	6.43530445	6.556078591	6.645225297	6.793633819	6.250206301	6.086638549	AT4G31920
253499_at	4.691240386	5.103325654	4.421702872	4.760098973	4.691376	4.665545817	AT4G31900
253498_at	6.362394859	6.323120472	6.467464268	6.340423168	5.488645156	5.662003451	AT4G31890
253497_at	8.287234676	8.377095283	8.163534805	8.068456413	8.243495913	8.18417983	AT4G31880
253496_at	4.804153489	5.534759857	5.656527012	6.010117434	6.565650906	6.696598182	AT4G31870
253495_at	6.212864348	6.492839234	6.409361728	6.406458145	5.463682853	5.813103501	AT4G31850
253494_at	3.89074915	3.864261438	3.625047647	3.729027754	3.67164313	3.733934404	AT4G31830
253493_at	6.418474473	6.579531509	6.640761973	6.477171988	6.286985412	5.968426157	AT4G31820
253492_at	8.305966316	8.576492117	8.31230884	8.624043352	8.903080752	8.938259343	AT4G31810
253491_at	7.13311412	7.265098317	7.024291328	7.190290349	7.093658836	7.371322892	AT4G31770
253490_at	8.792321875	8.817842707	8.741227634	8.887495139	9.177577503	9.225281109	AT4G31790
253489_at	8.894551637	9.083085862	8.746537079	8.722386752	8.669145269	8.833647375	AT4G31780
253488_at	3.734359211	3.748335273	3.827648887	3.611688559	3.69268668	3.745598667	AT4G31610
253487_at	12.07428289	12.14975542	11.90642798	12.00133597	12.12953415	12.22865014	AT4G31700
253486_at	6.88943791	7.041493063	7.091552487	7.357104019	7.452778504	7.401281824	AT4G31600
253485_at	10.14514623	10.10741577	10.02281992	9.848407546	10.18949082	10.0853809	AT4G31800
253484_at	10.2633065	10.34839685	10.15125988	10.15872344	10.04144204	10.23013869	AT4G31720
253483_at	4.150276043	4.410942302	3.975086717	4.10673653	4.058938533	4.046519256	AT4G31910
253482_at	11.60714726	11.6591091	11.84979942	11.83728862	11.83449933	12.00891582	AT4G31985
253481_at	9.979865832	9.995397699	9.966675545	9.938151722	9.772225435	9.774897841	AT4G31990
253480_at	9.40073901	9.658215797	10.12456734	10.43523503	10.49555371	9.953019978	AT4G31840
253479_at	6.197869068	5.935501845	6.210559836	6.124261459	6.003951842	6.076441375	AT4G32360
253478_at	5.961447101	6.078349205	6.285366822	6.576641697	6.090432393	6.087848853	AT4G32350
253477_at	6.921128154	6.932983703	6.964493245	6.943791126	7.014155125	7.086017949	AT4G32320
253476_at	7.76277431	7.710802887	8.065794095	7.778793111	7.743249868	7.305459042	AT4G32300
253475_at	8.927033084	8.976088985	8.958872632	8.694906925	8.046965322	8.051714901	AT4G32290
253474_at	6.189498148	6.019120534	6.56629206	6.839877612	5.777450055	5.873185433	AT4G32270
253473_at	8.757857019	8.748581237	8.524508463	8.464463308	8.727264163	8.722129024	AT4G32250
253472_at	4.170300463	4.007270727	4.039787992	4.335525996	3.950825082	4.00888119	AT4G32230
253471_at	3.32734902	3.337328277	3.026072442	2.927658634	3.012461319	2.966770341	AT4G32220
253470_s_at	10.84376902	10.7668336	10.67768972	10.6300965	10.48969321	10.46489679	AT4G32210 /// AT5G09600
253469_at	7.86007561	7.69243435	8.023026502	7.84688904	8.188508961	7.97953584	AT4G32180
253468_at	7.73193068	7.52711372	7.731278493	7.727171855	7.65355801	7.509118437	AT4G32160
253467_at	8.045454208	7.996957354	8.16269915	8.305116809	8.560089	8.371661276	AT4G32140
253466_at	8.022556436	7.73823331	8.075257256	7.94442633	8.295501854	8.081156758	AT4G32040
253465_at	6.362932682	6.216411705	6.920089994	7.268550543	7.138291434	7.040942533	AT4G32120
253464_at	9.074083042	9.212361425	8.779583974	8.742285491	8.99796597	8.874204986	AT4G32030
253463_at	5.624640407	5.698381165	5.482333846	5.433659118	5.877651829	5.746705516	AT4G32105
253462_at	11.39827901	11.24797101	11.13721138	10.94755559	10.64055401	10.52189783	AT4G32150
253461_at	3.470995747	3.679520433	3.540854097	3.754846062	3.43004548	3.555241404	AT4G32170
253460_at	8.666551755	8.546984868	8.519537087	8.668261701	8.77618555	8.921758592	---
253459_at	3.613085502	3.886572794	3.479543957	3.581371619	3.712905703	3.708251167	AT4G32080
253458_at	7.908252932	7.66248856	7.826371435	7.724352198	8.435358771	7.897667213	AT4G32070
253457_at	9.869049227	9.627290213	9.82204876	9.595319151	10.05267064	9.941462183	AT4G32060
253456_at	7.082981752	7.284888097	6.797040095	6.915822326	7.135196722	7.143018566	AT4G32050
253455_at	10.32972211	10.34744899	9.850649941	9.818912998	9.468698407	9.527360549	AT4G32020
253454_at	6.190603652	6.192365765	6.511129117	6.304257502	7.669779432	6.923387564	AT4G31875
253453_at	8.955135915	8.839115236	9.017050299	8.850103806	9.322523232	9.094931278	AT4G31860
253452_at	7.881936553	7.881936553	7.920345383	8.117946602	7.989925782	8.209225395	AT4G31930
253451_at	7.377221627	7.496552059	7.070484661	7.197932875	7.122838684	7.090977404	AT4G32730
253450_at	5.35198029	5.404329404	5.487812192	5.261021603	5.337641104	5.354090583	---
253449_at	3.018390872	3.229582411	3.035402319	2.971663777	2.840071212	3.166570439	AT4G32700
253448_at	8.64921432	8.481859787	8.588745052	8.501126888	8.590142013	8.452063376	AT4G32640
253447_at	5.939058845	6.329314882	5.317030243	5.848951111	5.658904832	5.881010568	AT4G32630
253446_at	8.535840104	8.553379967	8.405100063	8.433857485	8.265881168	8.252618615	AT4G32620
253445_at	9.672848486	9.849230843	9.556431933	9.883420846	9.835078896	9.942469498	AT4G32605
253444_at	8.823233253	8.698081868	8.481626381	8.59086185	8.845939016	8.631063618	AT4G32600
253443_at	9.750911301	9.739481382	9.336248332	9.402814428	9.280547906	9.352642609	AT4G32551
253442_at	10.02941574	9.982428157	9.832797239	9.882933553	9.830477472	9.852596946	AT4G32530
253441_at	6.352070873	6.157084418	6.317835148	6.64832876	6.422277613	6.46526174	AT4G32560
